时间,推料器自动指令
2021-12-23 13:38:37,52.9843
2021-12-23 13:38:38,52.9843
2021-12-23 13:38:39,52.9843
2021-12-23 13:38:40,52.9774
2021-12-23 13:38:41,52.9774
2021-12-23 13:38:42,52.9843
2021-12-23 13:38:43,52.9843
2021-12-23 13:38:44,52.9843
2021-12-23 13:38:45,52.9843
2021-12-23 13:38:46,52.9774
2021-12-23 13:38:47,52.9774
2021-12-23 13:38:48,52.9843
2021-12-23 13:38:49,52.9843
2021-12-23 13:38:50,52.9843
2021-12-23 13:38:51,52.9774
2021-12-23 13:38:52,52.9843
2021-12-23 13:38:53,52.9843
2021-12-23 13:38:54,52.9774
2021-12-23 13:38:55,52.9843
2021-12-23 13:38:56,52.9843
2021-12-23 13:38:57,52.9774
2021-12-23 13:38:58,52.9774
2021-12-23 13:38:59,52.9843
2021-12-23 13:39:00,52.9843
2021-12-23 13:39:01,52.9843
2021-12-23 13:39:02,52.9774
2021-12-23 13:39:03,52.9843
2021-12-23 13:39:04,52.9843
2021-12-23 13:39:05,52.9843
2021-12-23 13:39:06,52.9843
2021-12-23 13:39:07,52.9774
2021-12-23 13:39:08,52.9843
2021-12-23 13:39:09,52.9843
2021-12-23 13:39:10,52.9774
2021-12-23 13:39:11,52.9843
2021-12-23 13:39:12,52.9774
2021-12-23 13:39:13,52.9774
2021-12-23 13:39:14,52.9843
2021-12-23 13:39:15,52.9843
2021-12-23 13:39:16,52.9774
2021-12-23 13:39:17,52.9843
2021-12-23 13:39:18,52.9843
2021-12-23 13:39:19,52.9774
2021-12-23 13:39:20,52.9774
2021-12-23 13:39:21,52.9843
2021-12-23 13:39:22,52.9774
2021-12-23 13:39:23,52.9774
2021-12-23 13:39:24,52.9843
2021-12-23 13:39:25,52.9774
2021-12-23 13:39:26,52.9843
2021-12-23 13:39:27,52.9843
2021-12-23 13:39:28,52.9843
2021-12-23 13:39:29,52.9843
2021-12-23 13:39:30,52.9843
2021-12-23 13:39:31,52.9774
2021-12-23 13:39:32,52.9843
2021-12-23 13:39:33,52.9843
2021-12-23 13:39:34,52.9843
2021-12-23 13:39:35,52.9774
2021-12-23 13:39:36,52.9843
2021-12-23 13:39:37,52.9843
2021-12-23 13:39:38,52.9843
2021-12-23 13:39:39,52.9843
2021-12-23 13:39:40,52.9843
2021-12-23 13:39:41,52.9843
2021-12-23 13:39:42,52.9843
2021-12-23 13:39:43,52.9843
2021-12-23 13:39:44,52.9774
2021-12-23 13:39:45,52.9843
2021-12-23 13:39:46,52.9843
2021-12-23 13:39:47,52.9843
2021-12-23 13:39:48,52.9774
2021-12-23 13:39:49,52.9774
2021-12-23 13:39:50,52.9774
2021-12-23 13:39:51,52.9843
2021-12-23 13:39:52,52.9774
2021-12-23 13:39:53,52.9843
2021-12-23 13:39:54,52.9774
2021-12-23 13:39:55,52.9843
2021-12-23 13:39:56,52.9774
2021-12-23 13:39:57,52.9843
2021-12-23 13:39:58,52.9774
2021-12-23 13:39:59,52.9843
2021-12-23 13:40:00,52.9843
2021-12-23 13:40:01,52.9843
2021-12-23 13:40:02,52.9843
2021-12-23 13:40:03,52.9843
2021-12-23 13:40:04,52.9843
2021-12-23 13:40:05,52.9774
2021-12-23 13:40:06,52.9843
2021-12-23 13:40:07,52.9843
2021-12-23 13:40:08,52.9843
2021-12-23 13:40:09,52.9774
2021-12-23 13:40:10,52.9843
2021-12-23 13:40:11,52.9843
2021-12-23 13:40:12,52.9843
2021-12-23 13:40:13,52.9843
2021-12-23 13:40:14,52.9843
2021-12-23 13:40:15,52.9843
2021-12-23 13:40:16,52.9774
2021-12-23 13:40:17,52.9774
2021-12-23 13:40:18,52.9843
2021-12-23 13:40:19,52.9843
2021-12-23 13:40:20,52.9843
2021-12-23 13:40:21,52.9843
2021-12-23 13:40:22,52.9843
2021-12-23 13:40:23,52.9843
2021-12-23 13:40:24,52.9843
2021-12-23 13:40:25,52.9774
2021-12-23 13:40:26,52.9843
2021-12-23 13:40:27,52.9843
2021-12-23 13:40:28,52.9774
2021-12-23 13:40:29,52.9774
2021-12-23 13:40:30,52.9843
2021-12-23 13:40:31,52.9843
2021-12-23 13:40:32,52.9774
2021-12-23 13:40:33,52.9774
2021-12-23 13:40:34,52.9774
2021-12-23 13:40:35,52.9843
2021-12-23 13:40:36,52.9843
2021-12-23 13:40:37,52.9843
2021-12-23 13:40:38,52.9774
2021-12-23 13:40:39,52.9774
2021-12-23 13:40:40,52.9774
2021-12-23 13:40:41,52.9774
2021-12-23 13:40:42,52.9774
2021-12-23 13:40:43,52.9774
2021-12-23 13:40:44,52.9774
2021-12-23 13:40:45,52.9843
2021-12-23 13:40:46,52.9774
2021-12-23 13:40:47,52.9843
2021-12-23 13:40:48,52.9843
2021-12-23 13:40:49,52.9843
2021-12-23 13:40:50,52.9843
2021-12-23 13:40:51,52.9774
2021-12-23 13:40:52,52.9843
2021-12-23 13:40:53,52.9843
2021-12-23 13:40:54,52.9843
2021-12-23 13:40:55,52.9843
2021-12-23 13:40:56,52.9843
2021-12-23 13:40:57,52.9843
2021-12-23 13:40:58,52.9843
2021-12-23 13:40:59,52.9843
2021-12-23 13:41:00,52.9843
2021-12-23 13:41:01,52.9843
2021-12-23 13:41:02,52.9774
2021-12-23 13:41:03,52.9843
2021-12-23 13:41:04,52.9843
2021-12-23 13:41:05,52.9843
2021-12-23 13:41:06,52.9774
2021-12-23 13:41:07,52.9843
2021-12-23 13:41:08,52.9843
2021-12-23 13:41:09,52.9774
2021-12-23 13:41:10,52.9843
2021-12-23 13:41:11,52.9774
2021-12-23 13:41:12,52.9843
2021-12-23 13:41:13,52.9774
2021-12-23 13:41:14,52.9843
2021-12-23 13:41:15,52.9843
2021-12-23 13:41:16,52.9843
2021-12-23 13:41:17,52.9843
2021-12-23 13:41:18,52.9843
2021-12-23 13:41:19,52.9843
2021-12-23 13:41:20,52.9843
2021-12-23 13:41:21,52.9843
2021-12-23 13:41:22,52.9843
2021-12-23 13:41:23,52.9774
2021-12-23 13:41:24,52.9774
2021-12-23 13:41:25,52.9774
2021-12-23 13:41:26,52.9774
2021-12-23 13:41:27,52.9843
2021-12-23 13:41:28,52.9774
2021-12-23 13:41:29,52.9843
2021-12-23 13:41:30,52.9843
2021-12-23 13:41:31,52.9774
2021-12-23 13:41:32,52.9774
2021-12-23 13:41:33,52.9774
2021-12-23 13:41:34,52.9774
2021-12-23 13:41:35,52.9843
2021-12-23 13:41:36,52.9774
2021-12-23 13:41:37,52.9774
2021-12-23 13:41:38,52.9843
2021-12-23 13:41:39,52.9843
2021-12-23 13:41:40,52.9843
2021-12-23 13:41:41,52.9774
2021-12-23 13:41:42,52.9774
2021-12-23 13:41:43,52.9843
2021-12-23 13:41:44,52.9843
2021-12-23 13:41:45,52.9774
2021-12-23 13:41:46,52.9774
2021-12-23 13:41:47,52.9843
2021-12-23 13:41:48,52.9843
2021-12-23 13:41:49,52.9843
2021-12-23 13:41:50,52.9774
2021-12-23 13:41:51,52.9774
2021-12-23 13:41:52,52.9843
2021-12-23 13:41:53,52.9843
2021-12-23 13:41:54,52.9843
2021-12-23 13:41:55,52.9843
2021-12-23 13:41:56,52.9809
2021-12-23 13:41:57,52.9843
2021-12-23 13:41:58,52.9843
2021-12-23 13:41:59,52.9774
2021-12-23 13:42:00,52.9843
2021-12-23 13:42:01,52.9843
2021-12-23 13:42:02,52.9843
2021-12-23 13:42:03,52.9843
2021-12-23 13:42:04,52.9843
2021-12-23 13:42:05,52.9774
2021-12-23 13:42:06,52.9774
2021-12-23 13:42:07,52.9843
2021-12-23 13:42:08,52.9774
2021-12-23 13:42:09,52.9843
2021-12-23 13:42:10,52.9774
2021-12-23 13:42:11,52.9774
2021-12-23 13:42:12,52.9774
2021-12-23 13:42:13,52.9774
2021-12-23 13:42:14,52.9843
2021-12-23 13:42:15,52.9843
2021-12-23 13:42:16,52.9774
2021-12-23 13:42:17,52.9774
2021-12-23 13:42:18,52.9843
2021-12-23 13:42:19,52.9774
2021-12-23 13:42:20,52.9843
2021-12-23 13:42:21,52.9843
2021-12-23 13:42:22,52.9774
2021-12-23 13:42:23,52.9843
2021-12-23 13:42:24,52.9774
2021-12-23 13:42:25,52.9843
2021-12-23 13:42:26,52.9774
2021-12-23 13:42:27,52.9774
2021-12-23 13:42:28,52.9774
2021-12-23 13:42:29,52.9774
2021-12-23 13:42:30,52.9774
2021-12-23 13:42:31,52.9843
2021-12-23 13:42:32,52.9774
2021-12-23 13:42:33,52.9843
2021-12-23 13:42:34,52.9774
2021-12-23 13:42:35,52.9843
2021-12-23 13:42:36,52.9774
2021-12-23 13:42:37,52.9843
2021-12-23 13:42:38,52.9843
2021-12-23 13:42:39,52.9843
2021-12-23 13:42:40,52.9843
2021-12-23 13:42:41,52.9774
2021-12-23 13:42:42,52.9843
2021-12-23 13:42:43,52.9843
2021-12-23 13:42:44,52.9774
2021-12-23 13:42:45,52.9843
2021-12-23 13:42:46,52.9843
2021-12-23 13:42:47,52.9843
2021-12-23 13:42:48,52.9774
2021-12-23 13:42:49,52.9843
2021-12-23 13:42:50,52.9843
2021-12-23 13:42:51,52.9843
2021-12-23 13:42:52,52.9843
2021-12-23 13:42:53,52.9843
2021-12-23 13:42:54,52.9774
2021-12-23 13:42:55,52.9843
2021-12-23 13:42:56,52.9843
2021-12-23 13:42:57,52.9843
2021-12-23 13:42:58,52.9774
2021-12-23 13:42:59,52.9774
2021-12-23 13:43:00,52.9774
2021-12-23 13:43:01,52.9843
2021-12-23 13:43:02,52.9774
2021-12-23 13:43:03,52.9843
2021-12-23 13:43:04,52.9843
2021-12-23 13:43:05,52.9774
2021-12-23 13:43:06,52.9843
2021-12-23 13:43:07,52.9809
2021-12-23 13:43:08,52.9809
2021-12-23 13:43:09,52.9809
2021-12-23 13:43:10,52.9774
2021-12-23 13:43:11,52.9809
2021-12-23 13:43:12,52.9809
2021-12-23 13:43:13,52.9809
2021-12-23 13:43:14,52.9809
2021-12-23 13:43:15,52.9809
2021-12-23 13:43:16,52.9809
2021-12-23 13:43:17,52.9809
2021-12-23 13:43:18,52.9809
2021-12-23 13:43:19,52.9809
2021-12-23 13:43:20,52.9774
2021-12-23 13:43:21,52.9809
2021-12-23 13:43:22,52.9809
2021-12-23 13:43:23,52.9774
2021-12-23 13:43:24,52.9809
2021-12-23 13:43:25,52.9809
2021-12-23 13:43:26,52.9809
2021-12-23 13:43:27,52.9774
2021-12-23 13:43:28,52.9774
2021-12-23 13:43:29,52.9809
2021-12-23 13:43:30,52.9809
2021-12-23 13:43:31,52.9809
2021-12-23 13:43:32,52.9774
2021-12-23 13:43:33,52.9809
2021-12-23 13:43:34,52.9809
2021-12-23 13:43:35,52.9809
2021-12-23 13:43:36,52.9809
2021-12-23 13:43:37,52.9774
2021-12-23 13:43:38,52.9774
2021-12-23 13:43:39,52.9774
2021-12-23 13:43:40,52.9774
2021-12-23 13:43:41,52.9774
2021-12-23 13:43:42,52.9809
2021-12-23 13:43:43,52.9809
2021-12-23 13:43:44,52.9774
2021-12-23 13:43:45,52.9774
2021-12-23 13:43:46,52.9809
2021-12-23 13:43:47,52.9809
2021-12-23 13:43:48,52.9774
2021-12-23 13:43:49,52.9774
2021-12-23 13:43:50,52.9809
2021-12-23 13:43:51,52.9774
2021-12-23 13:43:52,52.9809
2021-12-23 13:43:53,52.9809
2021-12-23 13:43:54,52.998
2021-12-23 13:43:55,53.0151
2021-12-23 13:43:56,53.0061
2021-12-23 13:43:57,53.0201
2021-12-23 13:43:58,53.0357
2021-12-23 13:43:59,53.0512
2021-12-23 13:44:00,53.0668
2021-12-23 13:44:01,53.0824
2021-12-23 13:44:02,53.2347
2021-12-23 13:44:03,53.2602
2021-12-23 13:44:04,53.2834
2021-12-23 13:44:05,53.3042
2021-12-23 13:44:06,53.3298
2021-12-23 13:44:07,53.3529
2021-12-23 13:44:08,53.4154
2021-12-23 13:44:09,53.4409
2021-12-23 13:44:10,53.4665
2021-12-23 13:44:11,53.492
2021-12-23 13:44:12,53.5201
2021-12-23 13:44:13,53.543
2021-12-23 13:44:14,53.2973
2021-12-23 13:44:15,53.3064
2021-12-23 13:44:16,53.3166
2021-12-23 13:44:17,53.3268
2021-12-23 13:44:18,53.337
2021-12-23 13:44:19,53.3472
2021-12-23 13:44:20,53.5715
2021-12-23 13:44:21,53.5938
2021-12-23 13:44:22,53.616
2021-12-23 13:44:23,53.6382
2021-12-23 13:44:24,53.6605
2021-12-23 13:44:25,53.6827
2021-12-23 13:44:26,53.4945
2021-12-23 13:44:27,53.5049
2021-12-23 13:44:28,53.5152
2021-12-23 13:44:29,53.5256
2021-12-23 13:44:30,53.5359
2021-12-23 13:44:31,53.5462
2021-12-23 13:44:32,53.4906
2021-12-23 13:44:33,53.4979
2021-12-23 13:44:34,53.5045
2021-12-23 13:44:35,53.5111
2021-12-23 13:44:36,53.5177
2021-12-23 13:44:37,53.5236
2021-12-23 13:44:38,53.87
2021-12-23 13:44:39,53.8957
2021-12-23 13:44:40,53.9215
2021-12-23 13:44:41,53.9498
2021-12-23 13:44:42,53.973
2021-12-23 13:44:43,53.9987
2021-12-23 13:44:44,53.7152
2021-12-23 13:44:45,53.7235
2021-12-23 13:44:46,53.7319
2021-12-23 13:44:47,53.7402
2021-12-23 13:44:48,53.7493
2021-12-23 13:44:49,53.7576
2021-12-23 13:44:50,53.8148
2021-12-23 13:44:51,53.8259
2021-12-23 13:44:52,53.837
2021-12-23 13:44:53,53.8481
2021-12-23 13:44:54,53.8592
2021-12-23 13:44:55,53.8714
2021-12-23 13:44:56,53.7589
2021-12-23 13:44:57,53.7627
2021-12-23 13:44:58,53.7669
2021-12-23 13:44:59,53.7711
2021-12-23 13:45:00,53.7752
2021-12-23 13:45:01,53.7794
2021-12-23 13:45:02,53.6341
2021-12-23 13:45:03,53.6298
2021-12-23 13:45:04,53.6259
2021-12-23 13:45:05,53.6213
2021-12-23 13:45:06,53.6171
2021-12-23 13:45:07,53.6129
2021-12-23 13:45:08,53.6623
2021-12-23 13:45:09,53.6612
2021-12-23 13:45:10,53.6601
2021-12-23 13:45:11,53.6589
2021-12-23 13:45:12,53.6576
2021-12-23 13:45:13,53.6563
2021-12-23 13:45:14,53.6217
2021-12-23 13:45:15,53.6185
2021-12-23 13:45:16,53.6157
2021-12-23 13:45:17,53.6124
2021-12-23 13:45:18,53.6093
2021-12-23 13:45:19,53.6062
2021-12-23 13:45:20,53.6115
2021-12-23 13:45:21,53.609
2021-12-23 13:45:22,53.6067
2021-12-23 13:45:23,53.6041
2021-12-23 13:45:24,53.6013
2021-12-23 13:45:25,53.599
2021-12-23 13:45:26,53.496
2021-12-23 13:45:27,53.4869
2021-12-23 13:45:28,53.4795
2021-12-23 13:45:29,53.4712
2021-12-23 13:45:30,53.463
2021-12-23 13:45:31,53.4548
2021-12-23 13:45:32,53.4852
2021-12-23 13:45:33,53.4792
2021-12-23 13:45:34,53.4726
2021-12-23 13:45:35,53.4665
2021-12-23 13:45:36,53.4611
2021-12-23 13:45:37,53.4545
2021-12-23 13:45:38,53.4889
2021-12-23 13:45:39,53.4851
2021-12-23 13:45:40,53.4809
2021-12-23 13:45:41,53.4771
2021-12-23 13:45:42,53.4736
2021-12-23 13:45:43,53.4698
2021-12-23 13:45:44,53.4597
2021-12-23 13:45:45,53.4556
2021-12-23 13:45:46,53.4515
2021-12-23 13:45:47,53.4515
2021-12-23 13:45:48,53.451
2021-12-23 13:45:49,53.4515
2021-12-23 13:45:50,53.4515
2021-12-23 13:45:51,53.451
2021-12-23 13:45:52,53.451
2021-12-23 13:45:53,53.4515
2021-12-23 13:45:54,53.451
2021-12-23 13:45:55,53.4515
2021-12-23 13:45:56,53.4515
2021-12-23 13:45:57,53.4515
2021-12-23 13:45:58,53.4515
2021-12-23 13:45:59,53.451
2021-12-23 13:46:00,53.4515
2021-12-23 13:46:01,53.4515
2021-12-23 13:46:02,53.4515
2021-12-23 13:46:03,53.4515
2021-12-23 13:46:04,53.4515
2021-12-23 13:46:05,53.451
2021-12-23 13:46:06,53.451
2021-12-23 13:46:07,53.4515
2021-12-23 13:46:08,53.451
2021-12-23 13:46:09,53.4515
2021-12-23 13:46:10,53.451
2021-12-23 13:46:11,53.451
2021-12-23 13:46:12,53.4515
2021-12-23 13:46:13,53.451
2021-12-23 13:46:14,53.4515
2021-12-23 13:46:15,53.451
2021-12-23 13:46:16,53.4515
2021-12-23 13:46:17,53.4515
2021-12-23 13:46:18,53.4515
2021-12-23 13:46:19,53.451
2021-12-23 13:46:20,53.4515
2021-12-23 13:46:21,53.4515
2021-12-23 13:46:22,53.4515
2021-12-23 13:46:23,53.4515
2021-12-23 13:46:24,53.4515
2021-12-23 13:46:25,53.4515
2021-12-23 13:46:26,53.4515
2021-12-23 13:46:27,53.4515
2021-12-23 13:46:28,53.4515
2021-12-23 13:46:29,53.4515
2021-12-23 13:46:30,53.451
2021-12-23 13:46:31,53.451
2021-12-23 13:46:32,53.451
2021-12-23 13:46:33,53.4515
2021-12-23 13:46:34,53.4515
2021-12-23 13:46:35,53.4515
2021-12-23 13:46:36,53.4515
2021-12-23 13:46:37,53.451
2021-12-23 13:46:38,53.4515
2021-12-23 13:46:39,53.4515
2021-12-23 13:46:40,53.4515
2021-12-23 13:46:41,53.4515
2021-12-23 13:46:42,53.4515
2021-12-23 13:46:43,53.451
2021-12-23 13:46:44,53.451
2021-12-23 13:46:45,53.451
2021-12-23 13:46:46,53.451
2021-12-23 13:46:47,53.4515
2021-12-23 13:46:48,53.4515
2021-12-23 13:46:49,53.4515
2021-12-23 13:46:50,53.451
2021-12-23 13:46:51,53.4515
2021-12-23 13:46:52,53.4515
2021-12-23 13:46:53,53.4515
2021-12-23 13:46:54,53.4515
2021-12-23 13:46:55,53.4515
2021-12-23 13:46:56,53.4515
2021-12-23 13:46:57,53.4515
2021-12-23 13:46:58,53.4515
2021-12-23 13:46:59,53.451
2021-12-23 13:47:00,53.451
2021-12-23 13:47:01,53.4515
2021-12-23 13:47:02,53.451
2021-12-23 13:47:03,53.451
2021-12-23 13:47:04,53.451
2021-12-23 13:47:05,53.4515
2021-12-23 13:47:06,53.4515
2021-12-23 13:47:07,53.4515
2021-12-23 13:47:08,53.4515
2021-12-23 13:47:09,53.451
2021-12-23 13:47:10,53.4515
2021-12-23 13:47:11,53.4515
2021-12-23 13:47:12,53.4515
2021-12-23 13:47:13,53.4515
2021-12-23 13:47:14,53.4515
2021-12-23 13:47:15,53.4515
2021-12-23 13:47:16,53.4515
2021-12-23 13:47:17,53.4515
2021-12-23 13:47:18,53.4515
2021-12-23 13:47:19,53.4515
2021-12-23 13:47:20,53.4515
2021-12-23 13:47:21,53.451
2021-12-23 13:47:22,53.4515
2021-12-23 13:47:23,53.4515
2021-12-23 13:47:24,53.451
2021-12-23 13:47:25,53.4515
2021-12-23 13:47:26,53.4515
2021-12-23 13:47:27,53.4515
2021-12-23 13:47:28,53.4515
2021-12-23 13:47:29,53.451
2021-12-23 13:47:30,53.451
2021-12-23 13:47:31,53.451
2021-12-23 13:47:32,53.451
2021-12-23 13:47:33,53.4515
2021-12-23 13:47:34,53.451
2021-12-23 13:47:35,53.451
2021-12-23 13:47:36,53.4515
2021-12-23 13:47:37,53.4515
2021-12-23 13:47:38,53.451
2021-12-23 13:47:39,53.4515
2021-12-23 13:47:40,53.4515
2021-12-23 13:47:41,53.4515
2021-12-23 13:47:42,53.4515
2021-12-23 13:47:43,53.451
2021-12-23 13:47:44,53.4515
2021-12-23 13:47:45,53.4515
2021-12-23 13:47:46,53.451
2021-12-23 13:47:47,53.4515
2021-12-23 13:47:48,53.4515
2021-12-23 13:47:49,53.4515
2021-12-23 13:47:50,53.4515
2021-12-23 13:47:51,53.4515
2021-12-23 13:47:52,53.4617
2021-12-23 13:47:53,53.4736
2021-12-23 13:47:54,53.4855
2021-12-23 13:47:55,53.4973
2021-12-23 13:47:56,53.4361
2021-12-23 13:47:57,53.4439
2021-12-23 13:47:58,53.4516
2021-12-23 13:47:59,53.4594
2021-12-23 13:48:00,53.4671
2021-12-23 13:48:01,53.4749
2021-12-23 13:48:02,53.5173
2021-12-23 13:48:03,53.527
2021-12-23 13:48:04,53.5366
2021-12-23 13:48:05,53.5463
2021-12-23 13:48:06,53.556
2021-12-23 13:48:07,53.5658
2021-12-23 13:48:08,53.444
2021-12-23 13:48:09,53.4462
2021-12-23 13:48:10,53.4485
2021-12-23 13:48:11,53.4509
2021-12-23 13:48:12,53.4532
2021-12-23 13:48:13,53.4552
2021-12-23 13:48:14,53.6199
2021-12-23 13:48:15,53.6325
2021-12-23 13:48:16,53.6437
2021-12-23 13:48:17,53.6539
2021-12-23 13:48:18,53.6653
2021-12-23 13:48:19,53.6767
2021-12-23 13:48:20,53.6393
2021-12-23 13:48:21,53.6479
2021-12-23 13:48:22,53.6565
2021-12-23 13:48:23,53.6643
2021-12-23 13:48:24,53.6729
2021-12-23 13:48:25,53.6815
2021-12-23 13:48:26,53.6274
2021-12-23 13:48:27,53.6324
2021-12-23 13:48:28,53.6374
2021-12-23 13:48:29,53.643
2021-12-23 13:48:30,53.6475
2021-12-23 13:48:31,53.6525
2021-12-23 13:48:32,53.867
2021-12-23 13:48:33,53.8855
2021-12-23 13:48:34,53.9006
2021-12-23 13:48:35,53.9191
2021-12-23 13:48:36,53.936
2021-12-23 13:48:37,53.9528
2021-12-23 13:48:38,53.8486
2021-12-23 13:48:39,53.8587
2021-12-23 13:48:40,53.8689
2021-12-23 13:48:41,53.8788
2021-12-23 13:48:42,53.8899
2021-12-23 13:48:43,53.9002
2021-12-23 13:48:44,53.7626
2021-12-23 13:48:45,53.7645
2021-12-23 13:48:46,53.7663
2021-12-23 13:48:47,53.7682
2021-12-23 13:48:48,53.7701
2021-12-23 13:48:49,53.7719
2021-12-23 13:48:50,53.8228
2021-12-23 13:48:51,53.827
2021-12-23 13:48:52,53.8316
2021-12-23 13:48:53,53.8366
2021-12-23 13:48:54,53.8407
2021-12-23 13:48:55,53.8453
2021-12-23 13:48:56,53.7339
2021-12-23 13:48:57,53.7319
2021-12-23 13:48:58,53.7299
2021-12-23 13:48:59,53.7278
2021-12-23 13:49:00,53.7258
2021-12-23 13:49:01,53.7238
2021-12-23 13:49:02,53.8402
2021-12-23 13:49:03,53.8449
2021-12-23 13:49:04,53.8495
2021-12-23 13:49:05,53.8546
2021-12-23 13:49:06,53.8593
2021-12-23 13:49:07,53.864
2021-12-23 13:49:08,54.0179
2021-12-23 13:49:09,54.0296
2021-12-23 13:49:10,54.0427
2021-12-23 13:49:11,54.0557
2021-12-23 13:49:12,54.0701
2021-12-23 13:49:13,54.0818
2021-12-23 13:49:14,53.9805
2021-12-23 13:49:15,53.9871
2021-12-23 13:49:16,53.9937
2021-12-23 13:49:17,54.0002
2021-12-23 13:49:18,54.0068
2021-12-23 13:49:19,54.0133
2021-12-23 13:49:20,53.8236
2021-12-23 13:49:21,53.8192
2021-12-23 13:49:22,53.8147
2021-12-23 13:49:23,53.8102
2021-12-23 13:49:24,53.8058
2021-12-23 13:49:25,53.8013
2021-12-23 13:49:26,53.8385
2021-12-23 13:49:27,53.8363
2021-12-23 13:49:28,53.8342
2021-12-23 13:49:29,53.8321
2021-12-23 13:49:30,53.8297
2021-12-23 13:49:31,53.8278
2021-12-23 13:49:32,53.8776
2021-12-23 13:49:33,53.8784
2021-12-23 13:49:34,53.8791
2021-12-23 13:49:35,53.8799
2021-12-23 13:49:36,53.8806
2021-12-23 13:49:37,53.8814
2021-12-23 13:49:38,54.025
2021-12-23 13:49:39,54.0347
2021-12-23 13:49:40,54.0425
2021-12-23 13:49:41,54.0513
2021-12-23 13:49:42,54.061
2021-12-23 13:49:43,54.0689
2021-12-23 13:49:44,54.2525
2021-12-23 13:49:45,54.2711
2021-12-23 13:49:46,54.2917
2021-12-23 13:49:47,54.3103
2021-12-23 13:49:48,54.3271
2021-12-23 13:49:49,54.3458
2021-12-23 13:49:50,54.2116
2021-12-23 13:49:51,54.2226
2021-12-23 13:49:52,54.2317
2021-12-23 13:49:53,54.2417
2021-12-23 13:49:54,54.2517
2021-12-23 13:49:55,54.2618
2021-12-23 13:49:56,54.1873
2021-12-23 13:49:57,54.1931
2021-12-23 13:49:58,54.1978
2021-12-23 13:49:59,54.2031
2021-12-23 13:50:00,54.2083
2021-12-23 13:50:01,54.2136
2021-12-23 13:50:02,54.0795
2021-12-23 13:50:03,54.0769
2021-12-23 13:50:04,54.0741
2021-12-23 13:50:05,54.0717
2021-12-23 13:50:06,54.0691
2021-12-23 13:50:07,54.0663
2021-12-23 13:50:08,54.1021
2021-12-23 13:50:09,54.1017
2021-12-23 13:50:10,54.1012
2021-12-23 13:50:11,54.1007
2021-12-23 13:50:12,54.1003
2021-12-23 13:50:13,54.0998
2021-12-23 13:50:14,54.2808
2021-12-23 13:50:15,54.2906
2021-12-23 13:50:16,54.3013
2021-12-23 13:50:17,54.3101
2021-12-23 13:50:18,54.3198
2021-12-23 13:50:19,54.3296
2021-12-23 13:50:20,54.3344
2021-12-23 13:50:21,54.3448
2021-12-23 13:50:22,54.3534
2021-12-23 13:50:23,54.3629
2021-12-23 13:50:24,54.3722
2021-12-23 13:50:25,54.3817
2021-12-23 13:50:26,54.4315
2021-12-23 13:50:27,54.4432
2021-12-23 13:50:28,54.4549
2021-12-23 13:50:29,54.4665
2021-12-23 13:50:30,54.4771
2021-12-23 13:50:31,54.4888
2021-12-23 13:50:32,54.3862
2021-12-23 13:50:33,54.3914
2021-12-23 13:50:34,54.3961
2021-12-23 13:50:35,54.4013
2021-12-23 13:50:36,54.4065
2021-12-23 13:50:37,54.4118
2021-12-23 13:50:38,54.3192
2021-12-23 13:50:39,54.3189
2021-12-23 13:50:40,54.3186
2021-12-23 13:50:41,54.3183
2021-12-23 13:50:42,54.318
2021-12-23 13:50:43,54.3177
2021-12-23 13:50:44,54.3746
2021-12-23 13:50:45,54.3777
2021-12-23 13:50:46,54.3806
2021-12-23 13:50:47,54.3833
2021-12-23 13:50:48,54.3864
2021-12-23 13:50:49,54.3891
2021-12-23 13:50:50,54.3625
2021-12-23 13:50:51,54.3636
2021-12-23 13:50:52,54.365
2021-12-23 13:50:53,54.3662
2021-12-23 13:50:54,54.3674
2021-12-23 13:50:55,54.3686
2021-12-23 13:50:56,54.5349
2021-12-23 13:50:57,54.5454
2021-12-23 13:50:58,54.556
2021-12-23 13:50:59,54.5667
2021-12-23 13:51:00,54.5772
2021-12-23 13:51:01,54.5877
2021-12-23 13:51:02,54.5641
2021-12-23 13:51:03,54.5726
2021-12-23 13:51:04,54.5803
2021-12-23 13:51:05,54.5897
2021-12-23 13:51:06,54.5974
2021-12-23 13:51:07,54.606
2021-12-23 13:51:08,54.5953
2021-12-23 13:51:09,54.6028
2021-12-23 13:51:10,54.6095
2021-12-23 13:51:11,54.6169
2021-12-23 13:51:12,54.6243
2021-12-23 13:51:13,54.6318
2021-12-23 13:51:14,54.5995
2021-12-23 13:51:15,54.6046
2021-12-23 13:51:16,54.6098
2021-12-23 13:51:17,54.6144
2021-12-23 13:51:18,54.6201
2021-12-23 13:51:19,54.6247
2021-12-23 13:51:20,54.6362
2021-12-23 13:51:21,54.6417
2021-12-23 13:51:22,54.6478
2021-12-23 13:51:23,54.6527
2021-12-23 13:51:24,54.6582
2021-12-23 13:51:25,54.6643
2021-12-23 13:51:26,54.7499
2021-12-23 13:51:27,54.76
2021-12-23 13:51:28,54.77
2021-12-23 13:51:29,54.78
2021-12-23 13:51:30,54.7911
2021-12-23 13:51:31,54.8011
2021-12-23 13:51:32,54.7032
2021-12-23 13:51:33,54.7072
2021-12-23 13:51:34,54.7112
2021-12-23 13:51:35,54.7152
2021-12-23 13:51:36,54.7196
