时间,给水流量
2021-12-23 05:56:21,82.0438
2021-12-23 05:56:22,82.1985
2021-12-23 05:56:23,82.3398
2021-12-23 05:56:24,82.5025
2021-12-23 05:56:25,82.611
2021-12-23 05:56:26,82.7091
2021-12-23 05:56:27,82.7474
2021-12-23 05:56:28,82.7713
2021-12-23 05:56:29,82.7473
2021-12-23 05:56:30,82.71700000000001
2021-12-23 05:56:31,82.6774
2021-12-23 05:56:32,82.67299999999999
2021-12-23 05:56:33,82.6964
2021-12-23 05:56:34,82.6998
2021-12-23 05:56:35,82.7215
2021-12-23 05:56:36,82.7259
2021-12-23 05:56:37,82.7169
2021-12-23 05:56:38,82.7001
2021-12-23 05:56:39,82.6962
2021-12-23 05:56:40,82.6821
2021-12-23 05:56:41,82.6319
2021-12-23 05:56:42,82.6092
2021-12-23 05:56:43,82.6127
2021-12-23 05:56:44,82.6205
2021-12-23 05:56:45,82.6425
2021-12-23 05:56:46,82.6606
2021-12-23 05:56:47,82.6721
2021-12-23 05:56:48,82.7016
2021-12-23 05:56:49,82.698
2021-12-23 05:56:50,82.6265
2021-12-23 05:56:51,82.4976
2021-12-23 05:56:52,82.3371
2021-12-23 05:56:53,82.1823
2021-12-23 05:56:54,82.0421
2021-12-23 05:56:55,81.9528
2021-12-23 05:56:56,81.8872
2021-12-23 05:56:57,81.8345
2021-12-23 05:56:58,81.78699999999999
2021-12-23 05:56:59,81.7335
2021-12-23 05:57:00,81.726
2021-12-23 05:57:01,81.8656
2021-12-23 05:57:02,82.0261
2021-12-23 05:57:03,82.19200000000001
2021-12-23 05:57:04,82.3456
2021-12-23 05:57:05,82.5035
2021-12-23 05:57:06,82.65
2021-12-23 05:57:07,82.7587
2021-12-23 05:57:08,82.8203
2021-12-23 05:57:09,82.8077
2021-12-23 05:57:10,82.7223
2021-12-23 05:57:11,82.5908
2021-12-23 05:57:12,82.4938
2021-12-23 05:57:13,82.3861
2021-12-23 05:57:14,82.2676
2021-12-23 05:57:15,82.1889
2021-12-23 05:57:16,82.1309
2021-12-23 05:57:17,82.1051
2021-12-23 05:57:18,82.0764
2021-12-23 05:57:19,82.0149
2021-12-23 05:57:20,81.9507
2021-12-23 05:57:21,81.8712
2021-12-23 05:57:22,81.7944
2021-12-23 05:57:23,81.7505
2021-12-23 05:57:24,81.7564
2021-12-23 05:57:25,81.7694
2021-12-23 05:57:26,81.7809
2021-12-23 05:57:27,81.7722
2021-12-23 05:57:28,81.8272
2021-12-23 05:57:29,81.9388
2021-12-23 05:57:30,82.1142
2021-12-23 05:57:31,82.28
2021-12-23 05:57:32,82.4467
2021-12-23 05:57:33,82.6096
2021-12-23 05:57:34,82.7527
2021-12-23 05:57:35,82.848
2021-12-23 05:57:36,82.8293
2021-12-23 05:57:37,82.7362
2021-12-23 05:57:38,82.6139
2021-12-23 05:57:39,82.5167
2021-12-23 05:57:40,82.2932
2021-12-23 05:57:41,82.2932
2021-12-23 05:57:42,82.1988
2021-12-23 05:57:43,82.1085
2021-12-23 05:57:44,82.0113
2021-12-23 05:57:45,81.9365
2021-12-23 05:57:46,81.8766
2021-12-23 05:57:47,81.8034
2021-12-23 05:57:48,81.7709
2021-12-23 05:57:49,81.7418
2021-12-23 05:57:50,81.6974
2021-12-23 05:57:51,81.64399999999999
2021-12-23 05:57:52,81.6302
2021-12-23 05:57:53,81.7594
2021-12-23 05:57:54,81.9329
2021-12-23 05:57:55,82.1416
2021-12-23 05:57:56,82.322
2021-12-23 05:57:57,82.4858
2021-12-23 05:57:58,82.6611
2021-12-23 05:57:59,82.7909
2021-12-23 05:58:00,82.9441
2021-12-23 05:58:01,83.0841
2021-12-23 05:58:02,83.1856
2021-12-23 05:58:03,83.1175
2021-12-23 05:58:04,82.9556
2021-12-23 05:58:05,82.7027
2021-12-23 05:58:06,82.507
2021-12-23 05:58:07,82.3172
2021-12-23 05:58:08,82.1617
2021-12-23 05:58:09,81.98
2021-12-23 05:58:10,81.8242
2021-12-23 05:58:11,81.7119
2021-12-23 05:58:12,81.6916
2021-12-23 05:58:13,81.7335
2021-12-23 05:58:14,81.7889
2021-12-23 05:58:15,81.8356
2021-12-23 05:58:16,81.8687
2021-12-23 05:58:17,81.8874
2021-12-23 05:58:18,81.9211
2021-12-23 05:58:19,81.969
2021-12-23 05:58:20,81.9972
2021-12-23 05:58:21,81.9916
2021-12-23 05:58:22,81.9846
2021-12-23 05:58:23,81.9846
2021-12-23 05:58:24,81.9523
2021-12-23 05:58:25,81.8995
2021-12-23 05:58:26,81.8577
2021-12-23 05:58:27,81.8691
2021-12-23 05:58:28,81.8815
2021-12-23 05:58:29,81.9051
2021-12-23 05:58:30,81.9049
2021-12-23 05:58:31,81.8866
2021-12-23 05:58:32,81.9033
2021-12-23 05:58:33,81.9252
2021-12-23 05:58:34,81.9476
2021-12-23 05:58:35,81.959
2021-12-23 05:58:36,81.9706
2021-12-23 05:58:37,81.9958
2021-12-23 05:58:38,82.0096
2021-12-23 05:58:39,82.0205
2021-12-23 05:58:40,82.0216
2021-12-23 05:58:41,82.0508
2021-12-23 05:58:42,82.069
2021-12-23 05:58:43,82.087
2021-12-23 05:58:44,82.0768
2021-12-23 05:58:45,82.0982
2021-12-23 05:58:46,82.1278
2021-12-23 05:58:47,82.1196
2021-12-23 05:58:48,82.089
2021-12-23 05:58:49,82.0621
2021-12-23 05:58:50,82.0678
2021-12-23 05:58:51,82.0828
2021-12-23 05:58:52,82.1194
2021-12-23 05:58:53,82.1333
2021-12-23 05:58:54,82.1247
2021-12-23 05:58:55,82.103
2021-12-23 05:58:56,82.0956
2021-12-23 05:58:57,82.1087
2021-12-23 05:58:58,82.1145
2021-12-23 05:58:59,82.0863
2021-12-23 05:59:00,82.07600000000001
2021-12-23 05:59:01,82.0795
2021-12-23 05:59:02,82.1366
2021-12-23 05:59:03,82.1683
2021-12-23 05:59:04,82.1954
2021-12-23 05:59:05,82.2217
2021-12-23 05:59:06,82.2443
2021-12-23 05:59:07,82.2088
2021-12-23 05:59:08,82.17
2021-12-23 05:59:09,82.155
2021-12-23 05:59:10,82.1303
2021-12-23 05:59:11,82.1297
2021-12-23 05:59:12,82.1295
2021-12-23 05:59:13,82.1443
2021-12-23 05:59:14,82.1409
2021-12-23 05:59:15,82.103
2021-12-23 05:59:16,82.1176
2021-12-23 05:59:17,82.1381
2021-12-23 05:59:18,82.15299999999999
2021-12-23 05:59:19,82.1498
2021-12-23 05:59:20,82.1265
2021-12-23 05:59:21,82.0675
2021-12-23 05:59:22,82.0339
2021-12-23 05:59:23,82.0784
2021-12-23 05:59:24,82.1502
2021-12-23 05:59:25,82.1995
2021-12-23 05:59:26,82.2493
2021-12-23 05:59:27,82.257
2021-12-23 05:59:28,82.2458
2021-12-23 05:59:29,82.2389
2021-12-23 05:59:30,82.23899999999999
2021-12-23 05:59:31,82.2137
2021-12-23 05:59:32,82.2027
2021-12-23 05:59:33,82.2018
2021-12-23 05:59:34,82.1824
2021-12-23 05:59:35,82.1572
2021-12-23 05:59:36,82.1197
2021-12-23 05:59:37,82.0992
2021-12-23 05:59:38,82.09200000000001
2021-12-23 05:59:39,82.0928
2021-12-23 05:59:40,82.0686
2021-12-23 05:59:41,82.0525
2021-12-23 05:59:42,82.0525
2021-12-23 05:59:43,82.0686
2021-12-23 05:59:44,82.0814
2021-12-23 05:59:45,82.0636
2021-12-23 05:59:46,82.0592
2021-12-23 05:59:47,82.0578
2021-12-23 05:59:48,82.0689
2021-12-23 05:59:49,82.102
2021-12-23 05:59:50,82.11200000000001
2021-12-23 05:59:51,82.1142
2021-12-23 05:59:52,82.0878
2021-12-23 05:59:53,82.0823
2021-12-23 05:59:54,82.0767
2021-12-23 05:59:55,82.0259
2021-12-23 05:59:56,81.9109
2021-12-23 05:59:57,81.7877
2021-12-23 05:59:58,81.6988
2021-12-23 05:59:59,81.6199
2021-12-23 06:00:00,81.5434
2021-12-23 06:00:01,81.4866
2021-12-23 06:00:02,81.4247
2021-12-23 06:00:03,81.3483
2021-12-23 06:00:04,81.3053
2021-12-23 06:00:05,81.2414
2021-12-23 06:00:06,81.1437
2021-12-23 06:00:07,81.0873
2021-12-23 06:00:08,81.0499
2021-12-23 06:00:09,81.0225
2021-12-23 06:00:10,81.0951
2021-12-23 06:00:11,81.2902
2021-12-23 06:00:12,81.5189
2021-12-23 06:00:13,81.707
2021-12-23 06:00:14,81.8632
2021-12-23 06:00:15,82.0388
2021-12-23 06:00:16,82.0914
2021-12-23 06:00:17,82.0835
2021-12-23 06:00:18,81.9848
2021-12-23 06:00:19,81.8413
2021-12-23 06:00:20,81.6908
2021-12-23 06:00:21,81.5543
2021-12-23 06:00:22,81.4529
2021-12-23 06:00:23,81.3668
2021-12-23 06:00:24,81.3163
2021-12-23 06:00:25,81.2731
2021-12-23 06:00:26,81.2291
2021-12-23 06:00:27,81.2412
2021-12-23 06:00:28,81.2698
2021-12-23 06:00:29,81.2908
2021-12-23 06:00:30,81.2969
2021-12-23 06:00:31,81.2967
2021-12-23 06:00:32,81.2967
2021-12-23 06:00:33,81.2886
2021-12-23 06:00:34,81.2795
2021-12-23 06:00:35,81.27
2021-12-23 06:00:36,81.2828
2021-12-23 06:00:37,81.2736
2021-12-23 06:00:38,81.2756
2021-12-23 06:00:39,81.2709
2021-12-23 06:00:40,81.26
2021-12-23 06:00:41,81.262
2021-12-23 06:00:42,81.2604
2021-12-23 06:00:43,81.2335
2021-12-23 06:00:44,81.2519
2021-12-23 06:00:45,81.2549
2021-12-23 06:00:46,81.2592
2021-12-23 06:00:47,81.2584
2021-12-23 06:00:48,81.2346
2021-12-23 06:00:49,81.20100000000001
2021-12-23 06:00:50,81.2249
2021-12-23 06:00:51,81.2455
2021-12-23 06:00:52,81.2639
2021-12-23 06:00:53,81.2896
2021-12-23 06:00:54,81.2836
2021-12-23 06:00:55,81.2891
2021-12-23 06:00:56,81.2772
2021-12-23 06:00:57,81.3058
2021-12-23 06:00:58,81.3362
2021-12-23 06:00:59,81.3526
2021-12-23 06:01:00,81.3249
2021-12-23 06:01:01,81.2635
2021-12-23 06:01:02,81.145
2021-12-23 06:01:03,81.0819
2021-12-23 06:01:04,81.0419
2021-12-23 06:01:05,81.0497
2021-12-23 06:01:06,81.0525
2021-12-23 06:01:07,81.0209
2021-12-23 06:01:08,81.0001
2021-12-23 06:01:09,80.9748
2021-12-23 06:01:10,80.9476
2021-12-23 06:01:11,80.9184
2021-12-23 06:01:12,80.9154
2021-12-23 06:01:13,80.9023
2021-12-23 06:01:14,80.8715
2021-12-23 06:01:15,80.8661
2021-12-23 06:01:16,80.8661
2021-12-23 06:01:17,80.8865
2021-12-23 06:01:18,80.8829
2021-12-23 06:01:19,80.8834
2021-12-23 06:01:20,80.8619
2021-12-23 06:01:21,80.8605
2021-12-23 06:01:22,80.8893
2021-12-23 06:01:23,80.8599
2021-12-23 06:01:24,80.7763
2021-12-23 06:01:25,80.6511
2021-12-23 06:01:26,80.5405
2021-12-23 06:01:27,80.4572
2021-12-23 06:01:28,80.3705
2021-12-23 06:01:29,80.3133
2021-12-23 06:01:30,80.2495
2021-12-23 06:01:31,80.1907
2021-12-23 06:01:32,80.134
2021-12-23 06:01:33,80.0918
2021-12-23 06:01:34,80.0294
2021-12-23 06:01:35,79.9298
2021-12-23 06:01:36,79.8645
2021-12-23 06:01:37,79.782
2021-12-23 06:01:38,79.7125
2021-12-23 06:01:39,79.6937
2021-12-23 06:01:40,79.7093
2021-12-23 06:01:41,79.69
2021-12-23 06:01:42,79.6238
2021-12-23 06:01:43,79.5956
2021-12-23 06:01:44,79.5572
2021-12-23 06:01:45,79.5325
2021-12-23 06:01:46,79.5453
2021-12-23 06:01:47,79.5645
2021-12-23 06:01:48,79.5703
2021-12-23 06:01:49,79.5292
2021-12-23 06:01:50,79.4768
2021-12-23 06:01:51,79.4561
2021-12-23 06:01:52,79.4318
2021-12-23 06:01:53,79.4275
2021-12-23 06:01:54,79.4417
2021-12-23 06:01:55,79.446
2021-12-23 06:01:56,79.4757
2021-12-23 06:01:57,79.4829
2021-12-23 06:01:58,79.442
2021-12-23 06:01:59,79.4137
2021-12-23 06:02:00,79.4137
2021-12-23 06:02:01,79.4243
2021-12-23 06:02:02,79.4329
2021-12-23 06:02:03,79.4614
2021-12-23 06:02:04,79.4859
2021-12-23 06:02:05,79.506
2021-12-23 06:02:06,79.5123
2021-12-23 06:02:07,79.5137
2021-12-23 06:02:08,79.5107
2021-12-23 06:02:09,79.5188
2021-12-23 06:02:10,79.5112
2021-12-23 06:02:11,79.4933
2021-12-23 06:02:12,79.4792
2021-12-23 06:02:13,79.4578
2021-12-23 06:02:14,79.4448
2021-12-23 06:02:15,79.4625
2021-12-23 06:02:16,79.4815
2021-12-23 06:02:17,79.4848
2021-12-23 06:02:18,79.4875
2021-12-23 06:02:19,79.4538
2021-12-23 06:02:20,79.4202
2021-12-23 06:02:21,79.3902
2021-12-23 06:02:22,79.3526
2021-12-23 06:02:23,79.3225
2021-12-23 06:02:24,79.3244
2021-12-23 06:02:25,79.3143
2021-12-23 06:02:26,79.294
2021-12-23 06:02:27,79.2078
2021-12-23 06:02:28,79.0941
2021-12-23 06:02:29,78.9962
2021-12-23 06:02:30,78.8922
2021-12-23 06:02:31,78.8212
2021-12-23 06:02:32,78.7314
2021-12-23 06:02:33,78.6176
2021-12-23 06:02:34,78.5075
2021-12-23 06:02:35,78.4054
2021-12-23 06:02:36,78.4023
2021-12-23 06:02:37,78.4587
2021-12-23 06:02:38,78.5408
2021-12-23 06:02:39,78.6189
2021-12-23 06:02:40,78.705
2021-12-23 06:02:41,78.8337
2021-12-23 06:02:42,78.8337
2021-12-23 06:02:43,78.8611
2021-12-23 06:02:44,78.9063
2021-12-23 06:02:45,78.919
2021-12-23 06:02:46,78.9371
2021-12-23 06:02:47,78.9726
2021-12-23 06:02:48,78.9792
2021-12-23 06:02:49,78.9698
2021-12-23 06:02:50,78.9879
2021-12-23 06:02:51,79.0506
2021-12-23 06:02:52,79.0956
2021-12-23 06:02:53,79.1005
2021-12-23 06:02:54,79.1334
2021-12-23 06:02:55,79.1564
2021-12-23 06:02:56,79.1372
2021-12-23 06:02:57,79.1199
2021-12-23 06:02:58,79.1391
2021-12-23 06:02:59,79.1371
2021-12-23 06:03:00,79.1544
2021-12-23 06:03:01,79.1726
2021-12-23 06:03:02,79.1794
2021-12-23 06:03:03,79.1809
2021-12-23 06:03:04,79.1879
2021-12-23 06:03:05,79.2074
2021-12-23 06:03:06,79.1867
2021-12-23 06:03:07,79.1699
2021-12-23 06:03:08,79.19
2021-12-23 06:03:09,79.2045
2021-12-23 06:03:10,79.2079
2021-12-23 06:03:11,79.2152
2021-12-23 06:03:12,79.2466
2021-12-23 06:03:13,79.2853
2021-12-23 06:03:14,79.3204
2021-12-23 06:03:15,79.3305
2021-12-23 06:03:16,79.3039
2021-12-23 06:03:17,79.2283
2021-12-23 06:03:18,79.1381
2021-12-23 06:03:19,79.0495
2021-12-23 06:03:20,78.944
2021-12-23 06:03:21,78.8745
2021-12-23 06:03:22,78.8458
2021-12-23 06:03:23,78.7768
2021-12-23 06:03:24,78.7174
2021-12-23 06:03:25,78.6687
2021-12-23 06:03:26,78.611
2021-12-23 06:03:27,78.5805
2021-12-23 06:03:28,78.5674
2021-12-23 06:03:29,78.6785
2021-12-23 06:03:30,78.8265
2021-12-23 06:03:31,78.9904
2021-12-23 06:03:32,79.168
2021-12-23 06:03:33,79.2943
2021-12-23 06:03:34,79.4558
2021-12-23 06:03:35,79.5597
2021-12-23 06:03:36,79.5843
2021-12-23 06:03:37,79.5003
2021-12-23 06:03:38,79.3335
2021-12-23 06:03:39,79.145
2021-12-23 06:03:40,78.9804
2021-12-23 06:03:41,78.8228
2021-12-23 06:03:42,78.6375
2021-12-23 06:03:43,78.4788
2021-12-23 06:03:44,78.3568
2021-12-23 06:03:45,78.3193
2021-12-23 06:03:46,78.3346
2021-12-23 06:03:47,78.3722
2021-12-23 06:03:48,78.4422
2021-12-23 06:03:49,78.5223
2021-12-23 06:03:50,78.5867
2021-12-23 06:03:51,78.6576
2021-12-23 06:03:52,78.7088
2021-12-23 06:03:53,78.7535
2021-12-23 06:03:54,78.8163
2021-12-23 06:03:55,78.8658
2021-12-23 06:03:56,78.8948
2021-12-23 06:03:57,78.9212
2021-12-23 06:03:58,78.9232
2021-12-23 06:03:59,78.9156
2021-12-23 06:04:00,78.936
2021-12-23 06:04:01,78.9283
2021-12-23 06:04:02,78.9336
2021-12-23 06:04:03,78.937
2021-12-23 06:04:04,78.9498
2021-12-23 06:04:05,78.9467
2021-12-23 06:04:06,78.9417
2021-12-23 06:04:07,78.9296
2021-12-23 06:04:08,78.9332
2021-12-23 06:04:09,78.9336
2021-12-23 06:04:10,78.9833
2021-12-23 06:04:11,79.0268
2021-12-23 06:04:12,79.0612
2021-12-23 06:04:13,79.0347
2021-12-23 06:04:14,78.9353
2021-12-23 06:04:15,78.7982
2021-12-23 06:04:16,78.6582
2021-12-23 06:04:17,78.5235
2021-12-23 06:04:18,78.4057
2021-12-23 06:04:19,78.2589
2021-12-23 06:04:20,78.1326
2021-12-23 06:04:21,78.0721
2021-12-23 06:04:22,78.0761
2021-12-23 06:04:23,78.1307
2021-12-23 06:04:24,78.2413
2021-12-23 06:04:25,78.3261
2021-12-23 06:04:26,78.3954
2021-12-23 06:04:27,78.4459
2021-12-23 06:04:28,78.494
2021-12-23 06:04:29,78.5779
2021-12-23 06:04:30,78.62
2021-12-23 06:04:31,78.6293
2021-12-23 06:04:32,78.6308
2021-12-23 06:04:33,78.6225
2021-12-23 06:04:34,78.6427
2021-12-23 06:04:35,78.6882
2021-12-23 06:04:36,78.7159
2021-12-23 06:04:37,78.7466
2021-12-23 06:04:38,78.7617
2021-12-23 06:04:39,78.7618
2021-12-23 06:04:40,78.7805
2021-12-23 06:04:41,78.8065
2021-12-23 06:04:42,78.8237
2021-12-23 06:04:43,78.8249
2021-12-23 06:04:44,78.7982
2021-12-23 06:04:45,78.7696
2021-12-23 06:04:46,78.7451
2021-12-23 06:04:47,78.7155
2021-12-23 06:04:48,78.7466
2021-12-23 06:04:49,78.7714
2021-12-23 06:04:50,78.7789
2021-12-23 06:04:51,78.7789
2021-12-23 06:04:52,78.7553
2021-12-23 06:04:53,78.7491
2021-12-23 06:04:54,78.7289
2021-12-23 06:04:55,78.7154
2021-12-23 06:04:56,78.73100000000001
2021-12-23 06:04:57,78.732
2021-12-23 06:04:58,78.759
2021-12-23 06:04:59,78.7682
2021-12-23 06:05:00,78.7894
2021-12-23 06:05:01,78.8068
2021-12-23 06:05:02,78.8068
2021-12-23 06:05:03,78.8036
2021-12-23 06:05:04,78.7852
2021-12-23 06:05:05,78.7781
2021-12-23 06:05:06,78.7615
2021-12-23 06:05:07,78.7707
2021-12-23 06:05:08,78.7986
2021-12-23 06:05:09,78.7916
2021-12-23 06:05:10,78.789
2021-12-23 06:05:11,78.7892
2021-12-23 06:05:12,78.7995
2021-12-23 06:05:13,78.8039
2021-12-23 06:05:14,78.7954
2021-12-23 06:05:15,78.7759
2021-12-23 06:05:16,78.7306
2021-12-23 06:05:17,78.7038
2021-12-23 06:05:18,78.7011
2021-12-23 06:05:19,78.6983
2021-12-23 06:05:20,78.6974
2021-12-23 06:05:21,78.7125
2021-12-23 06:05:22,78.7312
2021-12-23 06:05:23,78.7507
2021-12-23 06:05:24,78.7427
2021-12-23 06:05:25,78.7048
2021-12-23 06:05:26,78.6736
2021-12-23 06:05:27,78.6517
2021-12-23 06:05:28,78.6731
2021-12-23 06:05:29,78.7195
2021-12-23 06:05:30,78.7349
2021-12-23 06:05:31,78.7668
2021-12-23 06:05:32,78.7727
2021-12-23 06:05:33,78.7631
2021-12-23 06:05:34,78.7468
2021-12-23 06:05:35,78.7094
2021-12-23 06:05:36,78.6809
2021-12-23 06:05:37,78.6516
2021-12-23 06:05:38,78.6105
2021-12-23 06:05:39,78.6137
2021-12-23 06:05:40,78.6398
2021-12-23 06:05:41,78.6661
2021-12-23 06:05:42,78.6636
2021-12-23 06:05:43,78.6548
2021-12-23 06:05:44,78.6689
2021-12-23 06:05:45,78.639
2021-12-23 06:05:46,78.6058
2021-12-23 06:05:47,78.5789
2021-12-23 06:05:48,78.5661
2021-12-23 06:05:49,78.5665
2021-12-23 06:05:50,78.5608
2021-12-23 06:05:51,78.5381
2021-12-23 06:05:52,78.5115
2021-12-23 06:05:53,78.4921
2021-12-23 06:05:54,78.5482
2021-12-23 06:05:55,78.6315
2021-12-23 06:05:56,78.7399
2021-12-23 06:05:57,78.854
2021-12-23 06:05:58,79.0032
2021-12-23 06:05:59,79.1576
2021-12-23 06:06:00,79.2787
2021-12-23 06:06:01,79.3649
2021-12-23 06:06:02,79.4024
2021-12-23 06:06:03,79.4268
2021-12-23 06:06:04,79.4094
2021-12-23 06:06:05,79.3625
2021-12-23 06:06:06,79.2921
2021-12-23 06:06:07,79.1383
2021-12-23 06:06:08,78.9417
2021-12-23 06:06:09,78.805
2021-12-23 06:06:10,78.6831
2021-12-23 06:06:11,78.5738
2021-12-23 06:06:12,78.5156
2021-12-23 06:06:13,78.4511
2021-12-23 06:06:14,78.3926
2021-12-23 06:06:15,78.4335
2021-12-23 06:06:16,78.5219
2021-12-23 06:06:17,78.7796
2021-12-23 06:06:18,78.7796
2021-12-23 06:06:19,78.8985
2021-12-23 06:06:20,78.99600000000001
2021-12-23 06:06:21,79.0771
2021-12-23 06:06:22,79.1339
2021-12-23 06:06:23,79.2036
2021-12-23 06:06:24,79.2586
2021-12-23 06:06:25,79.2869
2021-12-23 06:06:26,79.279
2021-12-23 06:06:27,79.2724
2021-12-23 06:06:28,79.2401
2021-12-23 06:06:29,79.2301
2021-12-23 06:06:30,79.2408
2021-12-23 06:06:31,79.2417
2021-12-23 06:06:32,79.1962
2021-12-23 06:06:33,79.1572
2021-12-23 06:06:34,79.1357
2021-12-23 06:06:35,79.1283
2021-12-23 06:06:36,79.0788
2021-12-23 06:06:37,79.0507
2021-12-23 06:06:38,79.0359
2021-12-23 06:06:39,79.0781
2021-12-23 06:06:40,79.09
2021-12-23 06:06:41,79.1171
2021-12-23 06:06:42,79.1572
2021-12-23 06:06:43,79.1899
2021-12-23 06:06:44,79.2041
2021-12-23 06:06:45,79.202
2021-12-23 06:06:46,79.1434
2021-12-23 06:06:47,79.0244
2021-12-23 06:06:48,78.9031
2021-12-23 06:06:49,78.8027
2021-12-23 06:06:50,78.6575
2021-12-23 06:06:51,78.4983
2021-12-23 06:06:52,78.3741
2021-12-23 06:06:53,78.2934
2021-12-23 06:06:54,78.2164
2021-12-23 06:06:55,78.185
2021-12-23 06:06:56,78.2172
2021-12-23 06:06:57,78.2754
2021-12-23 06:06:58,78.3275
2021-12-23 06:06:59,78.4099
2021-12-23 06:07:00,78.4099
2021-12-23 06:07:01,78.4424
2021-12-23 06:07:02,78.5131
2021-12-23 06:07:03,78.5808
2021-12-23 06:07:04,78.6406
2021-12-23 06:07:05,78.6734
2021-12-23 06:07:06,78.7072
2021-12-23 06:07:07,78.7393
2021-12-23 06:07:08,78.7587
2021-12-23 06:07:09,78.7741
2021-12-23 06:07:10,78.7949
2021-12-23 06:07:11,78.7987
2021-12-23 06:07:12,78.8028
2021-12-23 06:07:13,78.8283
2021-12-23 06:07:14,78.8633
2021-12-23 06:07:15,78.8943
2021-12-23 06:07:16,78.9171
2021-12-23 06:07:17,78.9312
2021-12-23 06:07:18,78.9405
2021-12-23 06:07:19,78.9544
2021-12-23 06:07:20,78.9971
2021-12-23 06:07:21,79.0355
2021-12-23 06:07:22,79.0757
2021-12-23 06:07:23,79.0823
2021-12-23 06:07:24,79.0661
2021-12-23 06:07:25,79.0374
2021-12-23 06:07:26,79.0228
2021-12-23 06:07:27,79.0091
2021-12-23 06:07:28,78.9894
2021-12-23 06:07:29,79.0001
2021-12-23 06:07:30,79.0122
2021-12-23 06:07:31,79.0174
2021-12-23 06:07:32,79.0064
2021-12-23 06:07:33,79.0104
2021-12-23 06:07:34,79.0222
2021-12-23 06:07:35,79.0543
2021-12-23 06:07:36,79.0893
2021-12-23 06:07:37,79.1156
2021-12-23 06:07:38,79.1354
2021-12-23 06:07:39,79.1223
2021-12-23 06:07:40,79.1219
2021-12-23 06:07:41,79.1144
2021-12-23 06:07:42,79.0884
2021-12-23 06:07:43,79.0884
2021-12-23 06:07:44,79.0564
2021-12-23 06:07:45,79.0449
2021-12-23 06:07:46,79.0602
2021-12-23 06:07:47,79.0451
2021-12-23 06:07:48,79.0282
2021-12-23 06:07:49,78.9954
2021-12-23 06:07:50,78.9859
2021-12-23 06:07:51,78.9706
2021-12-23 06:07:52,78.97399999999999
2021-12-23 06:07:53,78.97800000000001
2021-12-23 06:07:54,78.9931
2021-12-23 06:07:55,79.0173
2021-12-23 06:07:56,79.0263
2021-12-23 06:07:57,79.0392
2021-12-23 06:07:58,79.0546
2021-12-23 06:07:59,79.069
2021-12-23 06:08:00,79.0939
2021-12-23 06:08:01,79.1095
2021-12-23 06:08:02,79.1131
2021-12-23 06:08:03,79.1171
2021-12-23 06:08:04,79.1058
2021-12-23 06:08:05,79.0968
2021-12-23 06:08:06,79.10300000000001
2021-12-23 06:08:07,79.1126
2021-12-23 06:08:08,79.1286
2021-12-23 06:08:09,79.1317
2021-12-23 06:08:10,79.1321
2021-12-23 06:08:11,79.0969
2021-12-23 06:08:12,79.0754
2021-12-23 06:08:13,79.0652
2021-12-23 06:08:14,79.0587
2021-12-23 06:08:15,79.0491
2021-12-23 06:08:16,79.0206
2021-12-23 06:08:17,79.0182
2021-12-23 06:08:18,79.0274
2021-12-23 06:08:19,79.0323
2021-12-23 06:08:20,79.051
2021-12-23 06:08:21,79.0676
2021-12-23 06:08:22,79.0756
2021-12-23 06:08:23,79.0957
2021-12-23 06:08:24,79.0913
2021-12-23 06:08:25,79.1442
2021-12-23 06:08:26,79.1442
2021-12-23 06:08:27,79.1712
2021-12-23 06:08:28,79.1623
2021-12-23 06:08:29,79.1432
2021-12-23 06:08:30,79.1061
2021-12-23 06:08:31,79.0899
2021-12-23 06:08:32,79.0816
2021-12-23 06:08:33,79.0788
2021-12-23 06:08:34,79.111
2021-12-23 06:08:35,79.1516
2021-12-23 06:08:36,79.1776
2021-12-23 06:08:37,79.2073
2021-12-23 06:08:38,79.2299
2021-12-23 06:08:39,79.2118
2021-12-23 06:08:40,79.0855
2021-12-23 06:08:41,78.9431
2021-12-23 06:08:42,78.7683
2021-12-23 06:08:43,78.6258
2021-12-23 06:08:44,78.4943
2021-12-23 06:08:45,78.3534
2021-12-23 06:08:46,78.2433
2021-12-23 06:08:47,78.2247
2021-12-23 06:08:48,78.2588
2021-12-23 06:08:49,78.3351
2021-12-23 06:08:50,78.4326
2021-12-23 06:08:51,78.4773
2021-12-23 06:08:52,78.5574
2021-12-23 06:08:53,78.6295
2021-12-23 06:08:54,78.6874
2021-12-23 06:08:55,78.7346
2021-12-23 06:08:56,78.801
2021-12-23 06:08:57,78.8616
2021-12-23 06:08:58,78.8816
2021-12-23 06:08:59,78.8744
2021-12-23 06:09:00,78.8829
2021-12-23 06:09:01,78.8865
2021-12-23 06:09:02,78.8948
2021-12-23 06:09:03,78.9012
2021-12-23 06:09:04,78.9187
2021-12-23 06:09:05,78.9494
2021-12-23 06:09:06,78.9541
2021-12-23 06:09:07,78.962
2021-12-23 06:09:08,78.984
2021-12-23 06:09:09,79.0023
2021-12-23 06:09:10,79.0529
2021-12-23 06:09:11,79.0529
2021-12-23 06:09:12,79.0885
2021-12-23 06:09:13,79.1134
2021-12-23 06:09:14,79.133
2021-12-23 06:09:15,79.1096
2021-12-23 06:09:16,79.0144
2021-12-23 06:09:17,78.9034
2021-12-23 06:09:18,78.7764
