时间,汽包水位
2021-12-23 10:10:45,4.938
2021-12-23 10:10:46,4.9379
2021-12-23 10:10:47,4.9438
2021-12-23 10:10:48,4.9502
2021-12-23 10:10:49,4.954
2021-12-23 10:10:50,4.9588
2021-12-23 10:10:51,4.9627
2021-12-23 10:10:52,4.9663
2021-12-23 10:10:53,4.9695
2021-12-23 10:10:54,4.9721
2021-12-23 10:10:55,4.9748
2021-12-23 10:10:56,4.9774
2021-12-23 10:10:57,4.9793
2021-12-23 10:10:58,4.9813
2021-12-23 10:10:59,4.983
2021-12-23 10:11:00,4.9848
2021-12-23 10:11:01,4.9861
2021-12-23 10:11:02,4.9986
2021-12-23 10:11:03,5.0006
2021-12-23 10:11:04,5.0005
2021-12-23 10:11:05,5.0004
2021-12-23 10:11:06,5.0004
2021-12-23 10:11:07,4.9757
2021-12-23 10:11:08,4.97
2021-12-23 10:11:09,4.9731
2021-12-23 10:11:10,4.9634
2021-12-23 10:11:11,4.8328
2021-12-23 10:11:12,4.704
2021-12-23 10:11:13,4.7296
2021-12-23 10:11:14,4.7571
2021-12-23 10:11:15,4.7781
2021-12-23 10:11:16,4.7871
2021-12-23 10:11:17,4.6588
2021-12-23 10:11:18,4.5057
2021-12-23 10:11:19,4.359
2021-12-23 10:11:20,4.3936
2021-12-23 10:11:21,4.4515
2021-12-23 10:11:22,4.4973
2021-12-23 10:11:23,4.4522
2021-12-23 10:11:24,4.4166
2021-12-23 10:11:25,4.4724
2021-12-23 10:11:26,4.5684
2021-12-23 10:11:27,4.5684
2021-12-23 10:11:28,4.5662
2021-12-23 10:11:29,4.4363
2021-12-23 10:11:30,4.2978
2021-12-23 10:11:31,4.3305
2021-12-23 10:11:32,4.3945
2021-12-23 10:11:33,4.4524
2021-12-23 10:11:34,4.5097
2021-12-23 10:11:35,4.552
2021-12-23 10:11:36,4.5163
2021-12-23 10:11:37,4.3478
2021-12-23 10:11:38,4.066
2021-12-23 10:11:39,3.871
2021-12-23 10:11:40,3.8362
2021-12-23 10:11:41,3.8948
2021-12-23 10:11:42,4.0004
2021-12-23 10:11:43,4.0168
2021-12-23 10:11:44,4.1089
2021-12-23 10:11:45,4.1643
2021-12-23 10:11:46,4.1902
2021-12-23 10:11:47,4.1169
2021-12-23 10:11:48,4.0705
2021-12-23 10:11:49,4.0016
2021-12-23 10:11:50,4.0922
2021-12-23 10:11:51,4.179
2021-12-23 10:11:52,4.2575
2021-12-23 10:11:53,4.3225
2021-12-23 10:11:54,4.3217
2021-12-23 10:11:55,4.2781
2021-12-23 10:11:56,4.2133
2021-12-23 10:11:57,4.186
2021-12-23 10:11:58,4.2599
2021-12-23 10:11:59,4.3307
2021-12-23 10:12:00,4.3947
2021-12-23 10:12:01,4.4374
2021-12-23 10:12:02,4.3998
2021-12-23 10:12:03,4.3241
2021-12-23 10:12:04,4.2942
2021-12-23 10:12:05,4.3042
2021-12-23 10:12:06,4.2495
2021-12-23 10:12:07,4.1758
2021-12-23 10:12:08,4.0807
2021-12-23 10:12:09,4.1725
2021-12-23 10:12:10,4.244
2021-12-23 10:12:11,4.3163
2021-12-23 10:12:12,4.3939
2021-12-23 10:12:13,4.4463
2021-12-23 10:12:14,4.4942
2021-12-23 10:12:15,4.5425
2021-12-23 10:12:16,4.5863
2021-12-23 10:12:17,4.6258
2021-12-23 10:12:18,4.6616
2021-12-23 10:12:19,4.6937
2021-12-23 10:12:20,4.5939
2021-12-23 10:12:21,4.416
2021-12-23 10:12:22,4.299
2021-12-23 10:12:23,4.366
2021-12-23 10:12:24,4.4209
2021-12-23 10:12:25,4.4814
2021-12-23 10:12:26,4.5263
2021-12-23 10:12:27,4.5716
2021-12-23 10:12:28,4.6164
2021-12-23 10:12:29,4.6495
2021-12-23 10:12:30,4.683
2021-12-23 10:12:31,4.7162
2021-12-23 10:12:32,4.7433
2021-12-23 10:12:33,4.7586
2021-12-23 10:12:34,4.7838
2021-12-23 10:12:35,4.8025
2021-12-23 10:12:36,4.8214
2021-12-23 10:12:37,4.8384
2021-12-23 10:12:38,4.8538
2021-12-23 10:12:39,4.8691
2021-12-23 10:12:40,4.8804
2021-12-23 10:12:41,4.8918
2021-12-23 10:12:42,4.9022
2021-12-23 10:12:43,4.9115
2021-12-23 10:12:44,4.9199
2021-12-23 10:12:45,4.929
2021-12-23 10:12:46,4.9345
2021-12-23 10:12:47,4.9423
2021-12-23 10:12:48,4.995
2021-12-23 10:12:49,4.9954
2021-12-23 10:12:50,4.9958
2021-12-23 10:12:51,4.9962
2021-12-23 10:12:52,4.9987
2021-12-23 10:12:53,5.0309
2021-12-23 10:12:54,5.0421
2021-12-23 10:12:55,5.0537
2021-12-23 10:12:56,5.1638
2021-12-23 10:12:57,5.1482
2021-12-23 10:12:58,5.134
2021-12-23 10:12:59,5.1199
2021-12-23 10:13:00,5.0557
2021-12-23 10:13:01,5.0475
2021-12-23 10:13:02,5.0517
2021-12-23 10:13:03,5.0467
2021-12-23 10:13:04,5.0422
2021-12-23 10:13:05,5.0824
2021-12-23 10:13:06,5.1465
2021-12-23 10:13:07,5.1402
2021-12-23 10:13:08,5.1281
2021-12-23 10:13:09,5.1142
2021-12-23 10:13:10,5.072
2021-12-23 10:13:11,5.0657
2021-12-23 10:13:12,5.0588
2021-12-23 10:13:13,5.0532
2021-12-23 10:13:14,5.0486
2021-12-23 10:13:15,5.0439
2021-12-23 10:13:16,5.0276
2021-12-23 10:13:17,4.9755
2021-12-23 10:13:18,4.9088
2021-12-23 10:13:19,4.9043
2021-12-23 10:13:20,4.9167
2021-12-23 10:13:21,4.9491
2021-12-23 10:13:22,4.9585
2021-12-23 10:13:23,4.9887
2021-12-23 10:13:24,5.0157
2021-12-23 10:13:25,5.032
2021-12-23 10:13:26,5.0456
2021-12-23 10:13:27,5.1346
2021-12-23 10:13:28,5.2525
2021-12-23 10:13:29,5.2851
2021-12-23 10:13:30,5.2578
2021-12-23 10:13:31,5.2332
2021-12-23 10:13:32,5.2109
2021-12-23 10:13:33,5.2153
2021-12-23 10:13:34,5.1947
2021-12-23 10:13:35,5.1776
2021-12-23 10:13:36,5.1664
2021-12-23 10:13:37,5.1504
2021-12-23 10:13:38,5.1347
2021-12-23 10:13:39,5.1257
2021-12-23 10:13:40,5.1572
2021-12-23 10:13:41,5.1421
2021-12-23 10:13:42,5.0718
2021-12-23 10:13:43,5.0334
2021-12-23 10:13:44,5.0392
2021-12-23 10:13:45,5.0382
2021-12-23 10:13:46,5.0802
2021-12-23 10:13:47,5.0779
2021-12-23 10:13:48,5.0729
2021-12-23 10:13:49,5.0733
2021-12-23 10:13:50,5.0669
2021-12-23 10:13:51,5.0605
2021-12-23 10:13:52,5.0543
2021-12-23 10:13:53,5.0491
2021-12-23 10:13:54,5.0841
2021-12-23 10:13:55,5.1856
2021-12-23 10:13:56,5.2
2021-12-23 10:13:57,5.179
2021-12-23 10:13:58,5.1635
2021-12-23 10:13:59,5.1479
2021-12-23 10:14:00,5.1667
2021-12-23 10:14:01,5.1586
2021-12-23 10:14:02,5.1592
2021-12-23 10:14:03,5.2786
2021-12-23 10:14:04,5.3365
2021-12-23 10:14:05,5.3153
2021-12-23 10:14:06,5.2894
2021-12-23 10:14:07,5.2981
2021-12-23 10:14:08,5.2718
2021-12-23 10:14:09,5.315
2021-12-23 10:14:10,5.3344
2021-12-23 10:14:11,5.3024
2021-12-23 10:14:12,5.3764
2021-12-23 10:14:13,5.4091
2021-12-23 10:14:14,5.5065
2021-12-23 10:14:15,5.5857
2021-12-23 10:14:16,5.6518
2021-12-23 10:14:17,5.9886
2021-12-23 10:14:18,5.9886
2021-12-23 10:14:19,6.096
2021-12-23 10:14:20,6.0329
2021-12-23 10:14:21,5.9248
2021-12-23 10:14:22,5.8448
2021-12-23 10:14:23,5.764
2021-12-23 10:14:24,5.7336
2021-12-23 10:14:25,5.7462
2021-12-23 10:14:26,5.7729
2021-12-23 10:14:27,5.8195
2021-12-23 10:14:28,5.815
2021-12-23 10:14:29,5.8881
2021-12-23 10:14:30,6.0259
2021-12-23 10:14:31,6.0119
2021-12-23 10:14:32,6.0162
2021-12-23 10:14:33,6.1307
2021-12-23 10:14:34,6.2821
2021-12-23 10:14:35,6.359
2021-12-23 10:14:36,6.2483
2021-12-23 10:14:37,6.1697
2021-12-23 10:14:38,6.2429
2021-12-23 10:14:39,6.2223
2021-12-23 10:14:40,6.2444
2021-12-23 10:14:41,6.2334
2021-12-23 10:14:42,6.245
2021-12-23 10:14:43,6.26
2021-12-23 10:14:44,6.2909
2021-12-23 10:14:45,6.3832
2021-12-23 10:14:46,6.394
2021-12-23 10:14:47,6.3999
2021-12-23 10:14:48,6.5024
2021-12-23 10:14:49,6.6837
2021-12-23 10:14:50,6.8572
2021-12-23 10:14:51,7.0148
2021-12-23 10:14:52,7.2171
2021-12-23 10:14:53,7.454
2021-12-23 10:14:54,7.6275
2021-12-23 10:14:55,7.7156
2021-12-23 10:14:56,7.7484
2021-12-23 10:14:57,7.7608
2021-12-23 10:14:58,7.6195
2021-12-23 10:14:59,7.5569
2021-12-23 10:15:00,7.6637
2021-12-23 10:15:01,7.7708
2021-12-23 10:15:02,7.9911
2021-12-23 10:15:03,7.9911
2021-12-23 10:15:04,8.009
2021-12-23 10:15:05,7.9658
2021-12-23 10:15:06,7.9463
2021-12-23 10:15:07,8.1789
2021-12-23 10:15:08,8.4412
2021-12-23 10:15:09,8.6951
2021-12-23 10:15:10,8.9857
2021-12-23 10:15:11,9.1249
2021-12-23 10:15:12,9.2632
2021-12-23 10:15:13,9.3351
2021-12-23 10:15:14,9.4431
2021-12-23 10:15:15,9.6875
2021-12-23 10:15:16,9.7436
2021-12-23 10:15:17,9.787
2021-12-23 10:15:18,9.845
2021-12-23 10:15:19,9.894
2021-12-23 10:15:20,9.8282
2021-12-23 10:15:21,9.5923
2021-12-23 10:15:22,9.2613
2021-12-23 10:15:23,9.2309
2021-12-23 10:15:24,9.3689
2021-12-23 10:15:25,9.528
2021-12-23 10:15:26,9.6902
2021-12-23 10:15:27,9.8324
2021-12-23 10:15:28,9.9915
2021-12-23 10:15:29,10.0389
2021-12-23 10:15:30,10.1078
2021-12-23 10:15:31,10.2662
2021-12-23 10:15:32,10.2259
2021-12-23 10:15:33,10.0687
2021-12-23 10:15:34,10.095
2021-12-23 10:15:35,10.2224
2021-12-23 10:15:36,10.3104
2021-12-23 10:15:37,10.3935
2021-12-23 10:15:38,10.3775
2021-12-23 10:15:39,10.5486
2021-12-23 10:15:40,10.6714
2021-12-23 10:15:41,10.8615
2021-12-23 10:15:42,11.0221
2021-12-23 10:15:43,11.117
2021-12-23 10:15:44,11.117
2021-12-23 10:15:45,11.113
2021-12-23 10:15:46,10.9853
2021-12-23 10:15:47,10.8015
2021-12-23 10:15:48,10.5794
2021-12-23 10:15:49,10.5075
2021-12-23 10:15:50,10.3798
2021-12-23 10:15:51,10.1575
2021-12-23 10:15:52,10.0428
2021-12-23 10:15:53,10.1094
2021-12-23 10:15:54,10.0708
2021-12-23 10:15:55,9.9512
2021-12-23 10:15:56,9.9076
2021-12-23 10:15:57,9.8901
2021-12-23 10:15:58,9.815
2021-12-23 10:15:59,9.8841
2021-12-23 10:16:00,9.8048
2021-12-23 10:16:01,9.5342
2021-12-23 10:16:02,9.4824
2021-12-23 10:16:03,9.56
2021-12-23 10:16:04,9.611
2021-12-23 10:16:05,9.7005
2021-12-23 10:16:06,9.7691
2021-12-23 10:16:07,9.772
2021-12-23 10:16:08,9.8299
2021-12-23 10:16:09,9.7367
2021-12-23 10:16:10,9.6331
2021-12-23 10:16:11,9.5387
2021-12-23 10:16:12,9.416
2021-12-23 10:16:13,9.4414
2021-12-23 10:16:14,9.5633
2021-12-23 10:16:15,9.668
2021-12-23 10:16:16,9.5484
2021-12-23 10:16:17,9.4023
2021-12-23 10:16:18,9.1544
2021-12-23 10:16:19,8.9392
2021-12-23 10:16:20,8.9079
2021-12-23 10:16:21,8.8803
2021-12-23 10:16:22,8.8768
2021-12-23 10:16:23,8.7126
2021-12-23 10:16:24,8.4114
2021-12-23 10:16:25,8.3691
2021-12-23 10:16:26,8.4531
2021-12-23 10:16:27,8.5341
2021-12-23 10:16:28,8.6008
2021-12-23 10:16:29,8.6616
2021-12-23 10:16:30,8.7057
2021-12-23 10:16:31,8.7645
2021-12-23 10:16:32,8.813
2021-12-23 10:16:33,8.826
2021-12-23 10:16:34,8.7489
2021-12-23 10:16:35,8.4572
2021-12-23 10:16:36,8.2163
2021-12-23 10:16:37,8.1036
2021-12-23 10:16:38,8.0738
2021-12-23 10:16:39,7.9556
2021-12-23 10:16:40,7.7291
2021-12-23 10:16:41,7.5993
2021-12-23 10:16:42,7.616
2021-12-23 10:16:43,7.6515
2021-12-23 10:16:44,7.6587
2021-12-23 10:16:45,7.697
2021-12-23 10:16:46,7.7697
2021-12-23 10:16:47,7.7563
2021-12-23 10:16:48,7.7542
2021-12-23 10:16:49,7.7755
2021-12-23 10:16:50,7.6666
2021-12-23 10:16:51,7.432
2021-12-23 10:16:52,7.2441
2021-12-23 10:16:53,7.1362
2021-12-23 10:16:54,7.1878
2021-12-23 10:16:55,7.1809
2021-12-23 10:16:56,7.1034
2021-12-23 10:16:57,7.036
2021-12-23 10:16:58,7.0645
2021-12-23 10:16:59,7.0043
2021-12-23 10:17:00,6.8272
2021-12-23 10:17:01,6.6525
2021-12-23 10:17:02,6.4945
2021-12-23 10:17:03,6.4317
2021-12-23 10:17:04,6.6347
2021-12-23 10:17:05,6.8143
2021-12-23 10:17:06,6.9166
2021-12-23 10:17:07,7.033
2021-12-23 10:17:08,7.1902
2021-12-23 10:17:09,7.2797
2021-12-23 10:17:10,7.3693
2021-12-23 10:17:11,7.4044
2021-12-23 10:17:12,7.434
2021-12-23 10:17:13,7.4048
2021-12-23 10:17:14,7.4055
2021-12-23 10:17:15,7.3547
2021-12-23 10:17:16,7.3087
2021-12-23 10:17:17,7.2248
2021-12-23 10:17:18,7.1465
2021-12-23 10:17:19,7.1485
2021-12-23 10:17:20,7.1874
2021-12-23 10:17:21,7.1559
2021-12-23 10:17:22,7.1056
2021-12-23 10:17:23,7.1061
2021-12-23 10:17:24,7.0485
2021-12-23 10:17:25,6.9999
2021-12-23 10:17:26,6.9162
2021-12-23 10:17:27,6.8374
2021-12-23 10:17:28,6.7945
2021-12-23 10:17:29,6.6856
2021-12-23 10:17:30,6.5977
2021-12-23 10:17:31,6.4703
2021-12-23 10:17:32,6.3164
2021-12-23 10:17:33,6.2025
2021-12-23 10:17:34,6.094
2021-12-23 10:17:35,5.9901
2021-12-23 10:17:36,5.8995
2021-12-23 10:17:37,5.8177
2021-12-23 10:17:38,5.7395
2021-12-23 10:17:39,5.6688
2021-12-23 10:17:40,5.5676
2021-12-23 10:17:41,5.5185
2021-12-23 10:17:42,5.4643
2021-12-23 10:17:43,5.4812
2021-12-23 10:17:44,5.5526
2021-12-23 10:17:45,5.5107
2021-12-23 10:17:46,5.5781
2021-12-23 10:17:47,5.5412
2021-12-23 10:17:48,5.4879
2021-12-23 10:17:49,5.4339
2021-12-23 10:17:50,5.3927
2021-12-23 10:17:51,5.3507
2021-12-23 10:17:52,5.1993
2021-12-23 10:17:53,4.9522
2021-12-23 10:17:54,4.5992
2021-12-23 10:17:55,4.5992
2021-12-23 10:17:56,4.4669
2021-12-23 10:17:57,4.1538
2021-12-23 10:17:58,4.0175
2021-12-23 10:17:59,3.96
2021-12-23 10:18:00,3.8973
2021-12-23 10:18:01,3.7864
2021-12-23 10:18:02,3.6127
2021-12-23 10:18:03,3.4337
2021-12-23 10:18:04,3.3583
2021-12-23 10:18:05,3.2703
2021-12-23 10:18:06,3.3644
2021-12-23 10:18:07,3.4951
2021-12-23 10:18:08,3.639
2021-12-23 10:18:09,3.6391
2021-12-23 10:18:10,3.6198
2021-12-23 10:18:11,3.4621
2021-12-23 10:18:12,3.4643
2021-12-23 10:18:13,3.5769
2021-12-23 10:18:14,3.7095
2021-12-23 10:18:15,3.8016
2021-12-23 10:18:16,3.6691
2021-12-23 10:18:17,3.391
2021-12-23 10:18:18,3.1537
2021-12-23 10:18:19,2.913
2021-12-23 10:18:20,2.6874
2021-12-23 10:18:21,2.5682
2021-12-23 10:18:22,2.7352
2021-12-23 10:18:23,2.8028
2021-12-23 10:18:24,2.766
2021-12-23 10:18:25,2.5584
2021-12-23 10:18:26,2.0866
2021-12-23 10:18:27,1.662
2021-12-23 10:18:28,1.2518
2021-12-23 10:18:29,1.1573
2021-12-23 10:18:30,1.1097
2021-12-23 10:18:31,0.9337
2021-12-23 10:18:32,0.6945
2021-12-23 10:18:33,0.4601
2021-12-23 10:18:34,0.3821
2021-12-23 10:18:35,0.3684
2021-12-23 10:18:36,0.3264
2021-12-23 10:18:37,0.3047
2021-12-23 10:18:38,0.4462
2021-12-23 10:18:39,0.9348
2021-12-23 10:18:40,0.9348
2021-12-23 10:18:41,1.0569
2021-12-23 10:18:42,0.9667
2021-12-23 10:18:43,0.7902
2021-12-23 10:18:44,0.4794
2021-12-23 10:18:45,0.1875
2021-12-23 10:18:46,0.0568
2021-12-23 10:18:47,0.1213
2021-12-23 10:18:48,0.1291
2021-12-23 10:18:49,-0.0308
2021-12-23 10:18:50,-0.2517
2021-12-23 10:18:51,-0.6156
2021-12-23 10:18:52,-1.0679
2021-12-23 10:18:53,-1.4692
2021-12-23 10:18:54,-1.7561
2021-12-23 10:18:55,-2.0089
2021-12-23 10:18:56,-2.1618
2021-12-23 10:18:57,-2.1062
2021-12-23 10:18:58,-1.9564
2021-12-23 10:18:59,-1.8726
2021-12-23 10:19:00,-1.882
2021-12-23 10:19:01,-2.0044
2021-12-23 10:19:02,-2.2143
2021-12-23 10:19:03,-2.3154
2021-12-23 10:19:04,-2.2374
2021-12-23 10:19:05,-2.068
2021-12-23 10:19:06,-1.9632
2021-12-23 10:19:07,-1.9253
2021-12-23 10:19:08,-2.0524
2021-12-23 10:19:09,-2.2881
2021-12-23 10:19:10,-2.5066
2021-12-23 10:19:11,-2.616
2021-12-23 10:19:12,-2.7257
2021-12-23 10:19:13,-2.7297
2021-12-23 10:19:14,-2.5687
2021-12-23 10:19:15,-2.4393
2021-12-23 10:19:16,-2.5396
2021-12-23 10:19:17,-2.7262
2021-12-23 10:19:18,-2.9648
2021-12-23 10:19:19,-3.0341
2021-12-23 10:19:20,-3.0877
2021-12-23 10:19:21,-3.173
2021-12-23 10:19:22,-3.2859
2021-12-23 10:19:23,-3.5013
2021-12-23 10:19:24,-3.6478
2021-12-23 10:19:25,-3.7732
2021-12-23 10:19:26,-3.8329
2021-12-23 10:19:27,-3.738
2021-12-23 10:19:28,-3.5677
2021-12-23 10:19:29,-3.3485
2021-12-23 10:19:30,-3.2116
2021-12-23 10:19:31,-3.1308
2021-12-23 10:19:32,-3.1186
2021-12-23 10:19:33,-3.1944
2021-12-23 10:19:34,-3.3027
2021-12-23 10:19:35,-3.4421
2021-12-23 10:19:36,-3.7931
2021-12-23 10:19:37,-4.1324
2021-12-23 10:19:38,-4.3719
2021-12-23 10:19:39,-4.5165
2021-12-23 10:19:40,-4.5825
2021-12-23 10:19:41,-4.7353
2021-12-23 10:19:42,-4.8638
2021-12-23 10:19:43,-4.7915
2021-12-23 10:19:44,-4.5538
2021-12-23 10:19:45,-4.2829
2021-12-23 10:19:46,-4.0414
2021-12-23 10:19:47,-3.7529
2021-12-23 10:19:48,-3.6058
2021-12-23 10:19:49,-3.4843
2021-12-23 10:19:50,-3.2153
2021-12-23 10:19:51,-2.8496
2021-12-23 10:19:52,-2.5194
2021-12-23 10:19:53,-2.4682
2021-12-23 10:19:54,-2.7467
2021-12-23 10:19:55,-3.098
2021-12-23 10:19:56,-3.3877
2021-12-23 10:19:57,-3.3091
2021-12-23 10:19:58,-3.3699
2021-12-23 10:19:59,-3.5836
2021-12-23 10:20:00,-3.7559
2021-12-23 10:20:01,-3.7765
2021-12-23 10:20:02,-3.6123
2021-12-23 10:20:03,-3.3786
2021-12-23 10:20:04,-3.0858
2021-12-23 10:20:05,-2.9389
2021-12-23 10:20:06,-2.9389
2021-12-23 10:20:07,-3.0081
2021-12-23 10:20:08,-2.9887
2021-12-23 10:20:09,-2.8706
2021-12-23 10:20:10,-2.7442
2021-12-23 10:20:11,-2.6221
2021-12-23 10:20:12,-2.5005
2021-12-23 10:20:13,-2.4448
2021-12-23 10:20:14,-2.5262
2021-12-23 10:20:15,-2.6333
2021-12-23 10:20:16,-2.5372
2021-12-23 10:20:17,-2.3799
2021-12-23 10:20:18,-2.3327
2021-12-23 10:20:19,-2.3595
2021-12-23 10:20:20,-2.3586
2021-12-23 10:20:21,-2.354
2021-12-23 10:20:22,-2.3617
2021-12-23 10:20:23,-2.372
2021-12-23 10:20:24,-2.3702
2021-12-23 10:20:25,-2.3971
2021-12-23 10:20:26,-2.6012
2021-12-23 10:20:27,-2.8151
2021-12-23 10:20:28,-3.1546
2021-12-23 10:20:29,-3.5356
2021-12-23 10:20:30,-3.5972
2021-12-23 10:20:31,-3.4734
2021-12-23 10:20:32,-3.4369
2021-12-23 10:20:33,-3.4405
2021-12-23 10:20:34,-3.3897
2021-12-23 10:20:35,-3.3996
2021-12-23 10:20:36,-3.4496
2021-12-23 10:20:37,-3.4617
2021-12-23 10:20:38,-3.3728
2021-12-23 10:20:39,-3.4145
2021-12-23 10:20:40,-3.5894
2021-12-23 10:20:41,-3.4946
2021-12-23 10:20:42,-3.3428
2021-12-23 10:20:43,-3.2864
2021-12-23 10:20:44,-3.1912
2021-12-23 10:20:45,-3.1172
2021-12-23 10:20:46,-3.1058
2021-12-23 10:20:47,-2.9883
2021-12-23 10:20:48,-2.777
2021-12-23 10:20:49,-2.5495
2021-12-23 10:20:50,-2.3423
2021-12-23 10:20:51,-2.3222
2021-12-23 10:20:52,-2.3222
2021-12-23 10:20:53,-2.6282
2021-12-23 10:20:54,-3.0199
2021-12-23 10:20:55,-3.3786
2021-12-23 10:20:56,-3.4172
2021-12-23 10:20:57,-3.1944
2021-12-23 10:20:58,-2.9588
2021-12-23 10:20:59,-2.7664
2021-12-23 10:21:00,-2.5949
2021-12-23 10:21:01,-2.4565
2021-12-23 10:21:02,-2.329
2021-12-23 10:21:03,-2.081
2021-12-23 10:21:04,-1.8676
2021-12-23 10:21:05,-1.8814
2021-12-23 10:21:06,-2.0162
2021-12-23 10:21:07,-1.9475
2021-12-23 10:21:08,-1.9913
2021-12-23 10:21:09,-2.1979
2021-12-23 10:21:10,-2.3762
2021-12-23 10:21:11,-2.4526
2021-12-23 10:21:12,-2.3881
2021-12-23 10:21:13,-2.3029
2021-12-23 10:21:14,-2.2514
2021-12-23 10:21:15,-2.2267
2021-12-23 10:21:16,-2.2056
2021-12-23 10:21:17,-2.1736
2021-12-23 10:21:18,-1.9966
2021-12-23 10:21:19,-1.7932
2021-12-23 10:21:20,-1.6277
2021-12-23 10:21:21,-1.4813
2021-12-23 10:21:22,-1.3824
2021-12-23 10:21:23,-1.4319
2021-12-23 10:21:24,-1.3838
2021-12-23 10:21:25,-1.3623
2021-12-23 10:21:26,-1.4038
2021-12-23 10:21:27,-1.3326
2021-12-23 10:21:28,-1.3053
2021-12-23 10:21:29,-1.3868
2021-12-23 10:21:30,-1.4099
2021-12-23 10:21:31,-1.4808
2021-12-23 10:21:32,-1.6871
2021-12-23 10:21:33,-1.6871
2021-12-23 10:21:34,-1.7271
2021-12-23 10:21:35,-1.8758
2021-12-23 10:21:36,-2.122
2021-12-23 10:21:37,-2.269
2021-12-23 10:21:38,-2.3611
2021-12-23 10:21:39,-2.4753
2021-12-23 10:21:40,-2.5027
2021-12-23 10:21:41,-2.3921
2021-12-23 10:21:42,-2.2337
2021-12-23 10:21:43,-2.1464
2021-12-23 10:21:44,-1.9437
2021-12-23 10:21:45,-1.5417
2021-12-23 10:21:46,-1.2142
2021-12-23 10:21:47,-0.919
2021-12-23 10:21:48,-0.5552
2021-12-23 10:21:49,-0.3767
2021-12-23 10:21:50,-0.2967
2021-12-23 10:21:51,-0.3356
2021-12-23 10:21:52,-0.5716
2021-12-23 10:21:53,-0.8999
2021-12-23 10:21:54,-1.158
2021-12-23 10:21:55,-1.3744
2021-12-23 10:21:56,-1.4793
2021-12-23 10:21:57,-1.4986
2021-12-23 10:21:58,-1.4034
2021-12-23 10:21:59,-1.4471
2021-12-23 10:22:00,-1.5914
2021-12-23 10:22:01,-1.7471
2021-12-23 10:22:02,-1.5281
2021-12-23 10:22:03,-1.1608
2021-12-23 10:22:04,-0.8547
2021-12-23 10:22:05,-0.6036
2021-12-23 10:22:06,-0.4824
2021-12-23 10:22:07,-0.4967
2021-12-23 10:22:08,-0.6247
2021-12-23 10:22:09,-0.7765
2021-12-23 10:22:10,-0.915
2021-12-23 10:22:11,-1.0913
2021-12-23 10:22:12,-1.2986
2021-12-23 10:22:13,-1.3529
2021-12-23 10:22:14,-1.2451
2021-12-23 10:22:15,-1.0169
2021-12-23 10:22:16,-1.0396
2021-12-23 10:22:17,-1.0396
2021-12-23 10:22:18,-1.4202
2021-12-23 10:22:19,-1.5441
2021-12-23 10:22:20,-1.6019
2021-12-23 10:22:21,-1.5624
2021-12-23 10:22:22,-1.3943
2021-12-23 10:22:23,-1.1202
2021-12-23 10:22:24,-0.8567
2021-12-23 10:22:25,-0.7272
2021-12-23 10:22:26,-0.743
2021-12-23 10:22:27,-0.7678
2021-12-23 10:22:28,-0.6969
2021-12-23 10:22:29,-0.5376
2021-12-23 10:22:30,-0.3763
2021-12-23 10:22:31,-0.3575
2021-12-23 10:22:32,-0.2473
2021-12-23 10:22:33,0.0396
2021-12-23 10:22:34,0.1533
2021-12-23 10:22:35,0.2096
2021-12-23 10:22:36,0.2887
2021-12-23 10:22:37,0.2099
2021-12-23 10:22:38,0.0214
2021-12-23 10:22:39,-0.2104
2021-12-23 10:22:40,-0.4489
2021-12-23 10:22:41,-0.6257
2021-12-23 10:22:42,-0.7115
2021-12-23 10:22:43,-0.7998
2021-12-23 10:22:44,-0.9188
2021-12-23 10:22:45,-0.8797
2021-12-23 10:22:46,-0.7321
2021-12-23 10:22:47,-0.6025
2021-12-23 10:22:48,-0.4744
2021-12-23 10:22:49,-0.3355
2021-12-23 10:22:50,-0.2722
2021-12-23 10:22:51,-0.327
2021-12-23 10:22:52,-0.4291
2021-12-23 10:22:53,-0.4666
2021-12-23 10:22:54,-0.4386
2021-12-23 10:22:55,-0.5204
2021-12-23 10:22:56,-0.5687
2021-12-23 10:22:57,-0.4159
2021-12-23 10:22:58,-0.2988
2021-12-23 10:22:59,-0.2988
2021-12-23 10:23:00,-0.3392
2021-12-23 10:23:01,-0.2362
2021-12-23 10:23:02,-0.1461
2021-12-23 10:23:03,-0.2967
2021-12-23 10:23:04,-0.4271
2021-12-23 10:23:05,-0.559
2021-12-23 10:23:06,-0.6303
2021-12-23 10:23:07,-0.6608
2021-12-23 10:23:08,-0.6656
2021-12-23 10:23:09,-0.6499
2021-12-23 10:23:10,-0.601
2021-12-23 10:23:11,-0.4378
2021-12-23 10:23:12,-0.3338
2021-12-23 10:23:13,-0.1343
2021-12-23 10:23:14,0.1775
2021-12-23 10:23:15,0.4957
2021-12-23 10:23:16,0.7469
2021-12-23 10:23:17,0.9025
2021-12-23 10:23:18,0.9906
2021-12-23 10:23:19,1.0511
2021-12-23 10:23:20,1.1128
2021-12-23 10:23:21,1.1341
2021-12-23 10:23:22,1.0666
2021-12-23 10:23:23,1.0278
2021-12-23 10:23:24,1.1024
2021-12-23 10:23:25,1.1856
2021-12-23 10:23:26,1.0589
2021-12-23 10:23:27,0.8664
2021-12-23 10:23:28,0.722
2021-12-23 10:23:29,0.6744
2021-12-23 10:23:30,0.6521
2021-12-23 10:23:31,0.6239
