时间,炉排实际运行指令
2021-12-23 08:58:57,50.0002
2021-12-23 08:58:58,50.0002
2021-12-23 08:58:59,50.0002
2021-12-23 08:59:00,50.0002
2021-12-23 08:59:01,50.0002
2021-12-23 08:59:02,50.0002
2021-12-23 08:59:03,50.0002
2021-12-23 08:59:04,50.0002
2021-12-23 08:59:05,50.0002
2021-12-23 08:59:06,50.0002
2021-12-23 08:59:07,50.0002
2021-12-23 08:59:08,50.0002
2021-12-23 08:59:09,50.0002
2021-12-23 08:59:10,50.0002
2021-12-23 08:59:11,50.0002
2021-12-23 08:59:12,50.0002
2021-12-23 08:59:13,50.0002
2021-12-23 08:59:14,48.8388
2021-12-23 08:59:15,49.1756
2021-12-23 08:59:16,49.4817
2021-12-23 08:59:17,49.7572
2021-12-23 08:59:18,50.0002
2021-12-23 08:59:19,50.0002
2021-12-23 08:59:20,46.6898
2021-12-23 08:59:21,46.7938
2021-12-23 08:59:22,46.9094
2021-12-23 08:59:23,47.0365
2021-12-23 08:59:24,47.1521
2021-12-23 08:59:25,47.2561
2021-12-23 08:59:26,46.1221
2021-12-23 08:59:27,46.1651
2021-12-23 08:59:28,46.1996
2021-12-23 08:59:29,46.247
2021-12-23 08:59:30,46.2943
2021-12-23 08:59:31,46.3288
2021-12-23 08:59:32,46.0493
2021-12-23 08:59:33,46.0735
2021-12-23 08:59:34,46.0977
2021-12-23 08:59:35,46.1219
2021-12-23 08:59:36,46.1485
2021-12-23 08:59:37,46.1703
2021-12-23 08:59:38,46.2199
2021-12-23 08:59:39,46.2455
2021-12-23 08:59:40,46.2711
2021-12-23 08:59:41,46.2992
2021-12-23 08:59:42,46.3223
2021-12-23 08:59:43,46.3479
2021-12-23 08:59:44,46.106
2021-12-23 08:59:45,46.1171
2021-12-23 08:59:46,46.1262
2021-12-23 08:59:47,46.1374
2021-12-23 08:59:48,46.1476
2021-12-23 08:59:49,46.1557
2021-12-23 08:59:50,46.1333
2021-12-23 08:59:51,46.1333
2021-12-23 08:59:52,46.1418
2021-12-23 08:59:53,46.1488
2021-12-23 08:59:54,46.1565
2021-12-23 08:59:55,46.1642
2021-12-23 08:59:56,46.1864
2021-12-23 08:59:57,46.1949
2021-12-23 08:59:58,46.2034
2021-12-23 08:59:59,46.2119
2021-12-23 09:00:00,46.2194
2021-12-23 09:00:01,46.2279
2021-12-23 09:00:02,46.0892
2021-12-23 09:00:03,46.0892
2021-12-23 09:00:04,46.0892
2021-12-23 09:00:05,46.0892
2021-12-23 09:00:06,46.0892
2021-12-23 09:00:07,46.0892
2021-12-23 09:00:08,46.1886
2021-12-23 09:00:09,46.1943
2021-12-23 09:00:10,46.2006
2021-12-23 09:00:11,46.2063
2021-12-23 09:00:12,46.2121
2021-12-23 09:00:13,46.2172
2021-12-23 09:00:14,46.2329
2021-12-23 09:00:15,46.2398
2021-12-23 09:00:16,46.2462
2021-12-23 09:00:17,46.2531
2021-12-23 09:00:18,46.2588
2021-12-23 09:00:19,46.2652
2021-12-23 09:00:20,46.142
2021-12-23 09:00:21,46.1408
2021-12-23 09:00:22,46.1397
2021-12-23 09:00:23,46.1385
2021-12-23 09:00:24,46.1375
2021-12-23 09:00:25,46.1362
2021-12-23 09:00:26,46.1828
2021-12-23 09:00:27,46.1843
2021-12-23 09:00:28,46.1857
2021-12-23 09:00:29,46.1873
2021-12-23 09:00:30,46.189
2021-12-23 09:00:31,46.1906
2021-12-23 09:00:32,46.2522
2021-12-23 09:00:33,46.2522
2021-12-23 09:00:34,46.2565
2021-12-23 09:00:35,46.2622
2021-12-23 09:00:36,46.267
2021-12-23 09:00:37,46.2718
2021-12-23 09:00:38,46.2567
2021-12-23 09:00:39,46.2604
2021-12-23 09:00:40,46.2644
2021-12-23 09:00:41,46.268
2021-12-23 09:00:42,46.2721
2021-12-23 09:00:43,46.275
2021-12-23 09:00:44,46.6919
2021-12-23 09:00:45,46.7193
2021-12-23 09:00:46,46.7467
2021-12-23 09:00:47,46.7741
2021-12-23 09:00:48,46.8015
2021-12-23 09:00:49,46.8316
2021-12-23 09:00:50,46.5934
2021-12-23 09:00:51,46.6056
2021-12-23 09:00:52,46.6178
2021-12-23 09:00:53,46.6276
2021-12-23 09:00:54,46.6423
2021-12-23 09:00:55,46.6545
2021-12-23 09:00:56,46.6145
2021-12-23 09:00:57,46.6237
2021-12-23 09:00:58,46.632
2021-12-23 09:00:59,46.6412
2021-12-23 09:01:00,46.6504
2021-12-23 09:01:01,46.6587
2021-12-23 09:01:02,46.5514
2021-12-23 09:01:03,46.5538
2021-12-23 09:01:04,46.5566
2021-12-23 09:01:05,46.559
2021-12-23 09:01:06,46.5615
2021-12-23 09:01:07,46.5643
2021-12-23 09:01:08,46.2825
2021-12-23 09:01:09,46.2687
2021-12-23 09:01:10,46.2562
2021-12-23 09:01:11,46.2409
2021-12-23 09:01:12,46.227
2021-12-23 09:01:13,46.2131
2021-12-23 09:01:14,46.5664
2021-12-23 09:01:15,46.5736
2021-12-23 09:01:16,46.5808
2021-12-23 09:01:17,46.5952
2021-12-23 09:01:18,46.5952
2021-12-23 09:01:19,46.6024
2021-12-23 09:01:20,46.6312
2021-12-23 09:01:21,46.6396
2021-12-23 09:01:22,46.648
2021-12-23 09:01:23,46.6565
2021-12-23 09:01:24,46.6657
2021-12-23 09:01:25,46.6733
2021-12-23 09:01:26,46.8214
2021-12-23 09:01:27,46.8379
2021-12-23 09:01:28,46.8527
2021-12-23 09:01:29,46.8709
2021-12-23 09:01:30,46.8891
2021-12-23 09:01:31,46.9039
2021-12-23 09:01:32,46.9415
2021-12-23 09:01:33,46.9574
2021-12-23 09:01:34,46.9751
2021-12-23 09:01:35,46.9928
2021-12-23 09:01:36,47.0123
2021-12-23 09:01:37,47.0282
2021-12-23 09:01:38,46.8745
2021-12-23 09:01:39,46.8783
2021-12-23 09:01:40,46.8783
2021-12-23 09:01:41,46.8783
2021-12-23 09:01:42,46.8783
2021-12-23 09:01:43,46.8783
2021-12-23 09:01:44,46.8783
2021-12-23 09:01:45,46.8783
2021-12-23 09:01:46,46.8783
2021-12-23 09:01:47,46.8783
2021-12-23 09:01:48,46.8783
2021-12-23 09:01:49,46.8783
2021-12-23 09:01:50,46.8783
2021-12-23 09:01:51,46.8783
2021-12-23 09:01:52,46.8783
2021-12-23 09:01:53,46.8783
2021-12-23 09:01:54,46.8783
2021-12-23 09:01:55,46.8783
2021-12-23 09:01:56,46.8783
2021-12-23 09:01:57,46.8783
2021-12-23 09:01:58,46.8783
2021-12-23 09:01:59,46.8783
2021-12-23 09:02:00,46.8783
2021-12-23 09:02:01,46.8783
2021-12-23 09:02:02,46.8783
2021-12-23 09:02:03,46.8783
2021-12-23 09:02:04,46.8783
2021-12-23 09:02:05,46.8783
2021-12-23 09:02:06,46.8783
2021-12-23 09:02:07,46.8783
2021-12-23 09:02:08,46.8783
2021-12-23 09:02:09,46.8783
2021-12-23 09:02:10,46.8783
2021-12-23 09:02:11,46.8783
2021-12-23 09:02:12,46.8783
2021-12-23 09:02:13,46.8783
2021-12-23 09:02:14,46.8783
2021-12-23 09:02:15,46.8783
2021-12-23 09:02:16,46.8783
2021-12-23 09:02:17,46.8783
2021-12-23 09:02:18,46.8783
2021-12-23 09:02:19,46.8783
2021-12-23 09:02:20,46.8783
2021-12-23 09:02:21,46.8783
2021-12-23 09:02:22,46.8783
2021-12-23 09:02:23,46.8783
2021-12-23 09:02:24,46.8783
2021-12-23 09:02:25,46.8783
2021-12-23 09:02:26,46.8783
2021-12-23 09:02:27,46.8783
2021-12-23 09:02:28,46.8783
2021-12-23 09:02:29,46.8783
2021-12-23 09:02:30,46.8783
2021-12-23 09:02:31,46.8783
2021-12-23 09:02:32,46.8783
2021-12-23 09:02:33,46.8783
2021-12-23 09:02:34,46.8783
2021-12-23 09:02:35,46.8783
2021-12-23 09:02:36,46.8783
2021-12-23 09:02:37,46.8783
2021-12-23 09:02:38,46.8783
2021-12-23 09:02:39,46.8783
2021-12-23 09:02:40,46.8783
2021-12-23 09:02:41,46.8783
2021-12-23 09:02:42,46.8783
2021-12-23 09:02:43,46.8783
2021-12-23 09:02:44,46.8783
2021-12-23 09:02:45,46.8783
2021-12-23 09:02:46,46.8783
2021-12-23 09:02:47,46.8783
2021-12-23 09:02:48,46.8783
2021-12-23 09:02:49,46.8783
2021-12-23 09:02:50,46.8783
2021-12-23 09:02:51,46.8783
2021-12-23 09:02:52,46.8783
2021-12-23 09:02:53,46.8783
2021-12-23 09:02:54,46.8783
2021-12-23 09:02:55,46.8783
2021-12-23 09:02:56,46.8783
2021-12-23 09:02:57,46.8783
2021-12-23 09:02:58,46.8783
2021-12-23 09:02:59,46.8783
2021-12-23 09:03:00,46.8783
2021-12-23 09:03:01,46.8783
2021-12-23 09:03:02,46.8783
2021-12-23 09:03:03,46.8783
2021-12-23 09:03:04,46.8783
2021-12-23 09:03:05,46.8783
2021-12-23 09:03:06,46.8783
2021-12-23 09:03:07,46.8783
2021-12-23 09:03:08,46.8783
2021-12-23 09:03:09,46.8783
2021-12-23 09:03:10,46.8783
2021-12-23 09:03:11,46.8783
2021-12-23 09:03:12,46.8783
2021-12-23 09:03:13,46.8783
2021-12-23 09:03:14,46.8783
2021-12-23 09:03:15,46.8783
2021-12-23 09:03:16,46.8783
2021-12-23 09:03:17,46.8783
2021-12-23 09:03:18,46.8783
2021-12-23 09:03:19,46.8783
2021-12-23 09:03:20,46.8783
2021-12-23 09:03:21,46.8783
2021-12-23 09:03:22,46.8783
2021-12-23 09:03:23,46.8783
2021-12-23 09:03:24,46.8783
2021-12-23 09:03:25,46.8783
2021-12-23 09:03:26,46.8783
2021-12-23 09:03:27,46.8783
2021-12-23 09:03:28,46.8783
2021-12-23 09:03:29,46.8783
2021-12-23 09:03:30,46.8783
2021-12-23 09:03:31,46.8783
2021-12-23 09:03:32,46.8783
2021-12-23 09:03:33,46.8783
2021-12-23 09:03:34,46.8783
2021-12-23 09:03:35,46.8783
2021-12-23 09:03:36,46.8783
2021-12-23 09:03:37,46.8783
2021-12-23 09:03:38,46.8783
2021-12-23 09:03:39,46.8783
2021-12-23 09:03:40,46.8783
2021-12-23 09:03:41,46.8783
2021-12-23 09:03:42,46.8783
2021-12-23 09:03:43,46.8783
2021-12-23 09:03:44,46.8783
2021-12-23 09:03:45,46.8783
2021-12-23 09:03:46,46.8783
2021-12-23 09:03:47,46.8783
2021-12-23 09:03:48,46.8783
2021-12-23 09:03:49,46.8783
2021-12-23 09:03:50,46.8783
2021-12-23 09:03:51,46.8783
2021-12-23 09:03:52,46.8783
2021-12-23 09:03:53,46.8783
2021-12-23 09:03:54,46.8783
2021-12-23 09:03:55,46.8783
2021-12-23 09:03:56,46.8783
2021-12-23 09:03:57,46.8783
2021-12-23 09:03:58,46.8783
2021-12-23 09:03:59,46.8783
2021-12-23 09:04:00,46.8783
2021-12-23 09:04:01,46.8783
2021-12-23 09:04:02,46.8783
2021-12-23 09:04:03,46.8783
2021-12-23 09:04:04,46.8783
2021-12-23 09:04:05,46.8783
2021-12-23 09:04:06,46.8783
2021-12-23 09:04:07,46.8783
2021-12-23 09:04:08,46.8783
2021-12-23 09:04:09,46.8783
2021-12-23 09:04:10,46.8783
2021-12-23 09:04:11,46.8783
2021-12-23 09:04:12,46.8783
2021-12-23 09:04:13,46.8783
2021-12-23 09:04:14,46.8783
2021-12-23 09:04:15,46.8783
2021-12-23 09:04:16,46.8783
2021-12-23 09:04:17,46.8783
2021-12-23 09:04:18,46.8783
2021-12-23 09:04:19,46.8783
2021-12-23 09:04:20,46.8783
2021-12-23 09:04:21,46.8783
2021-12-23 09:04:22,46.8783
2021-12-23 09:04:23,46.8783
2021-12-23 09:04:24,46.8783
2021-12-23 09:04:25,46.8783
2021-12-23 09:04:26,46.8783
2021-12-23 09:04:27,46.8783
2021-12-23 09:04:28,46.8783
2021-12-23 09:04:29,46.8783
2021-12-23 09:04:30,46.8783
2021-12-23 09:04:31,46.8783
2021-12-23 09:04:32,46.8783
2021-12-23 09:04:33,46.8783
2021-12-23 09:04:34,46.8783
2021-12-23 09:04:35,46.8783
2021-12-23 09:04:36,46.8783
2021-12-23 09:04:37,46.8783
2021-12-23 09:04:38,46.8783
2021-12-23 09:04:39,46.8783
2021-12-23 09:04:40,46.8783
2021-12-23 09:04:41,46.8783
2021-12-23 09:04:42,46.8783
2021-12-23 09:04:43,46.8783
2021-12-23 09:04:44,46.8783
2021-12-23 09:04:45,46.8783
2021-12-23 09:04:46,46.8783
2021-12-23 09:04:47,46.8783
2021-12-23 09:04:48,46.8783
2021-12-23 09:04:49,46.8783
2021-12-23 09:04:50,46.8783
2021-12-23 09:04:51,46.8783
2021-12-23 09:04:52,46.8783
2021-12-23 09:04:53,46.8783
2021-12-23 09:04:54,46.8783
2021-12-23 09:04:55,46.8783
2021-12-23 09:04:56,46.8783
2021-12-23 09:04:57,46.8783
2021-12-23 09:04:58,46.8783
2021-12-23 09:04:59,46.8783
2021-12-23 09:05:00,46.8783
2021-12-23 09:05:01,46.8783
2021-12-23 09:05:02,46.8783
2021-12-23 09:05:03,46.8783
2021-12-23 09:05:04,46.8783
2021-12-23 09:05:05,46.8783
2021-12-23 09:05:06,46.8783
2021-12-23 09:05:07,46.8783
2021-12-23 09:05:08,46.8783
2021-12-23 09:05:09,46.8783
2021-12-23 09:05:10,46.8783
2021-12-23 09:05:11,46.8783
2021-12-23 09:05:12,46.8783
2021-12-23 09:05:13,46.8783
2021-12-23 09:05:14,46.8783
2021-12-23 09:05:15,46.8783
2021-12-23 09:05:16,46.8783
2021-12-23 09:05:17,46.8783
2021-12-23 09:05:18,46.8783
2021-12-23 09:05:19,46.8783
2021-12-23 09:05:20,46.8783
2021-12-23 09:05:21,46.8783
2021-12-23 09:05:22,46.8783
2021-12-23 09:05:23,46.8783
2021-12-23 09:05:24,46.8783
2021-12-23 09:05:25,46.8783
2021-12-23 09:05:26,46.8783
2021-12-23 09:05:27,46.8783
2021-12-23 09:05:28,46.8783
2021-12-23 09:05:29,46.8783
2021-12-23 09:05:30,46.8783
2021-12-23 09:05:31,46.8783
2021-12-23 09:05:32,46.8783
2021-12-23 09:05:33,46.8783
2021-12-23 09:05:34,46.8783
2021-12-23 09:05:35,46.8783
2021-12-23 09:05:36,46.8783
2021-12-23 09:05:37,46.8783
2021-12-23 09:05:38,46.8783
2021-12-23 09:05:39,46.8783
2021-12-23 09:05:40,46.8783
2021-12-23 09:05:41,46.8783
2021-12-23 09:05:42,46.8783
2021-12-23 09:05:43,46.8783
2021-12-23 09:05:44,46.8783
2021-12-23 09:05:45,46.8783
2021-12-23 09:05:46,46.8783
2021-12-23 09:05:47,46.8783
2021-12-23 09:05:48,46.8783
2021-12-23 09:05:49,46.8783
2021-12-23 09:05:50,46.8783
2021-12-23 09:05:51,46.8783
2021-12-23 09:05:52,46.8783
2021-12-23 09:05:53,46.8783
2021-12-23 09:05:54,46.8783
2021-12-23 09:05:55,46.8783
2021-12-23 09:05:56,46.8783
2021-12-23 09:05:57,46.8783
2021-12-23 09:05:58,46.8783
2021-12-23 09:05:59,46.8783
2021-12-23 09:06:00,46.8783
2021-12-23 09:06:01,46.8783
2021-12-23 09:06:02,46.8783
2021-12-23 09:06:03,46.8783
2021-12-23 09:06:04,46.8783
2021-12-23 09:06:05,46.8783
2021-12-23 09:06:06,46.8783
2021-12-23 09:06:07,46.8783
2021-12-23 09:06:08,46.8783
2021-12-23 09:06:09,46.8783
2021-12-23 09:06:10,46.8783
2021-12-23 09:06:11,46.8783
2021-12-23 09:06:12,46.8783
2021-12-23 09:06:13,46.8783
2021-12-23 09:06:14,46.8783
2021-12-23 09:06:15,46.8783
2021-12-23 09:06:16,46.8783
2021-12-23 09:06:17,46.8783
2021-12-23 09:06:18,46.8783
2021-12-23 09:06:19,46.8783
2021-12-23 09:06:20,46.8783
2021-12-23 09:06:21,46.8783
2021-12-23 09:06:22,46.8783
2021-12-23 09:06:23,46.8783
2021-12-23 09:06:24,46.8783
2021-12-23 09:06:25,46.8783
2021-12-23 09:06:26,46.8783
2021-12-23 09:06:27,46.8783
2021-12-23 09:06:28,46.8783
2021-12-23 09:06:29,46.8783
2021-12-23 09:06:30,46.8783
2021-12-23 09:06:31,46.8783
2021-12-23 09:06:32,46.8783
2021-12-23 09:06:33,46.8783
2021-12-23 09:06:34,46.8783
2021-12-23 09:06:35,46.8783
2021-12-23 09:06:36,46.8783
2021-12-23 09:06:37,46.8783
2021-12-23 09:06:38,46.8783
2021-12-23 09:06:39,46.8783
2021-12-23 09:06:40,46.8783
2021-12-23 09:06:41,46.8783
2021-12-23 09:06:42,46.8783
2021-12-23 09:06:43,46.8783
2021-12-23 09:06:44,46.8783
2021-12-23 09:06:45,46.8783
2021-12-23 09:06:46,46.8783
2021-12-23 09:06:47,46.8783
2021-12-23 09:06:48,46.8783
2021-12-23 09:06:49,46.8783
2021-12-23 09:06:50,46.8783
2021-12-23 09:06:51,46.8783
2021-12-23 09:06:52,46.8783
2021-12-23 09:06:53,46.8783
2021-12-23 09:06:54,46.8783
2021-12-23 09:06:55,46.8783
2021-12-23 09:06:56,46.8783
2021-12-23 09:06:57,46.8783
2021-12-23 09:06:58,46.8783
2021-12-23 09:06:59,46.8783
2021-12-23 09:07:00,46.8783
2021-12-23 09:07:01,46.8783
2021-12-23 09:07:02,46.8783
2021-12-23 09:07:03,46.8783
2021-12-23 09:07:04,46.8783
2021-12-23 09:07:05,46.8783
2021-12-23 09:07:06,46.8783
2021-12-23 09:07:07,46.8783
2021-12-23 09:07:08,46.8783
2021-12-23 09:07:09,46.8783
2021-12-23 09:07:10,46.8783
2021-12-23 09:07:11,46.8783
2021-12-23 09:07:12,46.8783
2021-12-23 09:07:13,46.8783
2021-12-23 09:07:14,46.8783
2021-12-23 09:07:15,46.8783
2021-12-23 09:07:16,46.8783
2021-12-23 09:07:17,46.8783
2021-12-23 09:07:18,46.8783
2021-12-23 09:07:19,46.8783
2021-12-23 09:07:20,46.8783
2021-12-23 09:07:21,46.8783
2021-12-23 09:07:22,46.8783
2021-12-23 09:07:23,46.8783
2021-12-23 09:07:24,46.8783
2021-12-23 09:07:25,46.8783
2021-12-23 09:07:26,46.8783
2021-12-23 09:07:27,46.8783
2021-12-23 09:07:28,46.8783
2021-12-23 09:07:29,46.8783
2021-12-23 09:07:30,46.8783
2021-12-23 09:07:31,46.8783
2021-12-23 09:07:32,46.8783
2021-12-23 09:07:33,46.8783
2021-12-23 09:07:34,46.8783
2021-12-23 09:07:35,46.8783
2021-12-23 09:07:36,46.8783
2021-12-23 09:07:37,46.8783
2021-12-23 09:07:38,46.8783
2021-12-23 09:07:39,46.8783
2021-12-23 09:07:40,46.8783
2021-12-23 09:07:41,46.8783
2021-12-23 09:07:42,46.8783
2021-12-23 09:07:43,46.8783
2021-12-23 09:07:44,46.8783
2021-12-23 09:07:45,46.8783
2021-12-23 09:07:46,46.8783
2021-12-23 09:07:47,46.8783
2021-12-23 09:07:48,46.8783
2021-12-23 09:07:49,46.8783
2021-12-23 09:07:50,46.8783
2021-12-23 09:07:51,46.8783
2021-12-23 09:07:52,46.8783
2021-12-23 09:07:53,46.8783
2021-12-23 09:07:54,46.8783
2021-12-23 09:07:55,46.8783
2021-12-23 09:07:56,46.8783
2021-12-23 09:07:57,46.8783
2021-12-23 09:07:58,46.8783
2021-12-23 09:07:59,46.8783
2021-12-23 09:08:00,46.8783
2021-12-23 09:08:01,46.8783
2021-12-23 09:08:02,46.8783
2021-12-23 09:08:03,46.8783
2021-12-23 09:08:04,46.8783
2021-12-23 09:08:05,46.8783
2021-12-23 09:08:06,46.8783
2021-12-23 09:08:07,46.8783
2021-12-23 09:08:08,46.8783
2021-12-23 09:08:09,46.8783
2021-12-23 09:08:10,46.8783
2021-12-23 09:08:11,46.8783
2021-12-23 09:08:12,46.8783
2021-12-23 09:08:13,46.8783
2021-12-23 09:08:14,46.8783
2021-12-23 09:08:15,46.8783
2021-12-23 09:08:16,46.8783
2021-12-23 09:08:17,46.8783
2021-12-23 09:08:18,46.8783
2021-12-23 09:08:19,46.8783
2021-12-23 09:08:20,46.8783
2021-12-23 09:08:21,46.8783
2021-12-23 09:08:22,46.8783
2021-12-23 09:08:23,46.8783
2021-12-23 09:08:24,46.8783
2021-12-23 09:08:25,46.8783
2021-12-23 09:08:26,46.8783
2021-12-23 09:08:27,46.8783
2021-12-23 09:08:28,46.8783
2021-12-23 09:08:29,46.8783
2021-12-23 09:08:30,46.8783
2021-12-23 09:08:31,46.8783
2021-12-23 09:08:32,46.8783
2021-12-23 09:08:33,46.8783
2021-12-23 09:08:34,46.8783
2021-12-23 09:08:35,46.8783
2021-12-23 09:08:36,46.8783
2021-12-23 09:08:37,46.8783
2021-12-23 09:08:38,46.8783
2021-12-23 09:08:39,46.8783
2021-12-23 09:08:40,46.8783
2021-12-23 09:08:41,46.8783
2021-12-23 09:08:42,46.8783
2021-12-23 09:08:43,46.8783
2021-12-23 09:08:44,46.8783
2021-12-23 09:08:45,46.8783
2021-12-23 09:08:46,46.8783
2021-12-23 09:08:47,46.8783
2021-12-23 09:08:48,46.8783
2021-12-23 09:08:49,46.8783
2021-12-23 09:08:50,46.8783
2021-12-23 09:08:51,46.8783
2021-12-23 09:08:52,46.8783
2021-12-23 09:08:53,46.8783
2021-12-23 09:08:54,46.8783
2021-12-23 09:08:55,46.8783
2021-12-23 09:08:56,46.8783
2021-12-23 09:08:57,46.8783
2021-12-23 09:08:58,46.8783
2021-12-23 09:08:59,46.8783
2021-12-23 09:09:00,46.8783
2021-12-23 09:09:01,46.8783
2021-12-23 09:09:02,46.8783
2021-12-23 09:09:03,46.8783
2021-12-23 09:09:04,46.8783
2021-12-23 09:09:05,46.8783
2021-12-23 09:09:06,46.8783
2021-12-23 09:09:07,46.8783
2021-12-23 09:09:08,46.8783
2021-12-23 09:09:09,46.8783
2021-12-23 09:09:10,46.8783
2021-12-23 09:09:11,46.8783
2021-12-23 09:09:12,46.8783
2021-12-23 09:09:13,46.8783
2021-12-23 09:09:14,46.8783
2021-12-23 09:09:15,46.8783
2021-12-23 09:09:16,46.8783
2021-12-23 09:09:17,46.8783
2021-12-23 09:09:18,46.8783
2021-12-23 09:09:19,46.8783
2021-12-23 09:09:20,46.8783
2021-12-23 09:09:21,46.8783
2021-12-23 09:09:22,46.8783
2021-12-23 09:09:23,46.8783
2021-12-23 09:09:24,46.8783
2021-12-23 09:09:25,46.8783
2021-12-23 09:09:26,46.8783
2021-12-23 09:09:27,46.8783
2021-12-23 09:09:28,46.8783
2021-12-23 09:09:29,46.8783
2021-12-23 09:09:30,46.8783
2021-12-23 09:09:31,46.8783
2021-12-23 09:09:32,46.8783
2021-12-23 09:09:33,46.8783
2021-12-23 09:09:34,46.8783
2021-12-23 09:09:35,46.8783
2021-12-23 09:09:36,46.8783
2021-12-23 09:09:37,46.8783
2021-12-23 09:09:38,46.8783
2021-12-23 09:09:39,46.8783
2021-12-23 09:09:40,46.8783
2021-12-23 09:09:41,46.8783
2021-12-23 09:09:42,46.8783
2021-12-23 09:09:43,46.8783
2021-12-23 09:09:44,46.8783
2021-12-23 09:09:45,46.8783
2021-12-23 09:09:46,46.8783
2021-12-23 09:09:47,46.8783
2021-12-23 09:09:48,46.8783
2021-12-23 09:09:49,46.8783
2021-12-23 09:09:50,46.8783
2021-12-23 09:09:51,46.8783
2021-12-23 09:09:52,46.8783
2021-12-23 09:09:53,46.8783
2021-12-23 09:09:54,46.8783
2021-12-23 09:09:55,46.8783
2021-12-23 09:09:56,46.8783
2021-12-23 09:09:57,46.8783
2021-12-23 09:09:58,46.8783
2021-12-23 09:09:59,46.8783
2021-12-23 09:10:00,46.8783
2021-12-23 09:10:01,46.8783
2021-12-23 09:10:02,46.8783
2021-12-23 09:10:03,46.8783
2021-12-23 09:10:04,46.8783
2021-12-23 09:10:05,46.8783
2021-12-23 09:10:06,46.8783
2021-12-23 09:10:07,46.8783
2021-12-23 09:10:08,46.8783
2021-12-23 09:10:09,46.8783
2021-12-23 09:10:10,46.8783
2021-12-23 09:10:11,46.8783
2021-12-23 09:10:12,46.8783
2021-12-23 09:10:13,46.8783
2021-12-23 09:10:14,46.8783
2021-12-23 09:10:15,46.8783
2021-12-23 09:10:16,46.8783
2021-12-23 09:10:17,46.8783
2021-12-23 09:10:18,46.8783
2021-12-23 09:10:19,46.8783
2021-12-23 09:10:20,46.8783
2021-12-23 09:10:21,46.8783
2021-12-23 09:10:22,46.8783
2021-12-23 09:10:23,46.8783
2021-12-23 09:10:24,46.8783
2021-12-23 09:10:25,46.8783
2021-12-23 09:10:26,46.8783
2021-12-23 09:10:27,46.8783
2021-12-23 09:10:28,46.8783
2021-12-23 09:10:29,46.8783
2021-12-23 09:10:30,46.8783
2021-12-23 09:10:31,46.8783
2021-12-23 09:10:32,46.8783
2021-12-23 09:10:33,46.8783
2021-12-23 09:10:34,46.8783
2021-12-23 09:10:35,46.8783
2021-12-23 09:10:36,46.8783
2021-12-23 09:10:37,46.8783
2021-12-23 09:10:38,46.8783
2021-12-23 09:10:39,46.8783
2021-12-23 09:10:40,46.8783
2021-12-23 09:10:41,46.8783
2021-12-23 09:10:42,46.8783
2021-12-23 09:10:43,46.8783
2021-12-23 09:10:44,46.8783
2021-12-23 09:10:45,46.8783
2021-12-23 09:10:46,46.8783
2021-12-23 09:10:47,46.8783
2021-12-23 09:10:48,46.8783
2021-12-23 09:10:49,46.8783
2021-12-23 09:10:50,46.8783
2021-12-23 09:10:51,46.8783
2021-12-23 09:10:52,46.8783
2021-12-23 09:10:53,46.8783
2021-12-23 09:10:54,46.8783
2021-12-23 09:10:55,46.8783
2021-12-23 09:10:56,46.8783
2021-12-23 09:10:57,46.8783
2021-12-23 09:10:58,46.8783
2021-12-23 09:10:59,46.8783
2021-12-23 09:11:00,46.8783
2021-12-23 09:11:01,46.8783
2021-12-23 09:11:02,46.8783
2021-12-23 09:11:03,46.8783
2021-12-23 09:11:04,46.8783
2021-12-23 09:11:05,46.8783
2021-12-23 09:11:06,46.8783
2021-12-23 09:11:07,46.8783
2021-12-23 09:11:08,46.8783
2021-12-23 09:11:09,46.8783
2021-12-23 09:11:10,46.8783
2021-12-23 09:11:11,46.8783
2021-12-23 09:11:12,46.8783
2021-12-23 09:11:13,46.8783
2021-12-23 09:11:14,46.8783
2021-12-23 09:11:15,46.8783
2021-12-23 09:11:16,46.8783
2021-12-23 09:11:17,46.8783
2021-12-23 09:11:18,46.8783
2021-12-23 09:11:19,46.8783
2021-12-23 09:11:20,46.8783
2021-12-23 09:11:21,46.8783
2021-12-23 09:11:22,46.8783
2021-12-23 09:11:23,46.8783
2021-12-23 09:11:24,46.8783
2021-12-23 09:11:25,46.8783
2021-12-23 09:11:26,46.8783
2021-12-23 09:11:27,46.8783
2021-12-23 09:11:28,46.8783
2021-12-23 09:11:29,46.8783
2021-12-23 09:11:30,46.8783
2021-12-23 09:11:31,46.8783
2021-12-23 09:11:32,46.8783
2021-12-23 09:11:33,46.8783
2021-12-23 09:11:34,46.8783
2021-12-23 09:11:35,46.8783
2021-12-23 09:11:36,46.8783
2021-12-23 09:11:37,46.8783
2021-12-23 09:11:38,45.0
2021-12-23 09:11:39,45.0
2021-12-23 09:11:40,45.0
2021-12-23 09:11:41,45.0
2021-12-23 09:11:42,40.0
2021-12-23 09:11:43,40.0
2021-12-23 09:11:44,40.0
2021-12-23 09:11:45,40.0
2021-12-23 09:11:46,40.0
2021-12-23 09:11:47,40.0
2021-12-23 09:11:48,40.0
2021-12-23 09:11:49,40.0
2021-12-23 09:11:50,40.0
2021-12-23 09:11:51,40.0
2021-12-23 09:11:52,40.0
2021-12-23 09:11:53,40.0
2021-12-23 09:11:54,40.0
