时间,主蒸汽流量
2021-12-23 02:18:51,66.2258
2021-12-23 02:18:52,66.2709
2021-12-23 02:18:53,66.2709
2021-12-23 02:18:54,66.2418
2021-12-23 02:18:55,66.2668
2021-12-23 02:18:56,66.1744
2021-12-23 02:18:57,66.0425
2021-12-23 02:18:58,66.2086
2021-12-23 02:18:59,66.3463
2021-12-23 02:19:00,66.2145
2021-12-23 02:19:01,66.1894
2021-12-23 02:19:02,66.1199
2021-12-23 02:19:03,66.4031
2021-12-23 02:19:04,66.0484
2021-12-23 02:19:05,66.1384
2021-12-23 02:19:06,66.3352
2021-12-23 02:19:07,66.2598
2021-12-23 02:19:08,66.1436
2021-12-23 02:19:09,66.1726
2021-12-23 02:19:10,66.1646
2021-12-23 02:19:11,66.065
2021-12-23 02:19:12,66.1872
2021-12-23 02:19:13,66.1244
2021-12-23 02:19:14,66.1177
2021-12-23 02:19:15,66.2041
2021-12-23 02:19:16,66.1079
2021-12-23 02:19:17,66.1481
2021-12-23 02:19:18,66.0519
2021-12-23 02:19:19,66.212
2021-12-23 02:19:20,66.1603
2021-12-23 02:19:21,66.1741
2021-12-23 02:19:22,65.9518
2021-12-23 02:19:23,66.093
2021-12-23 02:19:24,66.1478
2021-12-23 02:19:25,66.0975
2021-12-23 02:19:26,65.9651
2021-12-23 02:19:27,66.0775
2021-12-23 02:19:28,65.9457
2021-12-23 02:19:29,66.0068
2021-12-23 02:19:30,65.9964
2021-12-23 02:19:31,65.9179
2021-12-23 02:19:32,65.755
2021-12-23 02:19:33,66.0223
2021-12-23 02:19:34,65.9765
2021-12-23 02:19:35,65.9765
2021-12-23 02:19:36,65.9453
2021-12-23 02:19:37,66.0731
2021-12-23 02:19:38,65.8965
2021-12-23 02:19:39,65.828
2021-12-23 02:19:40,65.8571
2021-12-23 02:19:41,65.8571
2021-12-23 02:19:42,65.9292
2021-12-23 02:19:43,66.0075
2021-12-23 02:19:44,66.0103
2021-12-23 02:19:45,65.9002
2021-12-23 02:19:46,65.8507
2021-12-23 02:19:47,65.9145
2021-12-23 02:19:48,65.9482
2021-12-23 02:19:49,65.8741
2021-12-23 02:19:50,66.0084
2021-12-23 02:19:51,65.7968
2021-12-23 02:19:52,66.0596
2021-12-23 02:19:53,65.9531
2021-12-23 02:19:54,65.9255
2021-12-23 02:19:55,65.8153
2021-12-23 02:19:56,65.7683
2021-12-23 02:19:57,65.7707
2021-12-23 02:19:58,65.7662
2021-12-23 02:19:59,65.876
2021-12-23 02:20:00,65.8709
2021-12-23 02:20:01,65.7992
2021-12-23 02:20:02,65.8155
2021-12-23 02:20:03,65.7982
2021-12-23 02:20:04,65.607
2021-12-23 02:20:05,65.6001
2021-12-23 02:20:06,65.5618
2021-12-23 02:20:07,65.6611
2021-12-23 02:20:08,65.5126
2021-12-23 02:20:09,65.7646
2021-12-23 02:20:10,65.5374
2021-12-23 02:20:11,65.6086
2021-12-23 02:20:12,65.5317
2021-12-23 02:20:13,65.5846
2021-12-23 02:20:14,65.4766
2021-12-23 02:20:15,65.5217
2021-12-23 02:20:16,65.4601
2021-12-23 02:20:17,65.4441
2021-12-23 02:20:18,65.4441
2021-12-23 02:20:19,65.3937
2021-12-23 02:20:20,65.6271
2021-12-23 02:20:21,65.4499
2021-12-23 02:20:22,65.3917
2021-12-23 02:20:23,65.3727
2021-12-23 02:20:24,65.3504
2021-12-23 02:20:25,65.3481
2021-12-23 02:20:26,65.3433
2021-12-23 02:20:27,65.33
2021-12-23 02:20:28,65.2088
2021-12-23 02:20:29,65.3627
2021-12-23 02:20:30,65.4802
2021-12-23 02:20:31,65.1881
2021-12-23 02:20:32,65.185
2021-12-23 02:20:33,65.2324
2021-12-23 02:20:34,65.1836
2021-12-23 02:20:35,65.1838
2021-12-23 02:20:36,65.2471
2021-12-23 02:20:37,65.2482
2021-12-23 02:20:38,65.2191
2021-12-23 02:20:39,64.9873
2021-12-23 02:20:40,65.0731
2021-12-23 02:20:41,64.9306
2021-12-23 02:20:42,65.0979
2021-12-23 02:20:43,65.032
2021-12-23 02:20:44,64.7935
2021-12-23 02:20:45,64.6155
2021-12-23 02:20:46,64.8509
2021-12-23 02:20:47,64.6952
2021-12-23 02:20:48,64.6579
2021-12-23 02:20:49,64.7051
2021-12-23 02:20:50,64.7529
2021-12-23 02:20:51,64.8305
2021-12-23 02:20:52,64.5093
2021-12-23 02:20:53,64.7575
2021-12-23 02:20:54,64.6392
2021-12-23 02:20:55,64.5352
2021-12-23 02:20:56,64.4645
2021-12-23 02:20:57,64.4071
2021-12-23 02:20:58,64.4946
2021-12-23 02:20:59,64.4946
2021-12-23 02:21:00,64.5299
2021-12-23 02:21:01,64.3956
2021-12-23 02:21:02,64.4702
2021-12-23 02:21:03,64.4136
2021-12-23 02:21:04,64.3466
2021-12-23 02:21:05,64.3427
2021-12-23 02:21:06,64.4318
2021-12-23 02:21:07,64.2263
2021-12-23 02:21:08,64.1256
2021-12-23 02:21:09,64.2722
2021-12-23 02:21:10,64.0307
2021-12-23 02:21:11,64.1432
2021-12-23 02:21:12,64.0558
2021-12-23 02:21:13,64.0266
2021-12-23 02:21:14,64.0738
2021-12-23 02:21:15,63.8541
2021-12-23 02:21:16,63.8019
2021-12-23 02:21:17,63.8562
2021-12-23 02:21:18,63.8405
2021-12-23 02:21:19,63.806
2021-12-23 02:21:20,63.8692
2021-12-23 02:21:21,63.651
2021-12-23 02:21:22,63.6506
2021-12-23 02:21:23,63.6634
2021-12-23 02:21:24,63.5135
2021-12-23 02:21:25,63.5186
2021-12-23 02:21:26,63.4598
2021-12-23 02:21:27,63.3439
2021-12-23 02:21:28,63.2797
2021-12-23 02:21:29,63.3942
2021-12-23 02:21:30,63.2121
2021-12-23 02:21:31,63.2967
2021-12-23 02:21:32,63.0662
2021-12-23 02:21:33,62.8571
2021-12-23 02:21:34,62.9311
2021-12-23 02:21:35,63.0119
2021-12-23 02:21:36,62.9167
2021-12-23 02:21:37,62.9171
2021-12-23 02:21:38,62.9293
2021-12-23 02:21:39,62.6444
2021-12-23 02:21:40,62.7111
2021-12-23 02:21:41,62.646
2021-12-23 02:21:42,62.6086
2021-12-23 02:21:43,62.6086
2021-12-23 02:21:44,62.6272
2021-12-23 02:21:45,62.5036
2021-12-23 02:21:46,62.4705
2021-12-23 02:21:47,62.3968
2021-12-23 02:21:48,62.3285
2021-12-23 02:21:49,62.208
2021-12-23 02:21:50,62.1513
2021-12-23 02:21:51,62.0304
2021-12-23 02:21:52,62.1205
2021-12-23 02:21:53,62.0423
2021-12-23 02:21:54,61.9806
2021-12-23 02:21:55,61.9324
2021-12-23 02:21:56,61.8984
2021-12-23 02:21:57,61.8675
2021-12-23 02:21:58,61.8627
2021-12-23 02:21:59,61.8008
2021-12-23 02:22:00,61.7832
2021-12-23 02:22:01,61.5502
2021-12-23 02:22:02,61.6997
2021-12-23 02:22:03,61.5101
2021-12-23 02:22:04,61.4409
2021-12-23 02:22:05,61.3298
2021-12-23 02:22:06,61.2511
2021-12-23 02:22:07,61.2887
2021-12-23 02:22:08,61.134
2021-12-23 02:22:09,61.1928
2021-12-23 02:22:10,61.3679
2021-12-23 02:22:11,61.0536
2021-12-23 02:22:12,61.0379
2021-12-23 02:22:13,60.9909
2021-12-23 02:22:14,60.9185
2021-12-23 02:22:15,60.9184
2021-12-23 02:22:16,61.0397
2021-12-23 02:22:17,60.7768
2021-12-23 02:22:18,60.9052
2021-12-23 02:22:19,60.8246
2021-12-23 02:22:20,60.8535
2021-12-23 02:22:21,60.8867
2021-12-23 02:22:22,60.6045
2021-12-23 02:22:23,60.5243
2021-12-23 02:22:24,60.4141
2021-12-23 02:22:25,60.3625
2021-12-23 02:22:26,60.4692
2021-12-23 02:22:27,60.3116
2021-12-23 02:22:28,60.5057
2021-12-23 02:22:29,60.383
2021-12-23 02:22:30,60.3179
2021-12-23 02:22:31,60.068
2021-12-23 02:22:32,60.4116
2021-12-23 02:22:33,60.0493
2021-12-23 02:22:34,60.0727
2021-12-23 02:22:35,60.0644
2021-12-23 02:22:36,60.0089
2021-12-23 02:22:37,60.0374
2021-12-23 02:22:38,60.1187
2021-12-23 02:22:39,60.2441
2021-12-23 02:22:40,60.1174
2021-12-23 02:22:41,59.8471
2021-12-23 02:22:42,59.8644
2021-12-23 02:22:43,60.0307
2021-12-23 02:22:44,59.9289
2021-12-23 02:22:45,59.6894
2021-12-23 02:22:46,59.7574
2021-12-23 02:22:47,59.6307
2021-12-23 02:22:48,59.7234
2021-12-23 02:22:49,59.7683
2021-12-23 02:22:50,59.6939
2021-12-23 02:22:51,59.5802
2021-12-23 02:22:52,59.5589
2021-12-23 02:22:53,59.8405
2021-12-23 02:22:54,59.5911
2021-12-23 02:22:55,59.6162
2021-12-23 02:22:56,59.486
2021-12-23 02:22:57,59.5441
2021-12-23 02:22:58,59.408
2021-12-23 02:22:59,59.5545
2021-12-23 02:23:00,59.4813
2021-12-23 02:23:01,59.2765
2021-12-23 02:23:02,59.416
2021-12-23 02:23:03,59.288
2021-12-23 02:23:04,59.3127
2021-12-23 02:23:05,59.2505
2021-12-23 02:23:06,59.141
2021-12-23 02:23:07,59.1231
2021-12-23 02:23:08,59.1231
2021-12-23 02:23:09,59.0734
2021-12-23 02:23:10,59.122
2021-12-23 02:23:11,59.2332
2021-12-23 02:23:12,59.0574
2021-12-23 02:23:13,59.0561
2021-12-23 02:23:14,59.2222
2021-12-23 02:23:15,58.9574
2021-12-23 02:23:16,59.2407
2021-12-23 02:23:17,59.1035
2021-12-23 02:23:18,58.9685
2021-12-23 02:23:19,58.8182
2021-12-23 02:23:20,58.9866
2021-12-23 02:23:21,58.8232
2021-12-23 02:23:22,58.8394
2021-12-23 02:23:23,58.9185
2021-12-23 02:23:24,58.9021
2021-12-23 02:23:25,58.9474
2021-12-23 02:23:26,58.7091
2021-12-23 02:23:27,58.8409
2021-12-23 02:23:28,58.6147
2021-12-23 02:23:29,58.8511
2021-12-23 02:23:30,58.812
2021-12-23 02:23:31,58.6877
2021-12-23 02:23:32,58.8059
2021-12-23 02:23:33,58.7557
2021-12-23 02:23:34,58.6034
2021-12-23 02:23:35,58.7481
2021-12-23 02:23:36,58.5253
2021-12-23 02:23:37,58.6325
2021-12-23 02:23:38,58.509
2021-12-23 02:23:39,58.679
2021-12-23 02:23:40,58.7018
2021-12-23 02:23:41,58.6603
2021-12-23 02:23:42,58.6679
2021-12-23 02:23:43,58.6526
2021-12-23 02:23:44,58.5721
2021-12-23 02:23:45,58.6073
2021-12-23 02:23:46,58.48
2021-12-23 02:23:47,58.6326
2021-12-23 02:23:48,58.615
2021-12-23 02:23:49,58.615
2021-12-23 02:23:50,58.4408
2021-12-23 02:23:51,58.3941
2021-12-23 02:23:52,58.5255
2021-12-23 02:23:53,58.6641
2021-12-23 02:23:54,58.6908
2021-12-23 02:23:55,58.2674
2021-12-23 02:23:56,58.3713
2021-12-23 02:23:57,58.3764
2021-12-23 02:23:58,58.4675
2021-12-23 02:23:59,58.4814
2021-12-23 02:24:00,58.5497
2021-12-23 02:24:01,58.4826
2021-12-23 02:24:02,58.5774
2021-12-23 02:24:03,58.4738
2021-12-23 02:24:04,58.4839
2021-12-23 02:24:05,58.5951
2021-12-23 02:24:06,58.5648
2021-12-23 02:24:07,58.4131
2021-12-23 02:24:08,58.5017
2021-12-23 02:24:09,58.4081
2021-12-23 02:24:10,58.5687
2021-12-23 02:24:11,58.5168
2021-12-23 02:24:12,58.4903
2021-12-23 02:24:13,58.5472
2021-12-23 02:24:14,58.5472
2021-12-23 02:24:15,58.498
2021-12-23 02:24:16,58.4258
2021-12-23 02:24:17,58.5231
2021-12-23 02:24:18,58.5397
2021-12-23 02:24:19,58.5043
2021-12-23 02:24:20,58.6091
2021-12-23 02:24:21,58.3055
2021-12-23 02:24:22,58.5826
2021-12-23 02:24:23,58.3879
2021-12-23 02:24:24,58.3042
2021-12-23 02:24:25,58.2649
2021-12-23 02:24:26,58.5763
2021-12-23 02:24:27,58.4753
2021-12-23 02:24:28,58.5851
2021-12-23 02:24:29,58.4196
2021-12-23 02:24:30,58.2446
2021-12-23 02:24:31,58.3942
2021-12-23 02:24:32,58.4183
2021-12-23 02:24:33,58.4183
2021-12-23 02:24:34,58.5902
2021-12-23 02:24:35,58.4879
2021-12-23 02:24:36,58.4588
2021-12-23 02:24:37,58.4816
2021-12-23 02:24:38,58.4727
2021-12-23 02:24:39,58.5183
2021-12-23 02:24:40,58.4348
2021-12-23 02:24:41,58.3448
2021-12-23 02:24:42,58.4221
2021-12-23 02:24:43,58.6623
2021-12-23 02:24:44,58.4727
2021-12-23 02:24:45,58.4892
2021-12-23 02:24:46,58.5246
2021-12-23 02:24:47,58.5449
2021-12-23 02:24:48,58.4221
2021-12-23 02:24:49,58.6384
2021-12-23 02:24:50,58.6143
2021-12-23 02:24:51,58.6005
2021-12-23 02:24:52,58.51
2021-12-23 02:24:53,58.601
2021-12-23 02:24:54,58.4834
2021-12-23 02:24:55,58.6263
2021-12-23 02:24:56,58.7184
2021-12-23 02:24:57,58.5821
2021-12-23 02:24:58,58.7601
2021-12-23 02:24:59,58.8268
2021-12-23 02:25:00,58.721
2021-12-23 02:25:01,58.591
2021-12-23 02:25:02,58.7501
2021-12-23 02:25:03,58.876
2021-12-23 02:25:04,58.7311
2021-12-23 02:25:05,58.8672
2021-12-23 02:25:06,58.8307
2021-12-23 02:25:07,58.8144
2021-12-23 02:25:08,58.9025
2021-12-23 02:25:09,58.7437
2021-12-23 02:25:10,58.808
2021-12-23 02:25:11,58.7274
2021-12-23 02:25:12,58.8005
2021-12-23 02:25:13,58.8685
2021-12-23 02:25:14,59.0018
2021-12-23 02:25:15,58.8949
2021-12-23 02:25:16,58.9665
2021-12-23 02:25:17,58.8429
2021-12-23 02:25:18,58.7511
2021-12-23 02:25:19,59.0666
2021-12-23 02:25:20,59.0164
2021-12-23 02:25:21,58.8769
2021-12-23 02:25:22,58.8846
2021-12-23 02:25:23,58.9853
2021-12-23 02:25:24,59.1745
2021-12-23 02:25:25,58.9689
2021-12-23 02:25:26,58.9085
2021-12-23 02:25:27,59.0153
2021-12-23 02:25:28,59.043
2021-12-23 02:25:29,58.9777
2021-12-23 02:25:30,58.9627
2021-12-23 02:25:31,59.108
2021-12-23 02:25:32,59.0695
2021-12-23 02:25:33,58.8197
2021-12-23 02:25:34,58.9933
2021-12-23 02:25:35,59.2842
2021-12-23 02:25:36,59.0172
2021-12-23 02:25:37,59.2479
2021-12-23 02:25:38,59.3153
2021-12-23 02:25:39,59.3004
2021-12-23 02:25:40,59.4078
2021-12-23 02:25:41,59.1642
2021-12-23 02:25:42,59.3917
2021-12-23 02:25:43,59.1965
2021-12-23 02:25:44,59.4007
2021-12-23 02:25:45,59.3134
2021-12-23 02:25:46,59.3834
2021-12-23 02:25:47,59.4907
2021-12-23 02:25:48,59.3707
2021-12-23 02:25:49,59.5142
2021-12-23 02:25:50,59.5081
2021-12-23 02:25:51,59.4644
2021-12-23 02:25:52,59.5685
2021-12-23 02:25:53,59.4742
2021-12-23 02:25:54,59.4653
2021-12-23 02:25:55,59.6213
2021-12-23 02:25:56,59.6536
2021-12-23 02:25:57,59.6809
2021-12-23 02:25:58,59.6809
2021-12-23 02:25:59,59.8026
2021-12-23 02:26:00,59.7182
2021-12-23 02:26:01,59.7516
2021-12-23 02:26:02,59.8284
2021-12-23 02:26:03,59.7146
2021-12-23 02:26:04,59.7635
2021-12-23 02:26:05,59.7712
2021-12-23 02:26:06,59.921
2021-12-23 02:26:07,59.775
2021-12-23 02:26:08,59.7701
2021-12-23 02:26:09,59.7915
2021-12-23 02:26:10,59.8252
2021-12-23 02:26:11,59.8918
2021-12-23 02:26:12,59.9801
2021-12-23 02:26:13,60.0425
2021-12-23 02:26:14,60.0522
2021-12-23 02:26:15,60.1018
2021-12-23 02:26:16,60.17
2021-12-23 02:26:17,60.0753
2021-12-23 02:26:18,60.151
2021-12-23 02:26:19,60.1974
2021-12-23 02:26:20,60.1432
2021-12-23 02:26:21,60.1964
2021-12-23 02:26:22,60.1865
2021-12-23 02:26:23,60.2075
2021-12-23 02:26:24,60.2202
2021-12-23 02:26:25,60.4331
2021-12-23 02:26:26,60.4022
2021-12-23 02:26:27,60.3417
2021-12-23 02:26:28,60.385
2021-12-23 02:26:29,60.2133
2021-12-23 02:26:30,60.4022
2021-12-23 02:26:31,60.6009
2021-12-23 02:26:32,60.5895
2021-12-23 02:26:33,60.4974
2021-12-23 02:26:34,60.6997
2021-12-23 02:26:35,60.7416
2021-12-23 02:26:36,60.7627
2021-12-23 02:26:37,60.7946
2021-12-23 02:26:38,60.5903
2021-12-23 02:26:39,60.8605
2021-12-23 02:26:40,60.8605
2021-12-23 02:26:41,60.8391
2021-12-23 02:26:42,60.9899
2021-12-23 02:26:43,60.9194
2021-12-23 02:26:44,60.7767
2021-12-23 02:26:45,61.0457
2021-12-23 02:26:46,60.9258
2021-12-23 02:26:47,60.9493
2021-12-23 02:26:48,61.0236
2021-12-23 02:26:49,61.134
2021-12-23 02:26:50,61.0646
2021-12-23 02:26:51,61.2956
2021-12-23 02:26:52,61.1855
2021-12-23 02:26:53,61.2428
2021-12-23 02:26:54,61.5416
2021-12-23 02:26:55,61.3711
2021-12-23 02:26:56,61.1467
2021-12-23 02:26:57,61.4065
2021-12-23 02:26:58,61.4049
2021-12-23 02:26:59,61.6288
2021-12-23 02:27:00,61.5293
2021-12-23 02:27:01,61.448
2021-12-23 02:27:02,61.3098
2021-12-23 02:27:03,61.4963
2021-12-23 02:27:04,61.6441
2021-12-23 02:27:05,61.5445
2021-12-23 02:27:06,61.7298
2021-12-23 02:27:07,61.6649
2021-12-23 02:27:08,61.7279
2021-12-23 02:27:09,61.8234
2021-12-23 02:27:10,61.5895
2021-12-23 02:27:11,61.7743
2021-12-23 02:27:12,61.8945
2021-12-23 02:27:13,61.8633
2021-12-23 02:27:14,61.9085
2021-12-23 02:27:15,62.0473
2021-12-23 02:27:16,62.002
2021-12-23 02:27:17,62.0097
2021-12-23 02:27:18,61.99
2021-12-23 02:27:19,62.0751
2021-12-23 02:27:20,62.1229
2021-12-23 02:27:21,62.1777
2021-12-23 02:27:22,62.3307
2021-12-23 02:27:23,62.1569
2021-12-23 02:27:24,62.1569
2021-12-23 02:27:25,62.3102
2021-12-23 02:27:26,62.4486
2021-12-23 02:27:27,62.5174
2021-12-23 02:27:28,62.4273
2021-12-23 02:27:29,62.6
2021-12-23 02:27:30,62.4981
2021-12-23 02:27:31,62.5968
2021-12-23 02:27:32,62.7465
2021-12-23 02:27:33,62.6691
2021-12-23 02:27:34,62.7104
2021-12-23 02:27:35,62.5934
2021-12-23 02:27:36,62.7037
2021-12-23 02:27:37,62.7543
2021-12-23 02:27:38,62.7751
2021-12-23 02:27:39,62.9246
2021-12-23 02:27:40,63.038
2021-12-23 02:27:41,62.9174
2021-12-23 02:27:42,62.8921
2021-12-23 02:27:43,63.0293
2021-12-23 02:27:44,62.9287
2021-12-23 02:27:45,63.0722
2021-12-23 02:27:46,63.1417
2021-12-23 02:27:47,63.066
2021-12-23 02:27:48,63.2901
2021-12-23 02:27:49,63.0101
2021-12-23 02:27:50,63.2542
2021-12-23 02:27:51,63.0764
2021-12-23 02:27:52,63.3241
2021-12-23 02:27:53,63.313
2021-12-23 02:27:54,63.3168
2021-12-23 02:27:55,63.422
2021-12-23 02:27:56,63.2978
2021-12-23 02:27:57,63.3765
2021-12-23 02:27:58,63.5797
2021-12-23 02:27:59,63.5404
2021-12-23 02:28:00,63.3832
2021-12-23 02:28:01,63.5628
2021-12-23 02:28:02,63.583
2021-12-23 02:28:03,63.538
2021-12-23 02:28:04,63.5089
2021-12-23 02:28:05,63.6259
2021-12-23 02:28:06,63.6605
2021-12-23 02:28:07,63.552
2021-12-23 02:28:08,63.7813
2021-12-23 02:28:09,63.6751
2021-12-23 02:28:10,63.8761
2021-12-23 02:28:11,63.8506
2021-12-23 02:28:12,63.6115
2021-12-23 02:28:13,63.8295
2021-12-23 02:28:14,63.8049
2021-12-23 02:28:15,63.8463
2021-12-23 02:28:16,63.9255
2021-12-23 02:28:17,63.71
2021-12-23 02:28:18,63.9153
2021-12-23 02:28:19,63.791
2021-12-23 02:28:20,63.8266
2021-12-23 02:28:21,63.8763
2021-12-23 02:28:22,64.0626
2021-12-23 02:28:23,64.0543
2021-12-23 02:28:24,64.0498
2021-12-23 02:28:25,64.0281
2021-12-23 02:28:26,64.0079
2021-12-23 02:28:27,64.1536
2021-12-23 02:28:28,64.2131
2021-12-23 02:28:29,64.1158
2021-12-23 02:28:30,64.0161
2021-12-23 02:28:31,64.0581
2021-12-23 02:28:32,64.0993
2021-12-23 02:28:33,64.2062
2021-12-23 02:28:34,64.237
2021-12-23 02:28:35,64.0754
2021-12-23 02:28:36,64.1906
2021-12-23 02:28:37,64.093
2021-12-23 02:28:38,64.0705
2021-12-23 02:28:39,64.1212
2021-12-23 02:28:40,64.1378
2021-12-23 02:28:41,64.1779
2021-12-23 02:28:42,64.2583
2021-12-23 02:28:43,64.115
2021-12-23 02:28:44,64.1795
2021-12-23 02:28:45,64.2985
2021-12-23 02:28:46,64.2985
2021-12-23 02:28:47,64.3468
2021-12-23 02:28:48,64.3512
2021-12-23 02:28:49,64.4609
2021-12-23 02:28:50,64.3798
2021-12-23 02:28:51,64.5002
2021-12-23 02:28:52,64.2308
2021-12-23 02:28:53,64.2991
2021-12-23 02:28:54,64.459
2021-12-23 02:28:55,64.4837
2021-12-23 02:28:56,64.4088
2021-12-23 02:28:57,64.3263
2021-12-23 02:28:58,64.4985
2021-12-23 02:28:59,64.4999
2021-12-23 02:29:00,64.5574
2021-12-23 02:29:01,64.4911
2021-12-23 02:29:02,64.6117
2021-12-23 02:29:03,64.316
2021-12-23 02:29:04,64.4061
2021-12-23 02:29:05,64.5233
2021-12-23 02:29:06,64.4446
2021-12-23 02:29:07,64.3458
2021-12-23 02:29:08,64.4821
2021-12-23 02:29:09,64.5442
2021-12-23 02:29:10,64.5062
2021-12-23 02:29:11,64.4696
2021-12-23 02:29:12,64.6553
2021-12-23 02:29:13,64.5596
2021-12-23 02:29:14,64.5497
2021-12-23 02:29:15,64.5414
2021-12-23 02:29:16,64.6674
2021-12-23 02:29:17,64.6366
2021-12-23 02:29:18,64.4523
2021-12-23 02:29:19,64.5317
2021-12-23 02:29:20,64.5823
2021-12-23 02:29:21,64.6146
2021-12-23 02:29:22,64.6106
2021-12-23 02:29:23,64.7262
2021-12-23 02:29:24,64.523
2021-12-23 02:29:25,64.6207
2021-12-23 02:29:26,64.4921
2021-12-23 02:29:27,64.7481
2021-12-23 02:29:28,64.6173
2021-12-23 02:29:29,64.7063
2021-12-23 02:29:30,64.5732
2021-12-23 02:29:31,64.4215
2021-12-23 02:29:32,64.7595
2021-12-23 02:29:33,64.7222
2021-12-23 02:29:34,64.7617
2021-12-23 02:29:35,64.7292
2021-12-23 02:29:36,64.7218
2021-12-23 02:29:37,64.6494
2021-12-23 02:29:38,64.7078
2021-12-23 02:29:39,64.5806
2021-12-23 02:29:40,64.7145
2021-12-23 02:29:41,64.77
2021-12-23 02:29:42,64.8132
2021-12-23 02:29:43,64.8037
2021-12-23 02:29:44,64.7917
2021-12-23 02:29:45,64.8089
2021-12-23 02:29:46,64.7829
2021-12-23 02:29:47,64.8498
2021-12-23 02:29:48,64.8242
2021-12-23 02:29:49,64.7874
2021-12-23 02:29:50,64.7832
2021-12-23 02:29:51,64.8708
2021-12-23 02:29:52,64.8749
2021-12-23 02:29:53,64.7091
2021-12-23 02:29:54,64.7728
2021-12-23 02:29:55,64.828
2021-12-23 02:29:56,64.8653
2021-12-23 02:29:57,64.7749
2021-12-23 02:29:58,64.7183
2021-12-23 02:29:59,64.826
2021-12-23 02:30:00,64.7288
2021-12-23 02:30:01,64.8876
2021-12-23 02:30:02,64.8686
2021-12-23 02:30:03,64.7932
2021-12-23 02:30:04,64.9148
2021-12-23 02:30:05,64.6886
2021-12-23 02:30:06,64.9555
2021-12-23 02:30:07,64.8545
2021-12-23 02:30:08,64.8686
2021-12-23 02:30:09,64.9138
2021-12-23 02:30:10,64.8895
2021-12-23 02:30:11,64.8034
2021-12-23 02:30:12,64.8581
2021-12-23 02:30:13,64.9034
2021-12-23 02:30:14,64.887
2021-12-23 02:30:15,64.8961
2021-12-23 02:30:16,64.9712
2021-12-23 02:30:17,64.8324
2021-12-23 02:30:18,64.9194
2021-12-23 02:30:19,64.9192
2021-12-23 02:30:20,65.0179
2021-12-23 02:30:21,64.9298
2021-12-23 02:30:22,64.8579
2021-12-23 02:30:23,64.8198
2021-12-23 02:30:24,64.9991
2021-12-23 02:30:25,64.9163
2021-12-23 02:30:26,64.7868
2021-12-23 02:30:27,64.8859
2021-12-23 02:30:28,64.9495
2021-12-23 02:30:29,64.9511
2021-12-23 02:30:30,65.0955
2021-12-23 02:30:31,65.0699
2021-12-23 02:30:32,65.0885
2021-12-23 02:30:33,65.0043
2021-12-23 02:30:34,65.0089
2021-12-23 02:30:35,64.7998
2021-12-23 02:30:36,65.0117
2021-12-23 02:30:37,65.1591
2021-12-23 02:30:38,64.9858
2021-12-23 02:30:39,65.0846
2021-12-23 02:30:40,64.8518
2021-12-23 02:30:41,64.8777
2021-12-23 02:30:42,65.0802
2021-12-23 02:30:43,65.0394
2021-12-23 02:30:44,64.8411
2021-12-23 02:30:45,65.087
2021-12-23 02:30:46,64.9397
2021-12-23 02:30:47,64.8666
2021-12-23 02:30:48,65.0739
2021-12-23 02:30:49,64.9151
2021-12-23 02:30:50,64.8869
2021-12-23 02:30:51,64.9112
2021-12-23 02:30:52,65.0621
2021-12-23 02:30:53,65.077
2021-12-23 02:30:54,65.0256
2021-12-23 02:30:55,64.9105
2021-12-23 02:30:56,65.1262
2021-12-23 02:30:57,64.9975
2021-12-23 02:30:58,65.0074
2021-12-23 02:30:59,64.9353
2021-12-23 02:31:00,65.0349
2021-12-23 02:31:01,65.1568
2021-12-23 02:31:02,65.0206
2021-12-23 02:31:03,64.9548
2021-12-23 02:31:04,64.9551
2021-12-23 02:31:05,65.0578
2021-12-23 02:31:06,65.0226
2021-12-23 02:31:07,65.0788
2021-12-23 02:31:08,64.9411
2021-12-23 02:31:09,64.9924
2021-12-23 02:31:10,64.9612
2021-12-23 02:31:11,64.9848
2021-12-23 02:31:12,64.9781
2021-12-23 02:31:13,64.7936
2021-12-23 02:31:14,64.7417
2021-12-23 02:31:15,64.9713
2021-12-23 02:31:16,64.9343
2021-12-23 02:31:17,64.9008
2021-12-23 02:31:18,65.0127
2021-12-23 02:31:19,64.99
2021-12-23 02:31:20,64.9608
2021-12-23 02:31:21,65.0476
2021-12-23 02:31:22,65.09
2021-12-23 02:31:23,64.9321
2021-12-23 02:31:24,64.8973
2021-12-23 02:31:25,64.9667
2021-12-23 02:31:26,64.9734
2021-12-23 02:31:27,64.8618
2021-12-23 02:31:28,64.9578
2021-12-23 02:31:29,64.7814
2021-12-23 02:31:30,64.9125
2021-12-23 02:31:31,64.9738
2021-12-23 02:31:32,64.8394
2021-12-23 02:31:33,64.9774
2021-12-23 02:31:34,64.9631
2021-12-23 02:31:35,64.8946
2021-12-23 02:31:36,64.9586
2021-12-23 02:31:37,64.9497
2021-12-23 02:31:38,64.9676
2021-12-23 02:31:39,64.8974
2021-12-23 02:31:40,64.8798
2021-12-23 02:31:41,64.846
2021-12-23 02:31:42,64.8615
2021-12-23 02:31:43,64.952
2021-12-23 02:31:44,64.8427
2021-12-23 02:31:45,64.7849
2021-12-23 02:31:46,64.8823
2021-12-23 02:31:47,64.8609
2021-12-23 02:31:48,64.9638
2021-12-23 02:31:49,64.7388
2021-12-23 02:31:50,64.9703
2021-12-23 02:31:51,64.9709
