时间,二次风调门
2021-12-23 06:39:38,19.8148
2021-12-23 06:39:39,19.7245
2021-12-23 06:39:40,19.6366
2021-12-23 06:39:41,19.5718
2021-12-23 06:39:42,19.7176
2021-12-23 06:39:43,19.6875
2021-12-23 06:39:44,19.625
2021-12-23 06:39:45,19.625
2021-12-23 06:39:46,19.6366
2021-12-23 06:39:47,19.6551
2021-12-23 06:39:48,19.6343
2021-12-23 06:39:49,19.6042
2021-12-23 06:39:50,19.6019
2021-12-23 06:39:51,19.6644
2021-12-23 06:39:52,19.6134
2021-12-23 06:39:53,19.6505
2021-12-23 06:39:54,19.6042
2021-12-23 06:39:55,19.7245
2021-12-23 06:39:56,19.7731
2021-12-23 06:39:57,19.6574
2021-12-23 06:39:58,19.588
2021-12-23 06:39:59,19.6042
2021-12-23 06:40:00,19.6435
2021-12-23 06:40:01,19.6296
2021-12-23 06:40:02,19.6389
2021-12-23 06:40:03,19.6088
2021-12-23 06:40:04,19.6644
2021-12-23 06:40:05,19.6435
2021-12-23 06:40:06,19.7014
2021-12-23 06:40:07,19.6968
2021-12-23 06:40:08,19.6088
2021-12-23 06:40:09,19.6019
2021-12-23 06:40:10,19.6713
2021-12-23 06:40:11,19.7222
2021-12-23 06:40:12,19.7361
2021-12-23 06:40:13,19.6898
2021-12-23 06:40:14,19.75
2021-12-23 06:40:15,19.9051
2021-12-23 06:40:16,19.9375
2021-12-23 06:40:17,19.9074
2021-12-23 06:40:18,19.9884
2021-12-23 06:40:19,20.1343
2021-12-23 06:40:20,20.1991
2021-12-23 06:40:21,20.213
2021-12-23 06:40:22,20.2546
2021-12-23 06:40:23,20.4722
2021-12-23 06:40:24,20.6065
2021-12-23 06:40:25,20.6829
2021-12-23 06:40:26,20.838
2021-12-23 06:40:27,20.9352
2021-12-23 06:40:28,21.081
2021-12-23 06:40:29,21.081
2021-12-23 06:40:30,21.1227
2021-12-23 06:40:31,21.2847
2021-12-23 06:40:32,21.4144
2021-12-23 06:40:33,21.588
2021-12-23 06:40:34,21.7569
2021-12-23 06:40:35,21.8218
2021-12-23 06:40:36,21.8287
2021-12-23 06:40:37,21.9606
2021-12-23 06:40:38,22.213
2021-12-23 06:40:39,22.3681
2021-12-23 06:40:40,22.4375
2021-12-23 06:40:41,22.4954
2021-12-23 06:40:42,22.5833
2021-12-23 06:40:43,22.6667
2021-12-23 06:40:44,22.7616
2021-12-23 06:40:45,22.9699
2021-12-23 06:40:46,23.1458
2021-12-23 06:40:47,23.2014
2021-12-23 06:40:48,23.2315
2021-12-23 06:40:49,23.2083
2021-12-23 06:40:50,23.1944
2021-12-23 06:40:51,23.287
2021-12-23 06:40:52,23.4838
2021-12-23 06:40:53,23.5671
2021-12-23 06:40:54,23.5972
2021-12-23 06:40:55,23.7106
2021-12-23 06:40:56,23.7037
2021-12-23 06:40:57,23.7338
2021-12-23 06:40:58,23.8194
2021-12-23 06:40:59,23.9375
2021-12-23 06:41:00,23.9907
2021-12-23 06:41:01,23.8657
2021-12-23 06:41:02,23.8032
2021-12-23 06:41:03,23.8889
2021-12-23 06:41:04,23.838
2021-12-23 06:41:05,23.7569
2021-12-23 06:41:06,23.7338
2021-12-23 06:41:07,23.7176
2021-12-23 06:41:08,23.7407
2021-12-23 06:41:09,23.7477
2021-12-23 06:41:10,23.6551
2021-12-23 06:41:11,23.5718
2021-12-23 06:41:12,23.5162
2021-12-23 06:41:13,23.4421
2021-12-23 06:41:14,23.4421
2021-12-23 06:41:15,23.3981
2021-12-23 06:41:16,23.3565
2021-12-23 06:41:17,23.2894
2021-12-23 06:41:18,23.1551
2021-12-23 06:41:19,23.1088
2021-12-23 06:41:20,23.1389
2021-12-23 06:41:21,23.0903
2021-12-23 06:41:22,22.9815
2021-12-23 06:41:23,22.8542
2021-12-23 06:41:24,22.8773
2021-12-23 06:41:25,22.9583
2021-12-23 06:41:26,22.8657
2021-12-23 06:41:27,22.8264
2021-12-23 06:41:28,22.8009
2021-12-23 06:41:29,22.8171
2021-12-23 06:41:30,22.7569
2021-12-23 06:41:31,22.7083
2021-12-23 06:41:32,22.713
2021-12-23 06:41:33,22.7222
2021-12-23 06:41:34,22.7431
2021-12-23 06:41:35,22.7755
2021-12-23 06:41:36,22.7708
2021-12-23 06:41:37,22.7662
2021-12-23 06:41:38,22.8009
2021-12-23 06:41:39,22.8588
2021-12-23 06:41:40,22.8819
2021-12-23 06:41:41,22.9398
2021-12-23 06:41:42,22.8866
2021-12-23 06:41:43,22.8148
2021-12-23 06:41:44,22.8241
2021-12-23 06:41:45,22.9028
2021-12-23 06:41:46,22.8727
2021-12-23 06:41:47,22.7708
2021-12-23 06:41:48,22.7083
2021-12-23 06:41:49,22.8704
2021-12-23 06:41:50,22.9144
2021-12-23 06:41:51,22.8727
2021-12-23 06:41:52,22.7847
2021-12-23 06:41:53,22.7546
2021-12-23 06:41:54,22.7361
2021-12-23 06:41:55,22.7037
2021-12-23 06:41:56,22.6065
2021-12-23 06:41:57,22.5093
2021-12-23 06:41:58,22.5509
2021-12-23 06:41:59,22.5509
2021-12-23 06:42:00,22.5787
2021-12-23 06:42:01,22.456
2021-12-23 06:42:02,22.3472
2021-12-23 06:42:03,22.3611
2021-12-23 06:42:04,22.3935
2021-12-23 06:42:05,22.3287
2021-12-23 06:42:06,22.1829
2021-12-23 06:42:07,22.1829
2021-12-23 06:42:08,22.1736
2021-12-23 06:42:09,22.0671
2021-12-23 06:42:10,21.9468
2021-12-23 06:42:11,21.9606
2021-12-23 06:42:12,21.9398
2021-12-23 06:42:13,21.8866
2021-12-23 06:42:14,21.7755
2021-12-23 06:42:15,21.7361
2021-12-23 06:42:16,21.7292
2021-12-23 06:42:17,21.7338
2021-12-23 06:42:18,21.6574
2021-12-23 06:42:19,21.5671
2021-12-23 06:42:20,21.5231
2021-12-23 06:42:21,21.4931
2021-12-23 06:42:22,21.4931
2021-12-23 06:42:23,21.4861
2021-12-23 06:42:24,21.4282
2021-12-23 06:42:25,21.4676
2021-12-23 06:42:26,21.419
2021-12-23 06:42:27,21.3981
2021-12-23 06:42:28,21.3889
2021-12-23 06:42:29,21.3889
2021-12-23 06:42:30,21.2593
2021-12-23 06:42:31,21.2569
2021-12-23 06:42:32,21.2431
2021-12-23 06:42:33,21.3287
2021-12-23 06:42:34,21.4306
2021-12-23 06:42:35,21.5324
2021-12-23 06:42:36,21.4722
2021-12-23 06:42:37,21.3889
2021-12-23 06:42:38,21.3796
2021-12-23 06:42:39,21.5509
2021-12-23 06:42:40,21.625
2021-12-23 06:42:41,21.4931
2021-12-23 06:42:42,21.4931
2021-12-23 06:42:43,21.5231
2021-12-23 06:42:44,21.5486
2021-12-23 06:42:45,21.5208
2021-12-23 06:42:46,21.5069
2021-12-23 06:42:47,21.5139
2021-12-23 06:42:48,21.5486
2021-12-23 06:42:49,21.5139
2021-12-23 06:42:50,21.4514
2021-12-23 06:42:51,21.5671
2021-12-23 06:42:52,21.5463
2021-12-23 06:42:53,21.4769
2021-12-23 06:42:54,21.4468
2021-12-23 06:42:55,21.4051
2021-12-23 06:42:56,21.3819
2021-12-23 06:42:57,21.4028
2021-12-23 06:42:58,21.419
2021-12-23 06:42:59,21.338
2021-12-23 06:43:00,21.3912
2021-12-23 06:43:01,21.5231
2021-12-23 06:43:02,21.4861
2021-12-23 06:43:03,21.2569
2021-12-23 06:43:04,21.1551
2021-12-23 06:43:05,21.2778
2021-12-23 06:43:06,21.4028
2021-12-23 06:43:07,21.2338
2021-12-23 06:43:08,21.0625
2021-12-23 06:43:09,20.9653
2021-12-23 06:43:10,21.0347
2021-12-23 06:43:11,21.0671
2021-12-23 06:43:12,21.0
2021-12-23 06:43:13,20.9028
2021-12-23 06:43:14,20.7245
2021-12-23 06:43:15,20.7014
2021-12-23 06:43:16,20.7083
2021-12-23 06:43:17,20.669
2021-12-23 06:43:18,20.6042
2021-12-23 06:43:19,20.5
2021-12-23 06:43:20,20.5116
2021-12-23 06:43:21,20.3912
2021-12-23 06:43:22,20.2523
2021-12-23 06:43:23,20.331
2021-12-23 06:43:24,20.331
2021-12-23 06:43:25,20.2384
2021-12-23 06:43:26,20.1273
2021-12-23 06:43:27,19.9954
2021-12-23 06:43:28,20.0394
2021-12-23 06:43:29,19.9792
2021-12-23 06:43:30,19.8519
2021-12-23 06:43:31,19.7731
2021-12-23 06:43:32,19.7523
2021-12-23 06:43:33,19.6366
2021-12-23 06:43:34,19.6019
2021-12-23 06:43:35,19.6273
2021-12-23 06:43:36,19.6806
2021-12-23 06:43:37,19.6551
2021-12-23 06:43:38,19.6481
2021-12-23 06:43:39,19.6181
2021-12-23 06:43:40,19.6736
2021-12-23 06:43:41,19.6412
2021-12-23 06:43:42,19.6505
2021-12-23 06:43:43,19.6481
2021-12-23 06:43:44,19.6505
2021-12-23 06:43:45,19.6227
2021-12-23 06:43:46,19.6343
2021-12-23 06:43:47,19.5972
2021-12-23 06:43:48,19.6111
2021-12-23 06:43:49,19.6782
2021-12-23 06:43:50,19.6366
2021-12-23 06:43:51,19.6319
2021-12-23 06:43:52,19.6435
2021-12-23 06:43:53,19.6481
2021-12-23 06:43:54,19.6273
2021-12-23 06:43:55,19.6574
2021-12-23 06:43:56,19.5949
2021-12-23 06:43:57,19.6319
2021-12-23 06:43:58,19.625
2021-12-23 06:43:59,19.6435
2021-12-23 06:44:00,19.6574
2021-12-23 06:44:01,19.662
2021-12-23 06:44:02,19.6435
2021-12-23 06:44:03,19.6181
2021-12-23 06:44:04,19.6644
2021-12-23 06:44:05,19.6736
2021-12-23 06:44:06,19.6273
2021-12-23 06:44:07,19.6343
2021-12-23 06:44:08,19.6389
2021-12-23 06:44:09,19.6574
2021-12-23 06:44:10,19.6574
2021-12-23 06:44:11,19.6551
2021-12-23 06:44:12,19.6551
2021-12-23 06:44:13,19.6505
2021-12-23 06:44:14,19.6412
2021-12-23 06:44:15,19.6343
2021-12-23 06:44:16,19.6481
2021-12-23 06:44:17,19.6435
2021-12-23 06:44:18,19.6574
2021-12-23 06:44:19,19.6435
2021-12-23 06:44:20,19.6713
2021-12-23 06:44:21,19.6574
2021-12-23 06:44:22,19.6204
2021-12-23 06:44:23,19.6111
2021-12-23 06:44:24,19.6713
2021-12-23 06:44:25,19.6111
2021-12-23 06:44:26,19.625
2021-12-23 06:44:27,19.6412
2021-12-23 06:44:28,19.6644
2021-12-23 06:44:29,19.6644
2021-12-23 06:44:30,19.6343
2021-12-23 06:44:31,19.662
2021-12-23 06:44:32,19.6042
2021-12-23 06:44:33,19.581
2021-12-23 06:44:34,19.6412
2021-12-23 06:44:35,19.6181
2021-12-23 06:44:36,19.6296
2021-12-23 06:44:37,19.6574
2021-12-23 06:44:38,19.6273
2021-12-23 06:44:39,19.6181
2021-12-23 06:44:40,19.6319
2021-12-23 06:44:41,19.625
2021-12-23 06:44:42,19.6644
2021-12-23 06:44:43,19.6644
2021-12-23 06:44:44,19.6181
2021-12-23 06:44:45,19.6481
2021-12-23 06:44:46,19.6181
2021-12-23 06:44:47,19.6713
2021-12-23 06:44:48,19.6551
2021-12-23 06:44:49,19.6505
2021-12-23 06:44:50,19.6574
2021-12-23 06:44:51,19.6319
2021-12-23 06:44:52,19.6343
2021-12-23 06:44:53,19.6551
2021-12-23 06:44:54,19.6551
2021-12-23 06:44:55,19.6551
2021-12-23 06:44:56,19.6435
2021-12-23 06:44:57,19.6736
2021-12-23 06:44:58,19.6088
2021-12-23 06:44:59,19.5972
2021-12-23 06:45:00,19.6481
2021-12-23 06:45:01,19.6736
2021-12-23 06:45:02,19.6273
2021-12-23 06:45:03,19.6227
2021-12-23 06:45:04,19.6042
2021-12-23 06:45:05,19.6273
2021-12-23 06:45:06,19.6574
2021-12-23 06:45:07,19.6412
2021-12-23 06:45:08,19.6481
2021-12-23 06:45:09,19.625
2021-12-23 06:45:10,19.6713
2021-12-23 06:45:11,19.6412
2021-12-23 06:45:12,19.669
2021-12-23 06:45:13,19.6574
2021-12-23 06:45:14,19.6875
2021-12-23 06:45:15,19.6667
2021-12-23 06:45:16,19.6181
2021-12-23 06:45:17,19.6134
2021-12-23 06:45:18,19.6319
2021-12-23 06:45:19,19.6343
2021-12-23 06:45:20,19.6296
2021-12-23 06:45:21,19.6806
2021-12-23 06:45:22,19.713
2021-12-23 06:45:23,19.7569
2021-12-23 06:45:24,19.7361
2021-12-23 06:45:25,19.7199
2021-12-23 06:45:26,19.6829
2021-12-23 06:45:27,19.7037
2021-12-23 06:45:28,19.6551
2021-12-23 06:45:29,19.5856
2021-12-23 06:45:30,19.6412
2021-12-23 06:45:31,19.7801
2021-12-23 06:45:32,19.8704
2021-12-23 06:45:33,19.7986
2021-12-23 06:45:34,19.7523
2021-12-23 06:45:35,19.7523
2021-12-23 06:45:36,19.7569
2021-12-23 06:45:37,19.6296
2021-12-23 06:45:38,19.6181
2021-12-23 06:45:39,19.7593
2021-12-23 06:45:40,19.8519
2021-12-23 06:45:41,19.6829
2021-12-23 06:45:42,19.6088
2021-12-23 06:45:43,19.7824
2021-12-23 06:45:44,19.9375
2021-12-23 06:45:45,19.9028
2021-12-23 06:45:46,19.7685
2021-12-23 06:45:47,19.8681
2021-12-23 06:45:48,20.0324
2021-12-23 06:45:49,20.0602
2021-12-23 06:45:50,19.9815
2021-12-23 06:45:51,19.956
2021-12-23 06:45:52,20.081
2021-12-23 06:45:53,20.206
2021-12-23 06:45:54,20.2755
2021-12-23 06:45:55,20.3773
2021-12-23 06:45:56,20.5532
2021-12-23 06:45:57,20.6667
2021-12-23 06:45:58,20.6389
2021-12-23 06:45:59,20.7454
2021-12-23 06:46:00,20.919
2021-12-23 06:46:01,21.1366
2021-12-23 06:46:02,21.1528
2021-12-23 06:46:03,21.1204
2021-12-23 06:46:04,21.2894
2021-12-23 06:46:05,21.5069
2021-12-23 06:46:06,21.662
2021-12-23 06:46:07,21.6944
2021-12-23 06:46:08,21.8287
2021-12-23 06:46:09,21.8981
2021-12-23 06:46:10,22.0926
2021-12-23 06:46:11,22.2222
2021-12-23 06:46:12,22.3704
2021-12-23 06:46:13,22.456
2021-12-23 06:46:14,22.4792
2021-12-23 06:46:15,22.6042
2021-12-23 06:46:16,22.7824
2021-12-23 06:46:17,22.9491
2021-12-23 06:46:18,22.9815
2021-12-23 06:46:19,22.9722
2021-12-23 06:46:20,23.0995
2021-12-23 06:46:21,23.3472
2021-12-23 06:46:22,23.419
2021-12-23 06:46:23,23.4444
2021-12-23 06:46:24,23.4606
2021-12-23 06:46:25,23.5602
2021-12-23 06:46:26,23.6319
2021-12-23 06:46:27,23.6782
2021-12-23 06:46:28,23.6319
2021-12-23 06:46:29,23.8032
2021-12-23 06:46:30,23.787
2021-12-23 06:46:31,23.8565
2021-12-23 06:46:32,23.9352
2021-12-23 06:46:33,23.9537
2021-12-23 06:46:34,24.0162
2021-12-23 06:46:35,24.0116
2021-12-23 06:46:36,24.0208
2021-12-23 06:46:37,24.0718
2021-12-23 06:46:38,24.0787
2021-12-23 06:46:39,24.0856
2021-12-23 06:46:40,24.1551
2021-12-23 06:46:41,24.1944
2021-12-23 06:46:42,24.2755
2021-12-23 06:46:43,24.3519
2021-12-23 06:46:44,24.3773
2021-12-23 06:46:45,24.5324
2021-12-23 06:46:46,24.5648
2021-12-23 06:46:47,24.6574
2021-12-23 06:46:48,24.8356
2021-12-23 06:46:49,24.9074
2021-12-23 06:46:50,24.9398
2021-12-23 06:46:51,24.9653
2021-12-23 06:46:52,25.1181
2021-12-23 06:46:53,25.1852
2021-12-23 06:46:54,25.2547
2021-12-23 06:46:55,25.3773
2021-12-23 06:46:56,25.5441
2021-12-23 06:46:57,25.6413
2021-12-23 06:46:58,25.7269
2021-12-23 06:46:59,25.7894
2021-12-23 06:47:00,25.8634
2021-12-23 06:47:01,26.1644
2021-12-23 06:47:02,26.1644
2021-12-23 06:47:03,26.2778
2021-12-23 06:47:04,26.3843
2021-12-23 06:47:05,26.4074
2021-12-23 06:47:06,26.639
2021-12-23 06:47:07,26.757
2021-12-23 06:47:08,26.8519
2021-12-23 06:47:09,26.9236
2021-12-23 06:47:10,27.088
2021-12-23 06:47:11,27.213
2021-12-23 06:47:12,27.2454
2021-12-23 06:47:13,27.2315
2021-12-23 06:47:14,27.2546
2021-12-23 06:47:15,27.3241
2021-12-23 06:47:16,27.4722
2021-12-23 06:47:17,27.537
2021-12-23 06:47:18,27.5532
2021-12-23 06:47:19,27.6042
2021-12-23 06:47:20,27.5394
2021-12-23 06:47:21,27.6366
2021-12-23 06:47:22,27.6829
2021-12-23 06:47:23,27.6458
2021-12-23 06:47:24,27.6088
2021-12-23 06:47:25,27.7153
2021-12-23 06:47:26,27.7801
2021-12-23 06:47:27,27.6945
2021-12-23 06:47:28,27.6273
2021-12-23 06:47:29,27.706
2021-12-23 06:47:30,27.7384
2021-12-23 06:47:31,27.7176
2021-12-23 06:47:32,27.5579
2021-12-23 06:47:33,27.4421
2021-12-23 06:47:34,27.3935
2021-12-23 06:47:35,27.419
2021-12-23 06:47:36,27.412
2021-12-23 06:47:37,27.338
2021-12-23 06:47:38,27.2523
2021-12-23 06:47:39,27.1922
2021-12-23 06:47:40,27.1574
2021-12-23 06:47:41,26.9583
2021-12-23 06:47:42,26.7986
2021-12-23 06:47:43,26.7662
2021-12-23 06:47:44,26.6921
2021-12-23 06:47:45,26.463
2021-12-23 06:47:46,26.3356
2021-12-23 06:47:47,26.3356
2021-12-23 06:47:48,26.2015
2021-12-23 06:47:49,26.1089
2021-12-23 06:47:50,26.014
2021-12-23 06:47:51,25.9862
2021-12-23 06:47:52,25.8521
2021-12-23 06:47:53,25.7548
2021-12-23 06:47:54,25.5558
2021-12-23 06:47:55,25.4979
2021-12-23 06:47:56,25.3983
2021-12-23 06:47:57,25.1993
2021-12-23 06:47:58,25.0349
2021-12-23 06:47:59,24.9747
2021-12-23 06:48:00,24.9794
2021-12-23 06:48:01,24.8868
2021-12-23 06:48:02,24.7618
2021-12-23 06:48:03,24.5442
2021-12-23 06:48:04,24.3845
2021-12-23 06:48:05,24.2525
2021-12-23 06:48:06,24.2433
2021-12-23 06:48:07,24.146
2021-12-23 06:48:08,23.9863
2021-12-23 06:48:09,23.8358
2021-12-23 06:48:10,23.8034
2021-12-23 06:48:11,23.6854
2021-12-23 06:48:12,23.5442
2021-12-23 06:48:13,23.4284
2021-12-23 06:48:14,23.3173
2021-12-23 06:48:15,23.2548
2021-12-23 06:48:16,23.0766
2021-12-23 06:48:17,22.9215
2021-12-23 06:48:18,22.7641
2021-12-23 06:48:19,22.7294
2021-12-23 06:48:20,22.6599
2021-12-23 06:48:21,22.4423
2021-12-23 06:48:22,22.2386
2021-12-23 06:48:23,22.1113
2021-12-23 06:48:24,21.8497
2021-12-23 06:48:25,21.8497
2021-12-23 06:48:26,21.8034
2021-12-23 06:48:27,21.6391
2021-12-23 06:48:28,21.5141
2021-12-23 06:48:29,21.4354
2021-12-23 06:48:30,21.3521
2021-12-23 06:48:31,21.0627
2021-12-23 06:48:32,20.8683
2021-12-23 06:48:33,20.6923
2021-12-23 06:48:34,20.5534
2021-12-23 06:48:35,20.4724
2021-12-23 06:48:36,20.2618
2021-12-23 06:48:37,20.0303
2021-12-23 06:48:38,19.9169
2021-12-23 06:48:39,19.7062
2021-12-23 06:48:40,19.5118
2021-12-23 06:48:41,19.5789
2021-12-23 06:48:42,19.6738
2021-12-23 06:48:43,19.6808
2021-12-23 06:48:44,19.5558
2021-12-23 06:48:45,19.6044
2021-12-23 06:48:46,19.6507
2021-12-23 06:48:47,19.6414
2021-12-23 06:48:48,19.6183
2021-12-23 06:48:49,19.6275
2021-12-23 06:48:50,19.6252
2021-12-23 06:48:51,19.6808
2021-12-23 06:48:52,19.6808
2021-12-23 06:48:53,19.6599
2021-12-23 06:48:54,19.6275
2021-12-23 06:48:55,19.6298
2021-12-23 06:48:56,19.6507
2021-12-23 06:48:57,19.6414
2021-12-23 06:48:58,19.6275
2021-12-23 06:48:59,19.6738
2021-12-23 06:49:00,19.6275
2021-12-23 06:49:01,19.6414
2021-12-23 06:49:02,19.6252
2021-12-23 06:49:03,19.6044
2021-12-23 06:49:04,19.6854
2021-12-23 06:49:05,19.6437
2021-12-23 06:49:06,19.6507
2021-12-23 06:49:07,19.6507
2021-12-23 06:49:08,19.6414
2021-12-23 06:49:09,19.5951
2021-12-23 06:49:10,19.6715
2021-12-23 06:49:11,19.6715
2021-12-23 06:49:12,19.6507
2021-12-23 06:49:13,19.6414
2021-12-23 06:49:14,19.6483
2021-12-23 06:49:15,19.6321
2021-12-23 06:49:16,19.7201
2021-12-23 06:49:17,19.7687
2021-12-23 06:49:18,19.9308
2021-12-23 06:49:19,19.9169
2021-12-23 06:49:20,19.8312
2021-12-23 06:49:21,19.8358
2021-12-23 06:49:22,19.9863
2021-12-23 06:49:23,20.2039
2021-12-23 06:49:24,20.19
2021-12-23 06:49:25,20.1229
2021-12-23 06:49:26,20.2525
2021-12-23 06:49:27,20.3382
2021-12-23 06:49:28,20.3797
2021-12-23 06:49:29,20.3472
2021-12-23 06:49:30,20.4422
2021-12-23 06:49:31,20.5441
2021-12-23 06:49:32,20.6136
2021-12-23 06:49:33,20.5672
2021-12-23 06:49:34,20.5441
2021-12-23 06:49:35,20.5695
2021-12-23 06:49:36,20.5487
2021-12-23 06:49:37,20.5672
2021-12-23 06:49:38,20.514
2021-12-23 06:49:39,20.514
2021-12-23 06:49:40,20.4515
2021-12-23 06:49:41,20.3034
2021-12-23 06:49:42,20.2525
2021-12-23 06:49:43,20.1993
2021-12-23 06:49:44,20.1437
2021-12-23 06:49:45,20.0118
2021-12-23 06:49:46,19.94
2021-12-23 06:49:47,19.8081
2021-12-23 06:49:48,19.7871
2021-12-23 06:49:49,19.6968
2021-12-23 06:49:50,19.6112
2021-12-23 06:49:51,19.6483
2021-12-23 06:49:52,19.6483
2021-12-23 06:49:53,19.6669
2021-12-23 06:49:54,19.6183
2021-12-23 06:49:55,19.6553
2021-12-23 06:49:56,19.6414
2021-12-23 06:49:57,19.6877
2021-12-23 06:49:58,19.6136
2021-12-23 06:49:59,19.6183
2021-12-23 06:50:00,19.6044
2021-12-23 06:50:01,19.6646
2021-12-23 06:50:02,19.6877
2021-12-23 06:50:03,19.6784
2021-12-23 06:50:04,19.6206
2021-12-23 06:50:05,19.6507
2021-12-23 06:50:06,19.6367
2021-12-23 06:50:07,19.632
2021-12-23 06:50:08,19.6112
2021-12-23 06:50:09,19.6576
2021-12-23 06:50:10,19.6507
2021-12-23 06:50:11,19.6413
2021-12-23 06:50:12,19.6437
2021-12-23 06:50:13,19.6345
2021-12-23 06:50:14,19.6414
2021-12-23 06:50:15,19.6576
2021-12-23 06:50:16,19.6206
2021-12-23 06:50:17,19.6576
2021-12-23 06:50:18,19.6807
2021-12-23 06:50:19,19.6437
2021-12-23 06:50:20,19.6507
2021-12-23 06:50:21,19.6275
2021-12-23 06:50:22,19.6483
2021-12-23 06:50:23,19.6391
2021-12-23 06:50:24,19.6646
2021-12-23 06:50:25,19.6507
2021-12-23 06:50:26,19.6437
2021-12-23 06:50:27,19.6021
2021-12-23 06:50:28,19.6182
2021-12-23 06:50:29,19.6273
2021-12-23 06:50:30,19.6714
2021-12-23 06:50:31,19.6621
2021-12-23 06:50:32,19.6507
2021-12-23 06:50:33,19.5951
2021-12-23 06:50:34,19.6252
2021-12-23 06:50:35,19.6483
2021-12-23 06:50:36,19.6714
2021-12-23 06:50:37,19.6714
2021-12-23 06:50:38,19.6691
2021-12-23 06:50:39,19.625
2021-12-23 06:50:40,19.6111
2021-12-23 06:50:41,19.6574
2021-12-23 06:50:42,19.6505
2021-12-23 06:50:43,19.6713
2021-12-23 06:50:44,19.6597
2021-12-23 06:50:45,19.6505
2021-12-23 06:50:46,19.6412
2021-12-23 06:50:47,19.6875
2021-12-23 06:50:48,19.6181
2021-12-23 06:50:49,19.6412
2021-12-23 06:50:50,19.6111
2021-12-23 06:50:51,19.6343
2021-12-23 06:50:52,19.625
2021-12-23 06:50:53,19.6644
2021-12-23 06:50:54,19.6644
2021-12-23 06:50:55,19.6644
2021-12-23 06:50:56,19.6505
2021-12-23 06:50:57,19.6366
2021-12-23 06:50:58,19.6227
2021-12-23 06:50:59,19.6042
2021-12-23 06:51:00,19.6806
2021-12-23 06:51:01,19.6644
2021-12-23 06:51:02,19.6366
2021-12-23 06:51:03,19.6713
2021-12-23 06:51:04,19.6134
2021-12-23 06:51:05,19.6412
2021-12-23 06:51:06,19.6088
2021-12-23 06:51:07,19.6481
2021-12-23 06:51:08,19.6505
2021-12-23 06:51:09,19.6181
2021-12-23 06:51:10,19.6366
2021-12-23 06:51:11,19.6366
2021-12-23 06:51:12,19.6319
2021-12-23 06:51:13,19.6574
2021-12-23 06:51:14,19.6273
2021-12-23 06:51:15,19.6644
2021-12-23 06:51:16,19.6551
2021-12-23 06:51:17,19.6551
2021-12-23 06:51:18,19.6574
2021-12-23 06:51:19,19.6412
2021-12-23 06:51:20,19.6551
2021-12-23 06:51:21,19.6343
2021-12-23 06:51:22,19.6644
2021-12-23 06:51:23,19.6204
2021-12-23 06:51:24,19.6296
2021-12-23 06:51:25,19.6713
2021-12-23 06:51:26,19.662
2021-12-23 06:51:27,19.662
2021-12-23 06:51:28,19.6111
2021-12-23 06:51:29,19.6273
2021-12-23 06:51:30,19.6713
2021-12-23 06:51:31,19.6481
2021-12-23 06:51:32,19.6204
2021-12-23 06:51:33,19.6481
2021-12-23 06:51:34,19.6574
2021-12-23 06:51:35,19.6505
2021-12-23 06:51:36,19.6296
2021-12-23 06:51:37,19.6481
2021-12-23 06:51:38,19.6088
2021-12-23 06:51:39,19.6713
2021-12-23 06:51:40,19.625
2021-12-23 06:51:41,19.6505
2021-12-23 06:51:42,19.6551
2021-12-23 06:51:43,19.6204
2021-12-23 06:51:44,19.6042
2021-12-23 06:51:45,19.6412
2021-12-23 06:51:46,19.6412
2021-12-23 06:51:47,19.6435
2021-12-23 06:51:48,19.6181
2021-12-23 06:51:49,19.6319
2021-12-23 06:51:50,19.6319
2021-12-23 06:51:51,19.6481
2021-12-23 06:51:52,19.6273
2021-12-23 06:51:53,19.6574
2021-12-23 06:51:54,19.6204
2021-12-23 06:51:55,19.6296
2021-12-23 06:51:56,19.6111
2021-12-23 06:51:57,19.6481
2021-12-23 06:51:58,19.6644
2021-12-23 06:51:59,19.6481
2021-12-23 06:52:00,19.6806
2021-12-23 06:52:01,19.6806
2021-12-23 06:52:02,19.6944
2021-12-23 06:52:03,19.6319
2021-12-23 06:52:04,19.6181
2021-12-23 06:52:05,19.6366
2021-12-23 06:52:06,19.625
2021-12-23 06:52:07,19.6574
2021-12-23 06:52:08,19.6481
2021-12-23 06:52:09,19.6736
2021-12-23 06:52:10,19.6435
2021-12-23 06:52:11,19.6296
2021-12-23 06:52:12,19.6736
2021-12-23 06:52:13,19.6296
2021-12-23 06:52:14,19.6273
2021-12-23 06:52:15,19.6042
2021-12-23 06:52:16,19.6019
2021-12-23 06:52:17,19.6134
2021-12-23 06:52:18,19.6273
2021-12-23 06:52:19,19.6481
2021-12-23 06:52:20,19.6296
2021-12-23 06:52:21,19.6644
2021-12-23 06:52:22,19.6296
2021-12-23 06:52:23,19.6181
2021-12-23 06:52:24,19.6412
2021-12-23 06:52:25,19.7176
2021-12-23 06:52:26,19.7824
2021-12-23 06:52:27,19.7477
2021-12-23 06:52:28,19.5648
2021-12-23 06:52:29,19.5995
2021-12-23 06:52:30,19.6898
2021-12-23 06:52:31,19.7292
2021-12-23 06:52:32,19.6019
2021-12-23 06:52:33,19.5231
2021-12-23 06:52:34,19.588
2021-12-23 06:52:35,19.7245
2021-12-23 06:52:36,19.7176
2021-12-23 06:52:37,19.6551
