时间,引风机转速
2021-12-23 04:25:46,67.9884
2021-12-23 04:25:47,67.9792
2021-12-23 04:25:48,67.9931
2021-12-23 04:25:49,68.0023
2021-12-23 04:25:50,67.9722
2021-12-23 04:25:51,67.9745
2021-12-23 04:25:52,67.9514
2021-12-23 04:25:53,67.963
2021-12-23 04:25:54,67.963
2021-12-23 04:25:55,68.0185
2021-12-23 04:25:56,68.044
2021-12-23 04:25:57,68.0208
2021-12-23 04:25:58,67.9745
2021-12-23 04:25:59,67.9491
2021-12-23 04:26:00,67.9282
2021-12-23 04:26:01,67.9583
2021-12-23 04:26:02,68.0046
2021-12-23 04:26:03,68.0347
2021-12-23 04:26:04,68.0648
2021-12-23 04:26:05,68.0046
2021-12-23 04:26:06,67.9954
2021-12-23 04:26:07,68.0116
2021-12-23 04:26:08,68.0116
2021-12-23 04:26:09,68.0415
2021-12-23 04:26:10,68.0276
2021-12-23 04:26:11,68.0137
2021-12-23 04:26:12,68.0044
2021-12-23 04:26:13,67.9977
2021-12-23 04:26:14,68.0415
2021-12-23 04:26:15,68.0438
2021-12-23 04:26:16,68.0438
2021-12-23 04:26:17,68.0206
2021-12-23 04:26:18,68.0206
2021-12-23 04:26:19,67.9952
2021-12-23 04:26:20,67.9905
2021-12-23 04:26:21,68.0253
2021-12-23 04:26:22,68.0368
2021-12-23 04:26:23,68.0206
2021-12-23 04:26:24,68.0229
2021-12-23 04:26:25,67.9952
2021-12-23 04:26:26,67.9975
2021-12-23 04:26:27,68.0415
2021-12-23 04:26:28,68.0438
2021-12-23 04:26:29,68.0646
2021-12-23 04:26:30,68.0438
2021-12-23 04:26:31,68.0229
2021-12-23 04:26:32,68.0044
2021-12-23 04:26:33,67.9905
2021-12-23 04:26:34,68.0368
2021-12-23 04:26:35,68.0901
2021-12-23 04:26:36,68.0808
2021-12-23 04:26:37,68.0368
2021-12-23 04:26:38,68.0253
2021-12-23 04:26:39,67.9813
2021-12-23 04:26:40,68.0253
2021-12-23 04:26:41,68.0507
2021-12-23 04:26:42,68.1132
2021-12-23 04:26:43,68.0762
2021-12-23 04:26:44,68.0739
2021-12-23 04:26:45,68.0739
2021-12-23 04:26:46,68.1132
2021-12-23 04:26:47,68.1456
2021-12-23 04:26:48,68.1595
2021-12-23 04:26:49,68.1827
2021-12-23 04:26:50,68.1364
2021-12-23 04:26:51,68.0762
2021-12-23 04:26:52,68.0762
2021-12-23 04:26:53,68.104
2021-12-23 04:26:54,68.1456
2021-12-23 04:26:55,68.1132
2021-12-23 04:26:56,68.1387
2021-12-23 04:26:57,68.1063
2021-12-23 04:26:58,68.1063
2021-12-23 04:26:59,68.1665
2021-12-23 04:27:00,68.1155
2021-12-23 04:27:01,68.1364
2021-12-23 04:27:02,68.1665
2021-12-23 04:27:03,68.2128
2021-12-23 04:27:04,68.3331
2021-12-23 04:27:05,68.5762
2021-12-23 04:27:06,68.7151
2021-12-23 04:27:07,68.7151
2021-12-23 04:27:08,68.6294
2021-12-23 04:27:09,68.4442
2021-12-23 04:27:10,68.391
2021-12-23 04:27:11,68.3887
2021-12-23 04:27:12,68.3887
2021-12-23 04:27:13,68.4442
2021-12-23 04:27:14,68.4442
2021-12-23 04:27:15,68.472
2021-12-23 04:27:16,68.4581
2021-12-23 04:27:17,68.4651
2021-12-23 04:27:18,68.4674
2021-12-23 04:27:19,68.4581
2021-12-23 04:27:20,68.4512
2021-12-23 04:27:21,68.4489
2021-12-23 04:27:22,68.472
2021-12-23 04:27:23,68.4512
2021-12-23 04:27:24,68.4442
2021-12-23 04:27:25,68.5044
2021-12-23 04:27:26,68.5392
2021-12-23 04:27:27,68.6433
2021-12-23 04:27:28,68.6688
2021-12-23 04:27:29,68.6618
2021-12-23 04:27:30,68.6318
2021-12-23 04:27:31,68.6225
2021-12-23 04:27:32,68.5762
2021-12-23 04:27:33,68.6017
2021-12-23 04:27:34,68.5924
2021-12-23 04:27:35,68.6063
2021-12-23 04:27:36,68.6063
2021-12-23 04:27:37,68.6132
2021-12-23 04:27:38,68.6017
2021-12-23 04:27:39,68.6341
2021-12-23 04:27:40,68.7012
2021-12-23 04:27:41,68.7313
2021-12-23 04:27:42,68.7475
2021-12-23 04:27:43,68.7475
2021-12-23 04:27:44,68.7405
2021-12-23 04:27:45,68.7012
2021-12-23 04:27:46,68.6942
2021-12-23 04:27:47,68.7081
2021-12-23 04:27:48,68.7035
2021-12-23 04:27:49,68.7174
2021-12-23 04:27:50,68.7475
2021-12-23 04:27:51,68.7475
2021-12-23 04:27:52,68.7128
2021-12-23 04:27:53,68.7104
2021-12-23 04:27:54,68.6804
2021-12-23 04:27:55,68.7799
2021-12-23 04:27:56,68.8794
2021-12-23 04:27:57,69.0392
2021-12-23 04:27:58,69.1178
2021-12-23 04:27:59,69.1086
2021-12-23 04:28:00,69.1387
2021-12-23 04:28:01,69.2567
2021-12-23 04:28:02,69.4049
2021-12-23 04:28:03,69.6364
2021-12-23 04:28:04,69.7614
2021-12-23 04:28:05,69.7452
2021-12-23 04:28:06,69.5808
2021-12-23 04:28:07,69.4234
2021-12-23 04:28:08,69.2429
2021-12-23 04:28:09,69.178
2021-12-23 04:28:10,69.1942
2021-12-23 04:28:11,69.1271
2021-12-23 04:28:12,68.9558
2021-12-23 04:28:13,68.641
2021-12-23 04:28:14,68.4419
2021-12-23 04:28:15,68.3632
2021-12-23 04:28:16,68.435
2021-12-23 04:28:17,68.56
2021-12-23 04:28:18,68.6572
2021-12-23 04:28:19,68.6572
2021-12-23 04:28:20,68.7776
2021-12-23 04:28:21,68.8517
2021-12-23 04:28:22,68.8887
2021-12-23 04:28:23,68.8378
2021-12-23 04:28:24,68.8354
2021-12-23 04:28:25,68.8331
2021-12-23 04:28:26,68.8424
2021-12-23 04:28:27,68.8794
2021-12-23 04:28:28,68.9304
2021-12-23 04:28:29,69.0831
2021-12-23 04:28:30,69.2012
2021-12-23 04:28:31,69.2591
2021-12-23 04:28:32,69.3192
2021-12-23 04:28:33,69.3146
2021-12-23 04:28:34,69.3447
2021-12-23 04:28:35,69.303
2021-12-23 04:28:36,69.2058
2021-12-23 04:28:37,69.1317
2021-12-23 04:28:38,69.0947
2021-12-23 04:28:39,69.1017
2021-12-23 04:28:40,69.1642
2021-12-23 04:28:41,69.2267
2021-12-23 04:28:42,69.2267
2021-12-23 04:28:43,69.1642
2021-12-23 04:28:44,69.1178
2021-12-23 04:28:45,69.1479
2021-12-23 04:28:46,69.1225
2021-12-23 04:28:47,69.1225
2021-12-23 04:28:48,69.0785
2021-12-23 04:28:49,69.0808
2021-12-23 04:28:50,69.0646
2021-12-23 04:28:51,69.0762
2021-12-23 04:28:52,69.1086
2021-12-23 04:28:53,69.0878
2021-12-23 04:28:54,69.1017
2021-12-23 04:28:55,69.0947
2021-12-23 04:28:56,69.0831
2021-12-23 04:28:57,69.0785
2021-12-23 04:28:58,69.0993
2021-12-23 04:28:59,69.1155
2021-12-23 04:29:00,69.1086
2021-12-23 04:29:01,69.0924
2021-12-23 04:29:02,69.0924
2021-12-23 04:29:03,69.1155
2021-12-23 04:29:04,69.178
2021-12-23 04:29:05,69.2868
2021-12-23 04:29:06,69.479
2021-12-23 04:29:07,69.5878
2021-12-23 04:29:08,69.6202
2021-12-23 04:29:09,69.6179
2021-12-23 04:29:10,69.5646
2021-12-23 04:29:11,69.5507
2021-12-23 04:29:12,69.5322
2021-12-23 04:29:13,69.4767
2021-12-23 04:29:14,69.4373
2021-12-23 04:29:15,69.4165
2021-12-23 04:29:16,69.4558
2021-12-23 04:29:17,69.4697
2021-12-23 04:29:18,69.4628
2021-12-23 04:29:19,69.4859
2021-12-23 04:29:20,69.5345
2021-12-23 04:29:21,69.5322
2021-12-23 04:29:22,69.5623
2021-12-23 04:29:23,69.5114
2021-12-23 04:29:24,69.5229
2021-12-23 04:29:25,69.516
2021-12-23 04:29:26,69.5507
2021-12-23 04:29:27,69.5878
2021-12-23 04:29:28,69.5484
2021-12-23 04:29:29,69.5484
2021-12-23 04:29:30,69.5415
2021-12-23 04:29:31,69.604
2021-12-23 04:29:32,69.5694
2021-12-23 04:29:33,69.5255
2021-12-23 04:29:34,69.6319
2021-12-23 04:29:35,69.8447
2021-12-23 04:29:36,70.0808
2021-12-23 04:29:37,70.2683
2021-12-23 04:29:38,70.2776
2021-12-23 04:29:39,70.3123
2021-12-23 04:29:40,70.2521
2021-12-23 04:29:41,70.1271
2021-12-23 04:29:42,69.9558
2021-12-23 04:29:43,69.854
2021-12-23 04:29:44,69.8702
2021-12-23 04:29:45,69.9257
2021-12-23 04:29:46,69.979
2021-12-23 04:29:47,70.0253
2021-12-23 04:29:48,70.0554
2021-12-23 04:29:49,70.0253
2021-12-23 04:29:50,70.0021
2021-12-23 04:29:51,70.0183
2021-12-23 04:29:52,69.9882
2021-12-23 04:29:53,70.0044
2021-12-23 04:29:54,69.9952
2021-12-23 04:29:55,69.9743
2021-12-23 04:29:56,70.0623
2021-12-23 04:29:57,70.0854
2021-12-23 04:29:58,70.0716
2021-12-23 04:29:59,70.0878
2021-12-23 04:30:00,70.0579
2021-12-23 04:30:01,70.0741
2021-12-23 04:30:02,70.0347
2021-12-23 04:30:03,70.0625
2021-12-23 04:30:04,70.044
2021-12-23 04:30:05,70.1111
2021-12-23 04:30:06,70.1273
2021-12-23 04:30:07,70.1435
2021-12-23 04:30:08,70.0995
2021-12-23 04:30:09,70.1134
2021-12-23 04:30:10,70.0972
2021-12-23 04:30:11,70.1343
2021-12-23 04:30:12,70.2731
2021-12-23 04:30:13,70.6181
2021-12-23 04:30:14,70.9722
2021-12-23 04:30:15,71.2662
2021-12-23 04:30:16,71.4769
2021-12-23 04:30:17,71.6042
2021-12-23 04:30:18,71.7593
2021-12-23 04:30:19,71.8704
2021-12-23 04:30:20,71.8727
2021-12-23 04:30:21,71.7824
2021-12-23 04:30:22,71.6204
2021-12-23 04:30:23,71.4444
2021-12-23 04:30:24,71.3009
2021-12-23 04:30:25,71.1875
2021-12-23 04:30:26,71.3588
2021-12-23 04:30:27,71.3588
2021-12-23 04:30:28,71.6528
2021-12-23 04:30:29,71.9213
2021-12-23 04:30:30,72.2639
2021-12-23 04:30:31,72.5741
2021-12-23 04:30:32,72.7153
2021-12-23 04:30:33,72.7708
2021-12-23 04:30:34,72.7315
2021-12-23 04:30:35,72.6389
2021-12-23 04:30:36,72.4884
2021-12-23 04:30:37,72.287
2021-12-23 04:30:38,72.0579
2021-12-23 04:30:39,71.9421
2021-12-23 04:30:40,71.8588
2021-12-23 04:30:41,71.875
2021-12-23 04:30:42,71.9676
2021-12-23 04:30:43,72.1644
2021-12-23 04:30:44,72.4468
2021-12-23 04:30:45,72.6921
2021-12-23 04:30:46,72.9259
2021-12-23 04:30:47,73.1435
2021-12-23 04:30:48,73.331
2021-12-23 04:30:49,73.4375
2021-12-23 04:30:50,73.5139
2021-12-23 04:30:51,73.5764
2021-12-23 04:30:52,73.5509
2021-12-23 04:30:53,73.3727
2021-12-23 04:30:54,73.0695
2021-12-23 04:30:55,72.7546
2021-12-23 04:30:56,72.6134
2021-12-23 04:30:57,72.6134
2021-12-23 04:30:58,72.7315
2021-12-23 04:30:59,72.8611
2021-12-23 04:31:00,73.0417
2021-12-23 04:31:01,73.2384
2021-12-23 04:31:02,73.4329
2021-12-23 04:31:03,73.669
2021-12-23 04:31:04,73.8194
2021-12-23 04:31:05,73.9282
2021-12-23 04:31:06,73.9468
2021-12-23 04:31:07,73.9144
2021-12-23 04:31:08,73.6968
2021-12-23 04:31:09,73.6968
2021-12-23 04:31:10,73.5926
2021-12-23 04:31:11,73.5231
2021-12-23 04:31:12,73.4444
2021-12-23 04:31:13,73.375
2021-12-23 04:31:14,73.3819
2021-12-23 04:31:15,73.4028
2021-12-23 04:31:16,73.4375
2021-12-23 04:31:17,73.4699
2021-12-23 04:31:18,73.4722
2021-12-23 04:31:19,73.4144
2021-12-23 04:31:20,73.419
2021-12-23 04:31:21,73.4282
2021-12-23 04:31:22,73.4653
2021-12-23 04:31:23,73.4606
2021-12-23 04:31:24,73.4745
2021-12-23 04:31:25,73.4838
2021-12-23 04:31:26,73.6921
2021-12-23 04:31:27,74.0833
2021-12-23 04:31:28,74.6458
2021-12-23 04:31:29,75.0185
2021-12-23 04:31:30,75.1389
2021-12-23 04:31:31,75.0671
2021-12-23 04:31:32,74.7778
2021-12-23 04:31:33,74.3403
2021-12-23 04:31:34,74.0556
2021-12-23 04:31:35,73.8356
2021-12-23 04:31:36,73.8125
2021-12-23 04:31:37,73.9306
2021-12-23 04:31:38,74.0255
2021-12-23 04:31:39,74.0162
2021-12-23 04:31:40,73.9838
2021-12-23 04:31:41,73.9676
2021-12-23 04:31:42,73.9444
2021-12-23 04:31:43,73.9375
2021-12-23 04:31:44,73.9375
2021-12-23 04:31:45,73.9306
2021-12-23 04:31:46,73.9606
2021-12-23 04:31:47,73.9606
2021-12-23 04:31:48,73.9838
2021-12-23 04:31:49,73.9167
2021-12-23 04:31:50,73.9977
2021-12-23 04:31:51,73.9306
2021-12-23 04:31:52,73.8681
2021-12-23 04:31:53,73.8032
2021-12-23 04:31:54,73.8032
2021-12-23 04:31:55,73.7986
2021-12-23 04:31:56,73.831
2021-12-23 04:31:57,73.8287
2021-12-23 04:31:58,73.912
2021-12-23 04:31:59,73.875
2021-12-23 04:32:00,73.8657
2021-12-23 04:32:01,73.8519
2021-12-23 04:32:02,73.838
2021-12-23 04:32:03,73.8287
2021-12-23 04:32:04,73.875
2021-12-23 04:32:05,73.8634
2021-12-23 04:32:06,73.8495
2021-12-23 04:32:07,73.8889
2021-12-23 04:32:08,74.0162
2021-12-23 04:32:09,74.3241
2021-12-23 04:32:10,74.5231
2021-12-23 04:32:11,74.5324
2021-12-23 04:32:12,74.3588
2021-12-23 04:32:13,74.1644
2021-12-23 04:32:14,74.0625
2021-12-23 04:32:15,74.0093
2021-12-23 04:32:16,74.0718
2021-12-23 04:32:17,74.1551
2021-12-23 04:32:18,74.1806
2021-12-23 04:32:19,74.162
2021-12-23 04:32:20,74.1551
2021-12-23 04:32:21,74.1111
2021-12-23 04:32:22,74.088
2021-12-23 04:32:23,74.0741
2021-12-23 04:32:24,74.1042
2021-12-23 04:32:25,74.1319
2021-12-23 04:32:26,74.1273
2021-12-23 04:32:27,74.1111
2021-12-23 04:32:28,74.1204
2021-12-23 04:32:29,74.0949
2021-12-23 04:32:30,74.088
2021-12-23 04:32:31,74.1227
2021-12-23 04:32:32,74.1319
2021-12-23 04:32:33,74.1481
2021-12-23 04:32:34,74.1181
2021-12-23 04:32:35,74.0972
2021-12-23 04:32:36,74.1644
2021-12-23 04:32:37,74.1389
2021-12-23 04:32:38,74.1134
2021-12-23 04:32:39,74.0231
2021-12-23 04:32:40,74.0231
2021-12-23 04:32:41,74.0417
2021-12-23 04:32:42,74.0255
2021-12-23 04:32:43,74.125
2021-12-23 04:32:44,74.4907
2021-12-23 04:32:45,75.0162
2021-12-23 04:32:46,75.4329
2021-12-23 04:32:47,75.5856
2021-12-23 04:32:48,75.5694
2021-12-23 04:32:49,75.4051
2021-12-23 04:32:50,75.2338
2021-12-23 04:32:51,75.1366
2021-12-23 04:32:52,74.9954
2021-12-23 04:32:53,74.7083
2021-12-23 04:32:54,74.5972
2021-12-23 04:32:55,74.5648
2021-12-23 04:32:56,74.7755
2021-12-23 04:32:57,75.0556
2021-12-23 04:32:58,75.3194
2021-12-23 04:32:59,75.5417
2021-12-23 04:33:00,75.7153
2021-12-23 04:33:01,75.7801
2021-12-23 04:33:02,75.8426
2021-12-23 04:33:03,75.8426
2021-12-23 04:33:04,75.7477
2021-12-23 04:33:05,75.4838
2021-12-23 04:33:06,75.213
2021-12-23 04:33:07,75.0347
2021-12-23 04:33:08,75.0741
2021-12-23 04:33:09,75.1458
2021-12-23 04:33:10,75.2153
2021-12-23 04:33:11,75.2454
2021-12-23 04:33:12,75.2014
2021-12-23 04:33:13,75.2454
2021-12-23 04:33:14,75.5278
2021-12-23 04:33:15,75.8588
2021-12-23 04:33:16,76.1644
2021-12-23 04:33:17,76.4282
2021-12-23 04:33:18,76.4537
2021-12-23 04:33:19,76.4745
2021-12-23 04:33:20,76.419
2021-12-23 04:33:21,76.2894
2021-12-23 04:33:22,76.2731
2021-12-23 04:33:23,76.2731
2021-12-23 04:33:24,76.2477
2021-12-23 04:33:25,76.1019
2021-12-23 04:33:26,75.8681
2021-12-23 04:33:27,75.787
2021-12-23 04:33:28,75.8194
2021-12-23 04:33:29,75.8472
2021-12-23 04:33:30,75.875
2021-12-23 04:33:31,75.9745
2021-12-23 04:33:32,75.9606
2021-12-23 04:33:33,75.9977
2021-12-23 04:33:34,75.9306
2021-12-23 04:33:35,75.9051
2021-12-23 04:33:36,75.9306
2021-12-23 04:33:37,75.9282
2021-12-23 04:33:38,75.9583
2021-12-23 04:33:39,75.9468
2021-12-23 04:33:40,75.9444
2021-12-23 04:33:41,75.9144
2021-12-23 04:33:42,75.9421
2021-12-23 04:33:43,75.9352
2021-12-23 04:33:44,75.9352
2021-12-23 04:33:45,75.9583
2021-12-23 04:33:46,75.9306
2021-12-23 04:33:47,75.9468
2021-12-23 04:33:48,75.9491
2021-12-23 04:33:49,75.9375
2021-12-23 04:33:50,75.9931
2021-12-23 04:33:51,76.0162
2021-12-23 04:33:52,76.0069
2021-12-23 04:33:53,76.0046
2021-12-23 04:33:54,75.9977
2021-12-23 04:33:55,76.0208
2021-12-23 04:33:56,76.044
2021-12-23 04:33:57,76.0694
2021-12-23 04:33:58,76.0231
2021-12-23 04:33:59,76.0324
2021-12-23 04:34:00,76.0394
2021-12-23 04:34:01,76.1319
2021-12-23 04:34:02,76.4028
2021-12-23 04:34:03,77.1273
2021-12-23 04:34:04,77.4259
2021-12-23 04:34:05,77.4259
2021-12-23 04:34:06,77.6458
2021-12-23 04:34:07,77.7986
2021-12-23 04:34:08,77.7847
2021-12-23 04:34:09,77.7616
2021-12-23 04:34:10,77.7176
2021-12-23 04:34:11,77.6458
2021-12-23 04:34:12,77.6921
2021-12-23 04:34:13,77.7407
2021-12-23 04:34:14,77.9167
2021-12-23 04:34:15,78.1528
2021-12-23 04:34:16,78.3565
2021-12-23 04:34:17,78.4769
2021-12-23 04:34:18,78.493
2021-12-23 04:34:19,78.4144
2021-12-23 04:34:20,78.287
2021-12-23 04:34:21,78.1944
2021-12-23 04:34:22,78.2708
2021-12-23 04:34:23,78.3819
2021-12-23 04:34:24,78.4606
2021-12-23 04:34:25,78.3958
2021-12-23 04:34:26,78.2338
2021-12-23 04:34:27,78.0301
2021-12-23 04:34:28,77.8495
2021-12-23 04:34:29,77.8009
2021-12-23 04:34:30,77.8727
2021-12-23 04:34:31,77.9282
2021-12-23 04:34:32,77.9514
2021-12-23 04:34:33,77.9514
2021-12-23 04:34:34,77.9583
2021-12-23 04:34:35,78.0116
2021-12-23 04:34:36,78.2546
2021-12-23 04:34:37,78.6551
2021-12-23 04:34:38,79.0856
2021-12-23 04:34:39,79.4074
2021-12-23 04:34:40,79.4931
2021-12-23 04:34:41,79.3796
2021-12-23 04:34:42,79.1991
2021-12-23 04:34:43,78.9097
2021-12-23 04:34:44,78.6505
2021-12-23 04:34:45,78.4815
2021-12-23 04:34:46,78.4676
2021-12-23 04:34:47,78.5532
2021-12-23 04:34:48,78.2338
2021-12-23 04:34:49,78.2338
2021-12-23 04:34:50,77.7315
2021-12-23 04:34:51,77.4352
2021-12-23 04:34:52,77.1597
2021-12-23 04:34:53,77.0579
2021-12-23 04:34:54,77.1505
2021-12-23 04:34:55,77.3449
2021-12-23 04:34:56,77.5347
2021-12-23 04:34:57,77.7153
2021-12-23 04:34:58,77.8472
2021-12-23 04:34:59,77.956
2021-12-23 04:35:00,77.9815
2021-12-23 04:35:01,78.0139
2021-12-23 04:35:02,78.037
2021-12-23 04:35:03,77.9977
2021-12-23 04:35:04,77.919
2021-12-23 04:35:05,77.7477
2021-12-23 04:35:06,77.5903
2021-12-23 04:35:07,77.4815
2021-12-23 04:35:08,77.2963
2021-12-23 04:35:09,77.1597
2021-12-23 04:35:10,76.7616
2021-12-23 04:35:11,76.5255
2021-12-23 04:35:12,76.3449
2021-12-23 04:35:13,76.5
2021-12-23 04:35:14,76.9236
2021-12-23 04:35:15,77.5255
2021-12-23 04:35:16,77.8056
2021-12-23 04:35:17,77.8819
2021-12-23 04:35:18,77.8333
2021-12-23 04:35:19,77.6157
2021-12-23 04:35:20,77.3796
2021-12-23 04:35:21,77.088
2021-12-23 04:35:22,76.6991
2021-12-23 04:35:23,76.4236
2021-12-23 04:35:24,76.1157
2021-12-23 04:35:25,75.8218
2021-12-23 04:35:26,75.8009
2021-12-23 04:35:27,75.9907
2021-12-23 04:35:28,76.3102
2021-12-23 04:35:29,76.6019
2021-12-23 04:35:30,76.7593
2021-12-23 04:35:31,76.7222
2021-12-23 04:35:32,76.6111
2021-12-23 04:35:33,76.6111
2021-12-23 04:35:34,76.4074
2021-12-23 04:35:35,76.1644
2021-12-23 04:35:36,75.8125
2021-12-23 04:35:37,75.5231
2021-12-23 04:35:38,75.2014
2021-12-23 04:35:39,75.0278
2021-12-23 04:35:40,75.044
2021-12-23 04:35:41,75.213
2021-12-23 04:35:42,75.287
2021-12-23 04:35:43,75.2801
2021-12-23 04:35:44,75.2153
2021-12-23 04:35:45,75.1551
2021-12-23 04:35:46,75.0741
2021-12-23 04:35:47,74.9583
2021-12-23 04:35:48,74.8912
2021-12-23 04:35:49,74.8657
2021-12-23 04:35:50,74.9028
2021-12-23 04:35:51,75.0671
2021-12-23 04:35:52,75.2153
2021-12-23 04:35:53,75.4167
2021-12-23 04:35:54,75.4907
2021-12-23 04:35:55,75.5648
2021-12-23 04:35:56,75.4977
2021-12-23 04:35:57,75.3171
2021-12-23 04:35:58,75.0532
2021-12-23 04:35:59,74.8634
2021-12-23 04:36:00,74.7778
2021-12-23 04:36:01,74.8287
2021-12-23 04:36:02,74.956
2021-12-23 04:36:03,75.1343
2021-12-23 04:36:04,75.2083
2021-12-23 04:36:05,75.2315
2021-12-23 04:36:06,75.0926
2021-12-23 04:36:07,74.9792
2021-12-23 04:36:08,74.8218
2021-12-23 04:36:09,74.6597
2021-12-23 04:36:10,74.5509
2021-12-23 04:36:11,74.5185
2021-12-23 04:36:12,74.4861
2021-12-23 04:36:13,74.5093
2021-12-23 04:36:14,74.6343
2021-12-23 04:36:15,74.7616
2021-12-23 04:36:16,74.8218
2021-12-23 04:36:17,74.794
2021-12-23 04:36:18,74.7384
2021-12-23 04:36:19,74.7384
2021-12-23 04:36:20,74.75
2021-12-23 04:36:21,74.7269
2021-12-23 04:36:22,74.713
2021-12-23 04:36:23,74.7037
2021-12-23 04:36:24,74.6528
2021-12-23 04:36:25,74.5648
2021-12-23 04:36:26,74.3773
2021-12-23 04:36:27,74.1944
2021-12-23 04:36:28,74.1273
2021-12-23 04:36:29,74.2037
2021-12-23 04:36:30,74.4005
2021-12-23 04:36:31,74.5023
2021-12-23 04:36:32,74.5394
2021-12-23 04:36:33,74.4861
2021-12-23 04:36:34,74.4306
2021-12-23 04:36:35,74.375
2021-12-23 04:36:36,74.3009
2021-12-23 04:36:37,74.2963
2021-12-23 04:36:38,74.2755
2021-12-23 04:36:39,74.1435
2021-12-23 04:36:40,73.9306
2021-12-23 04:36:41,73.6319
2021-12-23 04:36:42,73.338
2021-12-23 04:36:43,73.1157
2021-12-23 04:36:44,72.9815
2021-12-23 04:36:45,72.9653
2021-12-23 04:36:46,73.0509
2021-12-23 04:36:47,73.1273
2021-12-23 04:36:48,73.1759
2021-12-23 04:36:49,73.0463
2021-12-23 04:36:50,72.9421
2021-12-23 04:36:51,72.8588
2021-12-23 04:36:52,72.7847
2021-12-23 04:36:53,72.7986
2021-12-23 04:36:54,72.7708
2021-12-23 04:36:55,72.8079
2021-12-23 04:36:56,72.9005
2021-12-23 04:36:57,73.0972
2021-12-23 04:36:58,73.1759
2021-12-23 04:36:59,73.1366
2021-12-23 04:37:00,73.1366
2021-12-23 04:37:01,73.0695
2021-12-23 04:37:02,73.0509
2021-12-23 04:37:03,72.8727
2021-12-23 04:37:04,72.5903
2021-12-23 04:37:05,72.294
2021-12-23 04:37:06,72.1134
2021-12-23 04:37:07,72.243
2021-12-23 04:37:08,72.4676
2021-12-23 04:37:09,72.7292
2021-12-23 04:37:10,72.831
2021-12-23 04:37:11,72.8148
2021-12-23 04:37:12,72.6782
2021-12-23 04:37:13,72.669
2021-12-23 04:37:14,72.5833
2021-12-23 04:37:15,72.5579
2021-12-23 04:37:16,72.5648
2021-12-23 04:37:17,72.5833
2021-12-23 04:37:18,72.6644
2021-12-23 04:37:19,72.6528
2021-12-23 04:37:20,72.6412
2021-12-23 04:37:21,72.5671
2021-12-23 04:37:22,72.4421
2021-12-23 04:37:23,72.3079
2021-12-23 04:37:24,72.0648
2021-12-23 04:37:25,71.8542
2021-12-23 04:37:26,71.7037
2021-12-23 04:37:27,71.5856
2021-12-23 04:37:28,71.5231
2021-12-23 04:37:29,71.4931
2021-12-23 04:37:30,71.4722
2021-12-23 04:37:31,71.4676
2021-12-23 04:37:32,71.4653
2021-12-23 04:37:33,71.4352
2021-12-23 04:37:34,71.4375
2021-12-23 04:37:35,71.3843
2021-12-23 04:37:36,71.4236
2021-12-23 04:37:37,71.4468
2021-12-23 04:37:38,71.4931
2021-12-23 04:37:39,71.2269
2021-12-23 04:37:40,71.2269
2021-12-23 04:37:41,71.0671
2021-12-23 04:37:42,70.9444
2021-12-23 04:37:43,70.9514
2021-12-23 04:37:44,71.0926
2021-12-23 04:37:45,71.3333
2021-12-23 04:37:46,71.3958
2021-12-23 04:37:47,71.3218
2021-12-23 04:37:48,71.2662
2021-12-23 04:37:49,71.1875
2021-12-23 04:37:50,71.0532
2021-12-23 04:37:51,70.8426
2021-12-23 04:37:52,70.6111
2021-12-23 04:37:53,70.3565
2021-12-23 04:37:54,70.1805
2021-12-23 04:37:55,69.9884
2021-12-23 04:37:56,69.831
2021-12-23 04:37:57,69.8588
2021-12-23 04:37:58,69.9329
2021-12-23 04:37:59,70.0972
2021-12-23 04:38:00,70.2153
2021-12-23 04:38:01,70.3032
2021-12-23 04:38:02,70.2778
2021-12-23 04:38:03,70.1528
2021-12-23 04:38:04,69.9884
2021-12-23 04:38:05,69.7546
2021-12-23 04:38:06,69.5324
2021-12-23 04:38:07,69.3194
2021-12-23 04:38:08,69.088
2021-12-23 04:38:09,68.8148
2021-12-23 04:38:10,68.6412
2021-12-23 04:38:11,68.5694
2021-12-23 04:38:12,68.6759
2021-12-23 04:38:13,68.7847
2021-12-23 04:38:14,68.9352
2021-12-23 04:38:15,69.0995
2021-12-23 04:38:16,69.2269
2021-12-23 04:38:17,69.3981
2021-12-23 04:38:18,69.4236
2021-12-23 04:38:19,69.4213
2021-12-23 04:38:20,69.3681
2021-12-23 04:38:21,69.3519
2021-12-23 04:38:22,69.0556
2021-12-23 04:38:23,69.0556
2021-12-23 04:38:24,68.7199
2021-12-23 04:38:25,68.4051
2021-12-23 04:38:26,68.2616
2021-12-23 04:38:27,68.2315
2021-12-23 04:38:28,68.2569
2021-12-23 04:38:29,68.2176
2021-12-23 04:38:30,68.162
2021-12-23 04:38:31,68.0741
2021-12-23 04:38:32,67.9421
2021-12-23 04:38:33,67.8403
2021-12-23 04:38:34,67.7153
2021-12-23 04:38:35,67.6736
2021-12-23 04:38:36,67.6296
2021-12-23 04:38:37,67.6968
2021-12-23 04:38:38,67.7546
2021-12-23 04:38:39,67.8843
2021-12-23 04:38:40,68.0255
2021-12-23 04:38:41,68.2106
2021-12-23 04:38:42,68.3079
2021-12-23 04:38:43,68.2407
2021-12-23 04:38:44,68.1782
2021-12-23 04:38:45,68.0972
